t[s]	U[V]	I[A]	Piro[C]	TC[C]
0.56	11.04	17.83	705.0	644.7
0.57	11.03	17.8	705.0	644.7
0.58	11.03	17.78	705.0	644.8
0.59	11.02	17.76	705.1	644.6
0.6	11.03	17.75	705.1	644.7
0.61	11.04	17.74	704.8	645.0
0.62	11.04	17.73	705.0	644.6
0.63	11.03	17.7	705.0	644.7
0.64	11.04	17.68	705.1	644.8
0.65	11.04	17.67	705.1	644.8
0.66	11.03	17.65	705.0	644.6
0.67	11.04	17.63	705.1	644.6
0.68	11.05	17.63	705.1	644.7
0.69	11.04	17.61	704.8	644.6
0.7	11.04	17.58	704.9	644.7
0.71	11.04	17.56	705.0	644.5
0.72	11.04	17.54	705.0	644.7
0.73	11.03	17.52	705.0	644.8
0.74	11.06	17.54	705.1	644.8
0.75	11.04	17.5	705.0	644.8
0.76	11.04	17.48	705.0	644.7
0.77	11.03	17.46	704.9	644.7
0.78	11.04	17.44	705.0	644.7
0.79	11.03	17.42	705.0	644.9
0.8	11.05	17.43	704.9	644.6
0.81	11.03	17.38	705.0	644.9
0.82	11.03	17.37	705.0	644.5
0.83	11.03	17.35	705.2	644.8
0.84	11.04	17.36	704.8	644.8
0.85	11.04	17.33	704.9	644.6
0.86	11.03	17.31	705.1	644.6
0.87	11.04	17.29	705.2	644.6
0.88	11.04	17.28	705.0	644.8
0.89	11.05	17.28	704.9	644.9
0.9	11.03	17.24	705.1	644.7
0.91	11.04	17.24	704.8	644.8
0.92	11.04	17.22	704.9	644.6
0.93	11.04	17.18	705.2	644.7
0.94	11.03	17.19	704.9	644.8
0.95	11.04	17.16	704.8	644.7
0.96	11.03	17.14	705.0	644.7
0.97	11.04	17.13	705.3	644.8
0.98	11.05	17.14	705.0	644.8
0.99	11.05	17.11	704.9	644.8
1.0	11.04	17.09	705.0	644.7
1.01	11.05	17.08	704.8	644.8
1.02	11.04	17.06	705.3	644.6
1.03	11.03	17.03	704.8	644.6
1.04	11.04	17.02	704.8	644.7
1.05	11.04	17.02	705.1	644.9
1.06	11.03	16.99	704.9	644.7
1.07	11.04	16.98	704.9	644.6
1.08	11.03	16.96	705.0	644.6
1.09	11.04	16.94	705.0	644.7
1.1	11.04	16.95	705.1	644.6
1.11	11.04	16.92	705.0	644.8
1.12	11.03	16.89	704.9	644.8
1.13	11.03	16.88	704.8	644.5
1.14	11.02	16.85	704.8	644.8
1.15	11.04	16.86	705.1	644.6
1.16	11.03	16.84	705.0	644.4
1.17	11.06	16.84	704.8	645.0
1.18	11.05	16.82	704.9	644.8
1.19	11.04	16.8	704.9	644.8
1.2	11.05	16.79	704.8	644.7
1.21	11.04	16.76	704.9	644.7
1.22	11.03	16.73	704.8	644.8
1.23	11.03	16.73	705.0	644.8
1.24	11.03	16.7	704.9	644.6
1.25	11.03	16.68	705.1	644.8
1.26	11.03	16.68	705.1	644.6
1.27	11.03	16.65	705.0	644.7
1.28	11.04	16.65	705.1	644.8
1.29	11.03	16.63	705.0	644.7
1.3	11.04	16.61	705.1	644.5
1.31	11.03	16.6	705.0	644.4
1.32	11.03	16.57	705.1	644.8
1.33	11.03	16.56	705.1	644.6
1.34	11.04	16.56	705.1	644.6
1.35	11.03	16.54	705.0	644.7
1.36	11.05	16.55	705.0	644.8
1.37	11.04	16.52	704.9	644.7
1.38	11.04	16.5	704.8	644.8
1.39	11.02	16.47	704.8	644.8
1.4	11.03	16.45	704.9	644.6
1.41	11.04	16.46	705.0	644.6
1.42	11.06	16.46	705.0	644.7
1.43	11.04	16.43	704.9	644.8
1.44	11.03	16.41	704.9	644.7
1.45	11.03	16.39	704.9	644.7
1.46	11.05	16.39	704.9	644.5
1.47	11.03	16.36	704.7	644.7
1.48	11.05	16.36	705.0	644.7
1.49	11.04	16.33	705.2	645.0
1.5	11.03	16.3	705.0	644.8
1.51	11.05	16.31	704.8	644.7
1.52	11.04	16.29	704.8	644.7
1.53	11.03	16.26	704.8	644.7
1.54	11.04	16.26	705.0	644.8
1.55	11.04	16.24	704.8	644.7
1.56	11.03	16.21	704.9	644.8
1.57	11.05	16.21	704.9	644.8
1.58	11.04	16.2	705.1	644.6
1.59	11.04	16.18	705.0	644.9
1.6	11.05	16.17	704.8	644.9
1.61	11.04	16.15	704.9	644.9
1.62	11.06	16.16	704.8	644.6
1.63	11.05	16.13	704.9	644.8
1.64	11.04	16.12	705.2	644.5
1.65	11.05	16.11	704.8	644.9
1.66	11.04	16.08	704.9	644.7
1.67	11.03	16.07	704.8	644.8
1.68	11.04	16.05	705.1	644.6
1.69	11.05	16.03	705.0	644.8
1.7	11.03	16.01	705.0	644.9
1.71	11.04	16.0	705.1	644.8
1.72	11.05	16.0	704.9	644.7
1.73	11.03	15.97	705.2	644.9
1.74	11.04	15.95	705.1	644.6
1.75	11.04	15.93	704.9	644.5
1.76	11.05	15.93	705.0	644.6
1.77	11.04	15.91	705.0	644.7
1.78	11.04	15.89	704.8	644.7
1.79	11.05	15.87	704.9	644.8
1.8	11.04	15.87	705.1	644.7
1.81	11.04	15.84	704.9	644.5
1.82	11.05	15.85	704.9	644.9
1.83	11.04	15.82	704.8	644.8
1.84	11.04	15.8	704.9	644.8
1.85	11.04	15.79	705.0	644.9
1.86	11.04	15.77	705.0	645.0
1.87	11.04	15.76	705.0	644.7
1.88	11.04	15.75	705.3	644.8
1.89	11.03	15.73	704.9	644.7
1.9	11.05	15.73	705.0	644.7
1.91	11.03	15.69	704.9	644.8
1.92	11.05	15.69	705.0	644.9
1.93	11.04	15.67	704.9	644.8
1.94	11.03	15.65	704.9	644.6
1.95	11.04	15.64	704.8	644.8
1.96	11.04	15.62	705.0	644.8
1.97	11.03	15.6	704.8	644.8
1.98	11.04	15.59	704.8	644.8
1.99	11.04	15.58	704.8	644.6
2.0	11.04	15.56	704.7	644.7
2.01	11.04	15.55	704.9	644.8
2.02	11.04	15.53	704.8	644.7
2.03	11.04	15.52	704.8	644.7
2.04	11.04	15.5	704.9	644.6
2.05	11.04	15.49	705.0	644.6
2.06	11.04	15.47	705.2	644.8
2.07	11.04	15.45	705.1	644.5
2.08	11.06	15.46	704.9	644.5
2.09	11.03	15.43	705.0	644.7
2.1	11.04	15.41	704.9	644.8
2.11	11.05	15.4	705.1	644.6
2.12	11.04	15.38	704.9	644.6
2.13	11.03	15.37	705.1	644.8
2.14	11.03	15.35	705.1	644.7
2.15	11.03	15.34	705.2	644.7
2.16	11.04	15.33	704.9	644.8
2.17	11.03	15.3	705.0	644.6
2.18	11.03	15.29	704.9	644.8
2.19	11.04	15.28	705.0	644.6
2.2	11.04	15.27	704.9	644.6
2.21	11.04	15.25	705.2	644.7
2.22	11.03	15.23	704.9	644.8
2.23	11.04	15.22	705.1	644.7
2.24	11.04	15.21	704.8	644.6
2.25	11.04	15.19	704.8	645.0
2.26	11.04	15.18	704.9	644.8
2.27	11.04	15.16	704.9	644.6
2.28	11.04	15.15	704.9	644.7
2.29	11.05	15.13	705.2	644.6
2.3	11.04	15.11	704.9	644.7
2.31	11.04	15.1	704.9	644.5
2.32	11.04	15.09	704.8	644.6
2.33	11.05	15.08	704.8	644.7
2.34	11.05	15.06	704.9	644.9
2.35	11.04	15.04	704.9	644.6
2.36	11.03	15.02	705.3	644.8
2.37	11.04	15.0	704.8	644.6
2.38	11.04	15.0	705.1	644.8
2.39	11.04	14.99	704.9	644.6
2.4	11.04	14.98	704.7	644.8
2.41	11.05	14.95	704.8	644.8
2.42	11.03	14.93	704.9	644.9
2.43	11.03	14.92	704.9	644.9
2.44	11.05	14.92	705.1	645.0
2.45	11.04	14.91	704.9	644.5
2.46	11.03	14.87	704.9	644.6
2.47	11.04	14.87	704.9	644.8
2.48	11.03	14.84	704.9	644.7
2.49	11.03	14.83	705.0	644.9
2.5	11.04	14.82	704.8	644.7
2.51	11.04	14.81	704.8	644.6
2.52	11.03	14.79	705.1	644.8
2.53	11.05	14.78	704.9	644.8
2.54	11.04	14.75	704.8	645.3
2.55	11.05	14.75	705.0	645.2
2.56	11.03	14.72	705.0	646.6
2.57	11.05	14.72	704.9	648.7
2.58	11.05	14.71	704.9	650.0
2.59	11.05	14.68	704.9	651.1
2.6	11.05	14.68	704.9	652.6
2.61	11.05	14.66	704.8	654.7
2.62	11.04	14.64	704.9	656.1
2.63	11.05	14.62	704.9	657.5
2.64	11.03	14.6	705.3	659.2
2.65	11.05	14.61	706.9	660.7
2.66	11.06	14.59	707.5	662.6
2.67	11.04	14.57	706.9	664.2
2.68	11.04	14.56	710.6	665.9
2.69	11.05	14.54	713.0	668.3
2.7	11.04	14.52	713.8	669.0
2.71	11.03	14.51	713.2	670.6
2.72	11.04	14.48	715.4	671.7
2.73	11.03	14.47	719.2	673.3
2.74	11.04	14.45	719.6	675.2
2.75	11.03	14.46	720.5	676.3
2.76	11.05	14.44	719.2	678.0
2.77	11.03	14.42	724.2	679.4
2.78	11.06	14.43	725.1	681.1
2.79	11.03	14.38	726.2	682.6
2.8	11.03	14.37	725.1	683.8
2.81	11.04	14.38	728.1	684.7
2.82	11.04	14.35	730.9	685.8
2.83	11.05	14.33	732.4	686.6
2.84	11.05	14.32	732.7	687.6
2.85	11.05	14.31	733.0	689.3
2.86	11.05	14.29	736.5	690.1
2.87	11.04	14.27	738.5	690.9
2.88	11.04	14.26	738.6	692.3
2.89	11.04	14.24	738.5	693.1
2.9	11.03	14.22	740.5	694.6
2.91	11.04	14.21	743.7	695.3
2.92	11.04	14.19	744.0	696.4
2.93	11.04	14.18	745.6	697.4
2.94	11.05	14.18	744.2	698.4
2.95	11.05	14.17	748.5	699.6
2.96	11.06	14.16	749.4	701.0
2.97	11.06	14.14	750.9	702.2
2.98	11.04	14.11	749.8	703.1
2.99	11.04	14.11	752.0	704.4
3.0	11.04	14.09	753.9	705.6
3.01	11.05	14.07	755.0	706.2
3.02	11.04	14.06	755.4	708.3
3.03	11.03	14.04	756.2	709.2
3.04	11.06	14.03	759.7	710.3
3.05	11.04	14.01	760.4	711.8
3.06	11.03	14.0	761.0	713.2
3.07	11.05	13.99	761.5	714.6
3.08	11.04	13.96	763.5	715.8
3.09	11.05	13.96	765.4	717.1
3.1	11.05	13.95	766.3	718.4
3.11	11.04	13.93	767.2	719.6
3.12	11.05	13.92	766.9	721.1
3.13	11.06	13.91	770.8	722.3
3.14	11.05	13.9	771.1	723.7
3.15	11.06	13.88	772.5	724.5
3.16	11.06	13.87	771.4	726.0
3.17	11.06	13.85	774.1	727.0
3.18	11.06	13.84	775.3	728.5
3.19	11.06	13.82	776.8	729.7
3.2	11.05	13.81	777.5	731.3
3.21	11.04	13.79	777.9	731.9
3.22	11.04	13.77	780.9	733.5
3.23	11.06	13.77	781.1	734.5
3.24	11.04	13.76	781.9	736.0
3.25	11.05	13.75	782.0	737.3
3.26	11.06	13.73	784.2	738.4
3.27	11.07	13.71	785.9	739.4
3.28	11.06	13.7	787.1	740.7
3.29	11.04	13.68	788.0	741.5
3.3	11.04	13.66	788.0	742.6
3.31	11.03	13.63	791.4	743.5
3.32	11.03	13.61	791.9	744.5
3.33	11.03	13.6	793.0	745.3
3.34	11.03	13.59	792.2	746.6
3.35	11.05	13.59	795.4	747.0
3.36	11.03	13.57	796.0	748.1
3.37	11.04	13.55	796.8	749.1
3.38	11.05	13.55	796.9	750.3
3.39	11.04	13.52	799.0	750.6
3.4	11.04	13.51	800.2	751.7
3.41	11.05	13.51	801.0	752.3
3.42	11.05	13.5	801.7	753.7
3.43	11.05	13.48	802.2	754.0
3.44	11.04	13.44	804.4	755.5
3.45	11.04	13.45	805.7	756.1
3.46	11.07	13.45	806.3	757.3
3.47	11.05	13.44	805.9	757.9
3.48	11.06	13.42	807.8	759.5
3.49	11.03	13.39	810.2	759.7
3.5	11.06	13.39	810.3	760.6
3.51	11.04	13.37	811.7	761.6
3.52	11.03	13.34	811.2	762.4
3.53	11.03	13.33	813.8	762.8
3.54	11.04	13.32	814.6	764.3
3.55	11.03	13.31	815.8	765.0
3.56	11.04	13.3	815.1	766.0
3.57	11.04	13.28	818.0	767.1
3.58	11.04	13.28	818.4	768.3
3.59	11.04	13.25	820.1	768.8
3.6	11.04	13.23	820.0	770.3
3.61	11.06	13.25	821.0	770.9
3.62	11.04	13.21	822.6	771.9
3.63	11.06	13.21	823.5	772.4
3.64	11.04	13.18	824.0	773.2
3.65	11.04	13.17	824.2	773.8
3.66	11.05	13.16	826.2	775.0
3.67	11.04	13.14	827.2	775.4
3.68	11.05	13.14	828.2	776.7
3.69	11.04	13.11	828.7	777.0
3.7	11.05	13.12	828.6	778.3
3.71	11.05	13.1	831.5	778.7
3.72	11.05	13.09	831.7	779.7
3.73	11.04	13.06	832.9	779.7
3.74	11.04	13.05	832.5	780.6
3.75	11.04	13.04	834.9	781.3
3.76	11.04	13.03	835.6	782.6
3.77	11.05	13.02	836.6	783.1
3.78	11.04	13.0	836.8	784.0
3.79	11.06	12.99	837.8	784.8
3.8	11.03	12.97	839.4	786.6
3.81	11.03	12.95	840.0	786.9
3.82	11.03	12.94	840.6	788.7
3.83	11.05	12.94	840.9	789.2
3.84	11.05	12.93	843.3	790.5
3.85	11.05	12.91	843.7	791.7
3.86	11.02	12.88	844.4	793.1
3.87	11.04	12.88	844.6	793.7
3.88	11.04	12.86	845.8	795.7
3.89	11.04	12.86	847.2	796.5
3.9	11.05	12.85	847.7	798.1
3.91	11.04	12.82	848.8	798.7
3.92	11.04	12.82	848.4	800.2
3.93	11.04	12.8	850.8	800.5
3.94	11.04	12.79	851.4	801.5
3.95	11.06	12.78	852.0	801.8
3.96	11.04	12.76	852.2	803.2
3.97	11.04	12.74	853.7	803.6
3.98	11.05	12.73	854.9	804.9
3.99	11.04	12.72	855.7	805.2
4.0	11.05	12.72	855.9	806.4
4.01	11.04	12.7	856.5	806.9
4.02	11.04	12.68	858.2	808.4
4.03	11.03	12.67	859.3	808.9
4.04	11.04	12.65	860.2	810.5
4.05	11.05	12.66	859.9	810.6
4.06	11.04	12.63	861.8	812.3
4.07	11.03	12.61	862.9	813.0
4.08	11.04	12.61	863.5	814.2
4.09	11.03	12.58	863.4	814.7
4.1	11.05	12.59	864.2	816.2
4.11	11.04	12.57	865.8	816.2
4.12	11.04	12.55	866.6	817.6
4.13	11.04	12.54	867.3	818.2
4.14	11.04	12.53	866.5	819.5
4.15	11.05	12.53	869.3	819.9
4.16	11.05	12.51	869.3	821.1
4.17	11.03	12.49	870.7	821.2
4.18	11.06	12.49	870.6	822.2
4.19	11.04	12.47	872.1	822.5
4.2	11.05	12.46	873.2	823.3
4.21	11.05	12.45	873.4	823.8
4.22	11.04	12.43	873.0	824.9
4.23	11.05	12.43	874.4	825.0
4.24	11.05	12.41	876.1	826.6
4.25	11.04	12.39	876.6	827.0
4.26	11.05	12.38	877.1	827.9
4.27	11.05	12.38	877.5	828.4
4.28	11.05	12.37	879.4	829.7
4.29	11.04	12.35	879.9	829.9
4.3	11.05	12.33	880.7	831.1
4.31	11.04	12.32	880.9	831.1
4.32	11.05	12.31	882.2	832.6
4.33	11.04	12.3	882.9	833.0
4.34	11.04	12.28	883.7	833.9
4.35	11.05	12.28	884.4	834.3
4.36	11.06	12.27	884.2	835.6
4.37	11.03	12.24	885.9	835.6
4.38	11.04	12.24	886.4	837.0
4.39	11.05	12.22	887.1	837.1
4.4	11.04	12.21	886.8	838.2
4.41	11.05	12.2	889.0	838.3
4.42	11.03	12.18	889.4	839.2
4.43	11.04	12.16	889.6	839.4
4.44	11.04	12.17	890.0	840.7
4.45	11.04	12.15	890.7	840.7
4.46	11.04	12.14	892.6	842.3
4.47	11.05	12.13	893.1	842.0
4.48	11.05	12.12	893.1	843.8
4.49	11.06	12.11	893.4	843.9
4.5	11.04	12.09	895.2	845.1
4.51	11.05	12.09	896.2	845.4
4.52	11.05	12.07	896.6	846.9
4.53	11.04	12.06	897.4	847.0
4.54	11.04	12.05	898.4	848.5
4.55	11.05	12.04	899.2	848.6
4.56	11.03	12.02	899.8	850.0
4.57	11.04	12.01	900.9	850.1
4.58	11.04	12.0	900.6	851.1
4.59	11.05	11.99	901.7	851.4
4.6	11.04	11.98	902.3	852.3
4.61	11.05	11.96	902.8	852.4
4.62	11.04	11.96	902.6	853.2
4.63	11.05	11.94	904.8	853.4
4.64	11.04	11.93	905.4	854.7
4.65	11.04	11.91	905.6	854.7
4.66	11.05	11.91	906.1	856.2
4.67	11.04	11.9	907.0	856.0
4.68	11.04	11.89	907.9	857.6
4.69	11.05	11.87	908.9	857.6
4.7	11.04	11.86	908.9	859.0
4.71	11.04	11.84	908.9	859.2
4.72	11.05	11.84	910.7	860.8
4.73	11.04	11.82	911.3	860.6
4.74	11.05	11.82	911.5	862.4
4.75	11.06	11.81	911.8	862.2
4.76	11.04	11.79	913.2	863.7
4.77	11.04	11.78	913.6	863.9
4.78	11.05	11.78	914.4	864.6
4.79	11.04	11.75	914.3	864.8
4.8	11.05	11.74	915.0	866.0
4.81	11.03	11.73	916.2	865.9
4.82	11.05	11.73	916.7	866.8
4.83	11.04	11.71	917.3	867.1
4.84	11.04	11.7	917.9	868.4
4.85	11.04	11.69	919.2	868.4
4.86	11.05	11.68	919.2	869.5
4.87	11.04	11.67	919.8	869.7
4.88	11.04	11.66	919.7	870.8
4.89	11.04	11.64	921.0	870.8
4.9	11.05	11.64	921.9	872.2
4.91	11.05	11.63	921.8	872.1
4.92	11.04	11.62	922.4	873.4
4.93	11.04	11.6	923.0	873.6
4.94	11.04	11.59	924.2	874.3
4.95	11.04	11.59	925.2	874.4
4.96	11.06	11.58	925.4	875.4
4.97	11.05	11.56	925.5	875.3
4.98	11.05	11.55	927.0	876.5
4.99	11.05	11.54	927.1	876.1
5.0	11.05	11.53	927.6	877.8
5.01	11.05	11.52	927.5	877.5
5.02	11.05	11.51	928.8	879.1
5.03	11.05	11.49	929.1	879.0
5.04	11.04	11.48	930.1	880.6
5.05	11.06	11.48	930.9	880.4
5.06	11.04	11.47	930.1	881.8
5.07	11.04	11.45	930.9	882.0
5.08	11.05	11.45	931.9	883.2
5.09	11.05	11.43	932.4	883.3
5.1	11.03	11.41	932.4	884.6
5.11	11.05	11.41	933.8	884.8
5.12	11.04	11.4	934.4	885.9
5.13	11.03	11.39	934.9	885.7
5.14	11.04	11.38	934.8	886.7
5.15	11.03	11.36	934.9	886.6
5.16	11.03	11.35	936.4	887.5
5.17	11.06	11.35	936.5	887.5
5.18	11.04	11.33	937.5	889.0
5.19	11.04	11.32	937.0	888.5
5.2	11.05	11.32	937.9	890.2
5.21	11.05	11.31	938.7	889.7
5.22	11.06	11.31	939.2	891.2
5.23	11.06	11.29	940.0	891.1
5.24	11.05	11.28	940.2	892.0
5.25	11.06	11.28	940.7	892.1
5.26	11.05	11.26	941.7	893.3
5.27	11.07	11.26	941.9	893.0
5.28	11.04	11.24	942.0	894.4
5.29	11.05	11.23	943.5	894.2
5.3	11.05	11.22	943.4	895.2
5.31	11.04	11.2	944.2	895.2
5.32	11.05	11.2	944.0	895.9
5.33	11.05	11.18	944.6	895.9
5.34	11.05	11.18	945.9	897.5
5.35	11.04	11.16	945.6	897.1
5.36	11.04	11.14	947.0	898.5
5.37	11.04	11.15	946.6	898.2
5.38	11.05	11.13	947.7	899.8
5.39	11.04	11.12	947.7	899.7
5.4	11.05	11.12	948.5	901.0
5.41	11.05	11.1	949.1	900.4
5.42	11.04	11.1	949.8	902.3
5.43	11.04	11.08	949.8	901.8
5.44	11.04	11.07	950.9	903.4
5.45	11.05	11.08	951.2	903.0
5.46	11.04	11.05	950.7	903.8
5.47	11.04	11.04	952.3	903.9
5.48	11.05	11.05	952.3	905.0
5.49	11.05	11.02	952.8	904.6
5.5	11.04	11.01	952.6	905.7
5.51	11.04	11.0	953.8	905.6
5.52	11.04	11.0	954.0	907.0
5.53	11.05	10.99	954.2	906.7
5.54	11.05	10.97	954.8	908.0
5.55	11.05	10.98	955.1	907.7
5.56	11.05	10.95	956.5	909.0
5.57	11.05	10.95	956.4	908.8
5.58	11.06	10.95	957.7	909.7
5.59	11.04	10.93	957.6	910.2
5.6	11.07	10.94	958.2	910.6
5.61	11.05	10.92	958.8	910.6
5.62	11.04	10.89	959.5	911.6
5.63	11.04	10.89	959.4	911.1
5.64	11.05	10.89	959.7	912.5
5.65	11.05	10.88	960.6	912.2
5.66	11.04	10.87	961.1	913.6
5.67	11.04	10.85	961.5	913.2
5.68	11.05	10.85	961.1	914.3
5.69	11.05	10.83	961.8	914.3
5.7	11.04	10.83	962.7	915.5
5.71	11.06	10.83	962.9	915.2
5.72	11.05	10.81	963.1	916.4
5.73	11.03	10.79	963.6	916.2
5.74	11.04	10.78	964.7	917.4
5.75	11.05	10.78	964.2	917.1
5.76	11.05	10.78	964.7	918.2
5.77	11.05	10.76	964.9	918.2
5.78	11.04	10.74	966.2	919.1
5.79	11.04	10.74	966.5	918.8
5.8	11.05	10.74	967.1	919.7
5.81	11.06	10.73	966.8	919.6
5.82	11.05	10.71	967.6	920.9
5.83	11.05	10.71	968.0	920.4
5.84	11.04	10.69	968.7	922.0
5.85	11.06	10.69	968.6	921.6
5.86	11.04	10.68	969.4	922.7
5.87	11.04	10.67	969.7	922.5
5.88	11.05	10.66	970.4	923.8
5.89	11.04	10.65	970.5	923.7
5.9	11.03	10.64	970.2	924.6
5.91	11.04	10.63	971.5	924.2
5.92	11.05	10.63	971.8	925.5
5.93	11.04	10.62	972.2	924.9
5.94	11.06	10.62	971.7	926.0
5.95	11.04	10.6	973.2	925.4
5.96	11.05	10.6	973.7	926.6
5.97	11.05	10.58	973.8	926.3
5.98	11.05	10.58	974.1	927.2
5.99	11.05	10.56	974.4	926.7
6.0	11.05	10.55	975.4	928.1
6.01	11.04	10.54	975.6	927.7
6.02	11.04	10.53	976.0	929.2
6.03	11.05	10.53	976.0	928.5
6.04	11.05	10.52	976.8	929.8
6.05	11.04	10.5	977.0	929.6
6.06	11.05	10.5	977.4	930.4
6.07	11.05	10.5	978.4	930.4
6.08	11.04	10.48	977.6	931.0
6.09	11.05	10.48	978.7	931.3
6.1	11.05	10.47	979.1	932.1
6.11	11.04	10.46	979.0	932.0
6.12	11.04	10.45	979.6	932.8
6.13	11.03	10.43	979.8	932.4
6.14	11.04	10.43	980.8	933.8
6.15	11.03	10.42	980.4	933.5
6.16	11.04	10.41	981.1	934.1
6.17	11.03	10.4	981.6	933.9
6.18	11.05	10.4	982.1	935.4
6.19	11.03	10.39	982.1	935.2
6.2	11.04	10.38	981.5	936.2
6.21	11.04	10.38	982.7	935.7
6.22	11.05	10.37	983.6	937.0
6.23	11.05	10.37	983.4	936.6
6.24	11.04	10.35	984.1	937.6
6.25	11.07	10.36	983.5	937.2
6.26	11.05	10.33	984.6	938.1
6.27	11.06	10.35	984.8	938.0
6.28	11.05	10.32	985.9	938.6
6.29	11.06	10.33	985.3	938.7
6.3	11.06	10.3	985.9	939.8
6.31	11.06	10.31	986.4	939.3
6.32	11.04	10.29	987.0	940.6
6.33	11.06	10.29	987.0	940.2
6.34	11.05	10.27	987.2	941.4
6.35	11.05	10.27	987.6	941.0
6.36	11.06	10.26	988.6	942.9
6.37	11.04	10.23	988.5	942.1
6.38	11.05	10.24	989.0	943.3
6.39	11.04	10.22	989.0	943.0
6.4	11.04	10.22	990.2	943.8
6.41	11.07	10.23	989.4	943.8
6.42	11.04	10.2	990.8	944.5
6.43	11.05	10.21	990.5	944.1
6.44	11.04	10.18	991.0	944.8
6.45	11.04	10.18	990.9	944.6
6.46	11.04	10.18	992.1	945.4
6.47	11.04	10.16	991.7	945.3
6.48	11.05	10.15	992.6	946.0
6.49	11.06	10.16	992.4	946.2
6.5	11.03	10.14	992.9	947.1
6.51	11.04	10.13	993.3	946.6
6.52	11.05	10.13	993.6	947.7
6.53	11.06	10.12	993.9	947.0
6.54	11.03	10.11	994.7	948.4
6.55	11.05	10.1	994.3	947.8
6.56	11.06	10.1	994.4	948.9
6.57	11.05	10.09	995.2	948.6
6.58	11.04	10.08	995.6	949.3
6.59	11.06	10.08	995.6	948.9
6.6	11.06	10.08	995.5	950.0
6.61	11.06	10.06	996.3	949.7
6.62	11.04	10.05	997.0	950.6
6.63	11.05	10.04	996.7	950.2
6.64	11.05	10.04	997.5	951.4
6.65	11.05	10.04	997.2	950.8
6.66	11.05	10.02	997.5	951.7
6.67	11.04	10.01	997.4	951.5
6.68	11.03	9.99	998.6	952.6
6.69	11.04	10.0	998.6	952.4
6.7	11.05	10.0	999.2	953.5
6.71	11.06	10.0	999.1	952.8
6.72	11.04	9.97	1000.0	954.2
6.73	11.03	9.96	1000.2	953.4
6.74	11.04	9.95	1000.0	954.6
6.75	11.04	9.95	1000.6	954.4
6.76	11.04	9.94	1001.0	955.1
6.77	11.06	9.95	1000.9	954.8
6.78	11.06	9.94	1001.5	955.7
6.79	11.07	9.94	1001.9	955.3
6.8	11.05	9.92	1002.5	956.7
6.81	11.05	9.91	1001.7	956.2
6.82	11.05	9.9	1002.4	957.2
6.83	11.04	9.89	1003.2	956.9
6.84	11.04	9.88	1003.6	958.1
6.85	11.05	9.88	1003.4	957.7
6.86	11.05	9.88	1003.8	958.7
6.87	11.06	9.88	1003.8	958.2
6.88	11.07	9.87	1004.8	959.4
6.89	11.04	9.85	1004.4	959.0
6.9	11.04	9.84	1005.3	959.7
6.91	11.03	9.82	1004.7	959.6
6.92	11.04	9.83	1005.5	960.6
6.93	11.04	9.82	1005.8	960.1
