t[s]	U[V]	I[A]	Piro[C]	TC[C]
3.17	11.04	13.78	725.6	684.2
3.18	11.04	13.76	726.0	686.2
3.19	11.05	13.74	727.6	687.1
3.2	11.04	13.73	727.6	687.8
3.21	11.03	13.71	729.0	688.9
3.22	11.03	13.7	731.7	690.7
3.23	11.05	13.69	732.1	691.1
3.24	11.05	13.68	733.4	692.6
3.25	11.04	13.67	732.8	694.2
3.26	11.04	13.65	736.5	694.8
3.27	11.05	13.64	736.9	695.6
3.28	11.05	13.62	738.3	697.1
3.29	11.04	13.6	738.9	698.0
3.3	11.03	13.58	739.7	698.8
3.31	11.04	13.56	742.6	700.4
3.32	11.0	13.54	743.2	700.8
3.33	11.03	13.53	744.1	701.6
3.34	11.03	13.51	744.0	703.1
3.35	11.04	13.51	746.9	704.1
3.36	11.03	13.49	748.2	705.0
3.37	11.03	13.48	748.9	706.1
3.38	11.04	13.47	749.6	707.5
3.39	11.02	13.45	750.1	708.4
3.4	11.03	13.43	752.6	709.2
3.41	11.03	13.44	753.6	710.4
3.42	11.05	13.42	754.2	711.5
3.43	11.03	13.41	754.4	712.1
3.44	11.02	13.37	756.4	713.5
3.45	11.03	13.37	758.1	714.6
3.46	11.05	13.38	758.8	715.7
3.47	11.05	13.37	759.5	717.2
3.48	11.04	13.35	760.5	718.5
3.49	11.04	13.32	762.5	719.0
3.5	11.04	13.32	763.5	720.8
3.51	11.04	13.3	764.9	722.2
3.52	11.02	13.27	764.2	723.0
3.53	11.03	13.26	767.4	723.7
3.54	11.04	13.25	768.2	725.6
3.55	11.03	13.24	769.2	726.3
3.56	11.04	13.23	770.1	727.4
3.57	11.04	13.21	769.9	729.3
3.58	11.04	13.2	772.5	730.0
3.59	11.03	13.18	773.8	730.7
3.6	11.03	13.17	774.6	731.9
3.61	11.06	13.18	774.1	733.3
3.62	11.04	13.14	776.8	734.1
3.63	11.04	13.14	778.1	735.5
3.64	11.03	13.11	778.6	736.6
3.65	11.03	13.1	778.8	737.7
3.66	11.05	13.09	780.0	738.8
3.67	11.03	13.07	782.1	739.8
3.68	11.05	13.08	782.6	740.5
3.69	11.03	13.04	783.9	741.8
3.7	11.04	13.05	784.1	742.9
3.71	11.04	13.03	786.0	744.0
3.72	11.04	13.02	786.9	744.6
3.73	11.03	12.99	788.2	745.8
3.74	11.03	12.98	788.2	746.7
3.75	11.03	12.97	789.9	747.5
3.76	11.04	12.96	791.7	748.8
3.77	11.03	12.95	791.9	749.4
3.78	11.04	12.94	793.1	750.4
3.79	11.04	12.92	793.1	751.6
3.8	11.03	12.9	795.4	752.0
3.81	11.02	12.88	796.3	752.3
3.82	11.03	12.88	796.9	754.1
3.83	11.05	12.87	797.4	754.4
3.84	11.04	12.87	798.0	754.8
3.85	11.04	12.84	800.4	755.8
3.86	11.02	12.82	800.7	756.9
3.87	11.03	12.81	801.5	757.0
3.88	11.03	12.8	801.8	758.7
3.89	11.04	12.79	803.8	759.3
3.9	11.04	12.78	804.8	760.2
3.91	11.03	12.75	805.3	760.8
3.92	11.04	12.75	806.6	762.4
3.93	11.04	12.74	806.9	763.0
3.94	11.04	12.72	808.5	764.1
3.95	11.05	12.72	809.7	765.3
3.96	11.03	12.69	810.6	766.3
3.97	11.03	12.68	811.0	766.8
3.98	11.02	12.67	812.8	768.7
3.99	11.02	12.66	813.6	769.0
4.0	11.04	12.66	813.7	770.0
4.01	11.04	12.63	814.8	771.1
4.02	11.02	12.62	815.5	771.9
4.03	11.03	12.61	816.9	772.7
4.04	11.02	12.59	817.3	774.1
4.05	11.04	12.59	818.6	774.4
4.06	11.03	12.57	818.4	776.0
4.07	11.03	12.55	820.6	776.6
4.08	11.03	12.55	821.3	777.2
4.09	11.03	12.52	822.2	778.5
4.1	11.04	12.53	822.1	779.5
4.11	11.04	12.51	823.8	779.9
4.12	11.04	12.49	825.2	781.7
4.13	11.04	12.48	825.9	781.9
4.14	11.03	12.47	827.1	782.6
4.15	11.05	12.47	827.3	783.8
4.16	11.04	12.45	828.2	784.2
4.17	11.03	12.43	829.3	784.5
4.18	11.05	12.43	830.5	785.8
4.19	11.04	12.41	830.3	786.2
4.2	11.05	12.4	831.7	786.5
4.21	11.04	12.39	833.1	787.6
4.22	11.03	12.37	833.5	788.2
4.23	11.04	12.37	834.3	788.6
4.24	11.04	12.35	835.0	789.9
4.25	11.03	12.33	836.4	790.1
4.26	11.04	12.33	836.9	791.2
4.27	11.03	12.32	837.8	791.8
4.28	11.04	12.31	838.0	792.4
4.29	11.03	12.29	839.7	793.8
4.3	11.03	12.28	840.2	794.6
4.31	11.03	12.26	841.4	795.1
4.32	11.04	12.26	841.6	796.5
4.33	11.03	12.24	842.6	797.0
4.34	11.03	12.22	844.0	798.0
4.35	11.04	12.22	844.5	799.0
4.36	11.05	12.22	845.3	799.6
4.37	11.03	12.18	845.7	800.0
4.38	11.04	12.18	847.2	801.4
4.39	11.03	12.16	847.9	801.5
4.4	11.04	12.15	848.9	802.9
4.41	11.03	12.14	849.0	803.4
4.42	11.04	12.12	849.5	803.9
4.43	11.02	12.11	851.4	805.3
4.44	11.04	12.11	851.6	805.8
4.45	11.03	12.09	852.5	806.6
4.46	11.04	12.08	852.7	807.1
4.47	11.03	12.07	854.2	807.8
4.48	11.04	12.06	855.5	808.7
4.49	11.04	12.05	855.8	809.2
4.5	11.03	12.03	856.3	809.6
4.51	11.04	12.03	856.4	810.5
4.52	11.04	12.02	858.4	811.3
4.53	11.03	12.0	859.1	811.6
4.54	11.03	11.99	859.9	812.8
4.55	11.04	11.98	860.1	813.2
4.56	11.03	11.96	860.8	814.0
4.57	11.03	11.95	862.0	815.2
4.58	11.04	11.94	862.8	815.5
4.59	11.04	11.94	863.4	816.1
4.6	11.03	11.92	863.1	817.0
4.61	11.04	11.91	864.9	817.4
4.62	11.04	11.9	865.5	818.4
4.63	11.04	11.89	866.0	818.9
4.64	11.03	11.88	866.3	819.5
4.65	11.04	11.86	867.2	820.5
4.66	11.03	11.85	868.3	821.3
4.67	11.04	11.84	868.6	821.9
4.68	11.04	11.83	869.4	822.9
4.69	11.05	11.82	869.7	823.3
4.7	11.03	11.8	871.5	824.3
4.71	11.04	11.79	871.8	825.3
4.72	11.04	11.79	872.8	825.5
4.73	11.04	11.77	872.7	826.6
4.74	11.04	11.76	873.8	827.2
4.75	11.05	11.76	874.9	827.5
4.76	11.02	11.74	875.6	828.8
4.77	11.04	11.72	875.7	828.4
4.78	11.04	11.72	876.5	829.5
4.79	11.04	11.7	877.7	830.2
4.8	11.03	11.69	877.9	830.5
4.81	11.03	11.68	878.6	831.6
4.82	11.03	11.67	878.7	832.0
4.83	11.04	11.66	880.4	832.1
4.84	11.03	11.65	881.1	833.3
4.85	11.04	11.64	881.8	833.5
4.86	11.04	11.63	882.0	833.8
4.87	11.04	11.62	882.6	835.0
4.88	11.04	11.61	884.0	835.6
4.89	11.03	11.59	884.9	835.8
4.9	11.04	11.59	885.1	836.9
4.91	11.04	11.58	885.5	837.2
4.92	11.04	11.56	886.8	838.1
4.93	11.04	11.55	887.3	838.8
4.94	11.04	11.54	887.4	839.2
4.95	11.04	11.54	888.4	840.0
4.96	11.05	11.53	888.5	840.7
4.97	11.03	11.51	889.7	841.0
4.98	11.05	11.5	890.4	842.4
4.99	11.04	11.49	890.9	842.2
5.0	11.03	11.47	890.9	842.8
5.01	11.03	11.47	892.2	843.3
5.02	11.04	11.46	892.8	844.0
5.03	11.04	11.44	893.1	844.5
5.04	11.05	11.43	894.2	845.0
5.05	11.05	11.43	894.2	845.3
5.06	11.04	11.41	895.3	846.2
5.07	11.03	11.4	895.9	846.6
5.08	11.05	11.4	896.0	847.0
5.09	11.03	11.38	896.6	847.4
5.1	11.02	11.36	898.1	848.2
5.11	11.03	11.36	898.7	848.8
5.12	11.04	11.35	899.5	849.8
5.13	11.03	11.34	899.2	849.5
5.14	11.04	11.33	900.1	851.0
5.15	11.02	11.31	900.7	851.0
5.16	11.04	11.3	901.4	851.6
5.17	11.05	11.3	901.8	852.8
5.18	11.03	11.28	902.4	852.8
5.19	11.03	11.27	903.5	853.1
5.2	11.04	11.27	904.0	854.2
5.21	11.05	11.26	904.9	854.6
5.22	11.05	11.26	905.1	855.0
5.23	11.04	11.24	905.6	855.7
5.24	11.05	11.23	906.9	856.0
5.25	11.05	11.23	907.1	856.9
5.26	11.04	11.21	907.4	857.2
5.27	11.06	11.21	907.7	857.4
5.28	11.03	11.18	909.4	858.7
5.29	11.04	11.18	909.4	858.3
5.3	11.03	11.17	910.1	859.3
5.31	11.04	11.15	909.9	859.5
5.32	11.04	11.15	911.3	860.1
5.33	11.03	11.13	912.0	860.4
5.34	11.04	11.13	912.5	861.1
5.35	11.03	11.11	912.7	861.6
5.36	11.03	11.1	913.2	862.4
5.37	11.04	11.1	914.2	862.5
5.38	11.04	11.08	914.8	864.2
5.39	11.04	11.07	915.2	864.0
5.4	11.04	11.07	915.1	864.6
5.41	11.04	11.05	916.4	865.4
5.42	11.04	11.05	917.0	865.9
5.43	11.05	11.04	917.8	866.8
5.44	11.03	11.02	917.9	867.4
5.45	11.06	11.03	918.6	867.0
5.46	11.03	11.0	919.4	868.3
5.47	11.04	10.99	920.0	868.5
5.48	11.04	11.0	920.5	869.2
5.49	11.04	10.98	920.5	869.5
5.5	11.03	10.96	921.5	869.7
5.51	11.03	10.95	922.0	870.5
5.52	11.04	10.95	922.9	870.4
5.53	11.05	10.94	922.7	870.9
5.54	11.04	10.92	923.5	871.7
5.55	11.05	10.93	924.0	871.5
5.56	11.03	10.9	925.0	872.4
5.57	11.04	10.9	925.1	872.7
5.58	11.04	10.9	925.6	873.0
5.59	11.03	10.88	926.1	874.0
5.6	11.05	10.89	926.8	874.4
5.61	11.05	10.87	927.5	874.8
5.62	11.03	10.84	927.6	875.7
5.63	11.03	10.84	928.1	875.5
5.64	11.04	10.84	928.4	876.5
5.65	11.03	10.83	928.8	876.7
5.66	11.04	10.82	929.6	877.6
5.67	11.03	10.8	929.6	878.2
5.68	11.05	10.8	930.4	878.2
5.69	11.04	10.79	931.3	879.2
5.7	11.04	10.78	931.5	879.7
5.71	11.06	10.78	931.6	879.9
5.72	11.04	10.76	932.6	880.6
5.73	11.03	10.74	933.7	880.8
5.74	11.04	10.74	934.1	881.8
5.75	11.03	10.73	934.2	881.8
5.76	11.05	10.73	934.6	881.9
5.77	11.04	10.71	935.3	882.6
5.78	11.04	10.69	935.8	883.2
5.79	11.03	10.69	936.6	883.3
5.8	11.04	10.69	936.4	884.4
5.81	11.05	10.69	937.3	884.2
5.82	11.04	10.67	938.0	885.2
5.83	11.04	10.66	938.2	885.6
5.84	11.03	10.65	938.3	885.9
5.85	11.04	10.65	939.3	886.5
5.86	11.04	10.63	939.9	886.8
5.87	11.03	10.62	939.8	887.5
5.88	11.04	10.61	940.8	888.0
5.89	11.03	10.6	940.6	887.9
5.9	11.03	10.59	941.7	889.0
5.91	11.04	10.58	942.3	889.1
5.92	11.04	10.58	942.5	889.8
5.93	11.04	10.57	942.6	889.9
5.94	11.05	10.57	943.8	890.8
5.95	11.04	10.55	944.2	890.8
5.96	11.04	10.55	944.8	891.2
5.97	11.04	10.54	945.3	891.5
5.98	11.04	10.53	945.0	891.9
5.99	11.04	10.52	946.2	891.8
6.0	11.04	10.51	946.8	893.1
6.01	11.04	10.5	947.1	892.8
6.02	11.03	10.49	946.9	893.6
6.03	11.04	10.48	947.7	893.9
6.04	11.03	10.47	948.5	894.4
6.05	11.03	10.46	948.4	895.1
6.06	11.03	10.45	949.3	895.4
6.07	11.04	10.45	949.2	896.2
6.08	11.03	10.44	950.0	896.4
6.09	11.03	10.43	950.6	896.4
6.1	11.04	10.42	950.6	897.7
6.11	11.04	10.41	950.9	897.3
6.12	11.03	10.4	951.9	898.6
6.13	11.03	10.39	952.1	898.6
6.14	11.03	10.38	952.6	899.2
6.15	11.04	10.38	952.4	899.8
6.16	11.03	10.36	953.1	899.8
6.17	11.04	10.36	954.0	900.7
6.18	11.03	10.35	954.2	900.8
6.19	11.04	10.34	954.7	901.2
6.2	11.04	10.34	954.5	901.5
6.21	11.04	10.33	955.6	901.6
6.22	11.04	10.32	956.2	902.7
6.23	11.04	10.32	956.5	902.6
6.24	11.04	10.3	956.2	903.7
6.25	11.06	10.31	957.3	903.5
6.26	11.04	10.29	957.6	904.4
6.27	11.06	10.3	958.0	904.4
6.28	11.05	10.27	958.5	904.6
6.29	11.06	10.28	958.7	905.8
6.3	11.04	10.25	959.4	906.0
6.31	11.05	10.26	960.1	905.8
6.32	11.04	10.24	960.8	906.8
6.33	11.05	10.24	960.4	906.7
6.34	11.04	10.22	960.7	907.9
6.35	11.04	10.22	961.6	907.7
6.36	11.04	10.22	961.9	908.6
6.37	11.02	10.19	962.2	908.5
6.38	11.05	10.2	962.3	908.8
6.39	11.03	10.17	962.6	909.0
6.4	11.03	10.17	963.4	909.2
6.41	11.06	10.18	963.8	909.7
6.42	11.04	10.16	963.8	909.9
6.43	11.04	10.16	964.4	910.7
6.44	11.04	10.14	964.8	910.6
6.45	11.03	10.13	965.2	911.4
6.46	11.04	10.13	966.3	911.6
6.47	11.04	10.11	965.3	911.6
6.48	11.04	10.11	966.6	912.5
6.49	11.05	10.11	966.6	912.4
6.5	11.04	10.09	967.4	913.5
6.51	11.03	10.08	967.8	913.1
6.52	11.05	10.08	967.8	913.9
6.53	11.05	10.08	968.5	914.0
6.54	11.03	10.06	968.6	914.4
6.55	11.04	10.05	968.5	914.8
6.56	11.05	10.06	968.9	914.8
6.57	11.04	10.04	969.7	915.4
6.58	11.04	10.03	970.2	915.7
6.59	11.04	10.03	970.3	915.7
6.6	11.06	10.03	970.5	916.4
6.61	11.05	10.02	970.9	916.2
6.62	11.04	10.0	971.6	916.9
6.63	11.04	9.99	972.1	916.7
6.64	11.04	9.99	972.3	916.8
6.65	11.04	9.99	971.8	917.3
6.66	11.03	9.98	973.0	917.6
6.67	11.03	9.96	973.4	918.1
6.68	11.02	9.95	974.2	918.2
6.69	11.04	9.95	973.9	919.0
6.7	11.04	9.95	974.5	919.2
6.71	11.06	9.95	974.8	919.6
6.72	11.03	9.92	975.4	920.0
6.73	11.03	9.91	975.6	920.2
6.74	11.03	9.91	975.5	921.1
6.75	11.04	9.9	976.2	920.6
6.76	11.03	9.9	976.7	921.7
6.77	11.05	9.9	977.2	921.5
6.78	11.05	9.89	976.9	922.4
6.79	11.06	9.89	978.0	922.4
6.8	11.05	9.87	978.8	923.3
6.81	11.05	9.87	979.1	923.1
6.82	11.03	9.85	979.2	923.8
6.83	11.03	9.84	978.9	924.0
6.84	11.03	9.83	979.8	924.2
6.85	11.04	9.83	979.6	924.2
6.86	11.04	9.83	980.1	924.5
6.87	11.05	9.83	980.5	924.8
6.88	11.05	9.82	981.3	924.9
6.89	11.04	9.8	981.6	925.4
6.9	11.04	9.79	981.6	925.6
6.91	11.03	9.77	981.7	925.7
6.92	11.03	9.78	982.2	926.4
6.93	11.04	9.77	982.6	926.2
6.94	11.04	9.77	982.5	927.1
6.95	11.04	9.76	982.9	926.6
