t[s]	U[V]	I[A]	Piro[C]	TC[C]
-0.01	-0.01	-0.01	642.3	695.2
0.0	9.36	15.54	695.2	642.3
0.01	10.59	17.53	695.4	642.5
0.02	10.86	17.97	695.5	642.3
0.03	10.94	18.08	695.5	642.4
0.04	10.98	18.11	695.2	642.2
0.05	11.0	18.1	695.3	642.4
0.06	11.01	18.09	695.4	642.2
0.07	11.03	18.08	695.4	642.4
0.08	11.04	18.07	695.3	642.7
0.09	11.05	18.07	695.2	642.2
0.1	11.05	18.04	695.3	642.3
0.11	11.05	18.02	695.3	642.3
0.12	11.05	17.99	695.2	642.4
0.13	11.05	17.97	695.5	642.4
0.14	11.06	17.96	695.2	642.2
0.15	11.06	17.93	695.2	642.4
0.16	11.05	17.91	695.4	642.1
0.17	11.06	17.89	695.3	642.2
0.18	11.06	17.86	695.2	642.2
0.19	11.06	17.85	695.3	642.2
0.2	11.06	17.84	695.3	642.1
0.21	11.07	17.82	695.2	642.4
0.22	11.08	17.82	695.3	642.4
0.23	11.07	17.79	695.3	642.2
0.24	11.07	17.77	695.3	642.3
0.25	11.06	17.75	695.4	642.4
0.26	11.07	17.73	695.5	642.2
0.27	11.06	17.71	695.2	642.4
0.28	11.06	17.69	695.4	642.2
0.29	11.06	17.68	695.3	642.4
0.3	11.06	17.66	695.4	642.5
0.31	11.06	17.65	695.3	642.2
0.32	11.07	17.64	695.3	642.3
0.33	11.06	17.62	695.4	642.4
0.34	11.08	17.61	695.3	642.4
0.35	11.06	17.59	695.2	642.2
0.36	11.06	17.57	695.4	642.3
0.37	11.06	17.56	695.5	642.4
0.38	11.06	17.53	695.4	642.4
0.39	11.05	17.51	695.2	642.2
0.4	11.06	17.49	695.3	642.3
0.41	11.05	17.48	695.4	642.3
0.42	11.06	17.47	695.1	642.3
0.43	11.06	17.46	695.3	642.3
0.44	11.06	17.44	695.2	642.6
0.45	11.07	17.43	695.2	642.4
0.46	11.07	17.4	695.3	642.3
0.47	11.06	17.38	695.2	642.5
0.48	11.07	17.39	695.2	642.3
0.49	11.06	17.35	695.2	642.2
0.5	11.06	17.34	695.3	642.3
0.51	11.06	17.32	695.4	642.2
0.52	11.06	17.32	695.4	642.3
0.53	11.07	17.31	695.2	642.3
0.54	11.06	17.28	695.5	642.3
0.55	11.06	17.26	695.5	642.2
0.56	11.06	17.25	695.4	642.5
0.57	11.06	17.23	695.3	642.4
0.58	11.05	17.21	695.5	642.3
0.59	11.05	17.19	695.4	642.2
0.6	11.06	17.19	695.2	642.3
0.61	11.07	17.18	695.2	642.4
0.62	11.06	17.16	695.1	642.2
0.63	11.07	17.14	695.4	642.4
0.64	11.06	17.12	695.6	642.3
0.65	11.06	17.11	695.3	642.4
0.66	11.06	17.09	695.3	642.2
0.67	11.06	17.08	695.5	642.4
0.68	11.07	17.07	695.4	642.2
0.69	11.07	17.05	695.3	642.4
0.7	11.05	17.02	695.4	642.3
0.71	11.06	17.01	695.3	642.2
0.72	11.06	16.99	695.3	642.3
0.73	11.06	16.97	695.2	642.2
0.74	11.08	16.99	695.4	642.4
0.75	11.07	16.96	695.2	642.1
0.76	11.07	16.94	695.3	642.1
0.77	11.06	16.92	695.3	642.4
0.78	11.07	16.91	695.3	642.3
0.79	11.06	16.89	695.4	642.5
0.8	11.08	16.89	695.3	642.3
0.81	11.06	16.85	695.4	642.5
0.82	11.06	16.84	695.2	642.0
0.83	11.06	16.82	695.4	642.2
0.84	11.08	16.83	695.3	642.5
0.85	11.06	16.81	695.5	642.2
0.86	11.06	16.79	695.2	642.3
0.87	11.06	16.78	695.5	642.3
0.88	11.06	16.76	695.3	642.3
0.89	11.06	16.76	695.4	642.1
0.9	11.07	16.73	695.4	642.5
0.91	11.07	16.72	695.4	642.6
0.92	11.07	16.71	695.3	642.4
0.93	11.05	16.68	695.4	642.5
0.94	11.07	16.68	695.2	642.3
0.95	11.06	16.66	695.3	642.4
0.96	11.06	16.64	695.3	642.2
0.97	11.06	16.63	695.3	642.3
0.98	11.08	16.64	695.3	642.3
0.99	11.06	16.61	695.4	642.3
1.0	11.06	16.59	695.2	642.2
1.01	11.07	16.59	695.3	642.4
1.02	11.06	16.56	695.4	642.3
1.03	11.06	16.54	695.4	642.4
1.04	11.06	16.53	695.2	642.4
1.05	11.07	16.53	695.1	642.1
1.06	11.06	16.51	695.4	642.3
1.07	11.06	16.49	695.3	642.2
1.08	11.06	16.47	695.4	642.3
1.09	11.06	16.46	695.3	642.4
1.1	11.08	16.47	695.2	642.6
1.11	11.06	16.45	695.4	642.2
1.12	11.06	16.41	695.5	642.5
1.13	11.06	16.4	695.5	642.2
1.14	11.05	16.38	695.3	642.4
1.15	11.07	16.39	695.2	642.6
1.16	11.07	16.37	695.3	642.3
1.17	11.08	16.38	695.3	642.5
1.18	11.07	16.36	695.4	642.4
1.19	11.07	16.34	695.2	642.6
1.2	11.07	16.33	695.2	642.1
1.21	11.07	16.3	695.6	642.2
1.22	11.05	16.27	695.4	642.2
1.23	11.07	16.27	695.4	642.3
1.24	11.05	16.25	695.4	642.3
1.25	11.05	16.23	695.3	642.3
1.26	11.05	16.22	695.4	642.1
1.27	11.06	16.21	695.3	642.3
1.28	11.06	16.2	695.4	642.5
1.29	11.06	16.19	695.4	642.2
1.3	11.06	16.17	695.4	642.4
1.31	11.06	16.16	695.3	642.4
1.32	11.05	16.14	695.2	642.2
1.33	11.06	16.13	695.5	642.3
1.34	11.06	16.12	695.4	642.1
1.35	11.07	16.11	695.2	642.4
1.36	11.08	16.12	695.2	642.2
1.37	11.07	16.09	695.1	642.2
1.38	11.06	16.07	695.2	642.1
1.39	11.05	16.05	695.2	642.5
1.4	11.06	16.03	695.4	642.1
1.41	11.07	16.03	695.3	642.3
1.42	11.07	16.04	695.3	642.4
1.43	11.07	16.01	695.5	642.4
1.44	11.06	15.99	695.4	642.2
1.45	11.06	15.97	695.2	642.2
1.46	11.06	15.97	695.4	642.4
1.47	11.06	15.95	695.4	642.5
1.48	11.07	15.95	695.3	642.3
1.49	11.07	15.93	695.3	642.5
1.5	11.05	15.89	695.2	642.1
1.51	11.06	15.9	695.2	642.4
1.52	11.06	15.88	695.4	642.4
1.53	11.05	15.86	695.4	642.3
1.54	11.05	15.85	695.3	642.3
1.55	11.06	15.84	695.3	642.3
1.56	11.06	15.82	695.4	642.4
1.57	11.06	15.81	695.5	642.2
1.58	11.06	15.8	695.3	642.3
1.59	11.06	15.79	695.2	642.3
1.6	11.07	15.78	695.2	642.2
1.61	11.06	15.76	695.5	642.3
1.62	11.08	15.77	695.1	642.3
1.63	11.06	15.74	695.2	642.3
1.64	11.07	15.73	695.2	642.4
1.65	11.08	15.72	695.1	642.2
1.66	11.07	15.7	695.3	642.3
1.67	11.07	15.68	695.4	642.2
1.68	11.06	15.67	695.3	642.4
1.69	11.05	15.65	695.7	642.4
1.7	11.06	15.63	695.4	642.3
1.71	11.06	15.62	695.4	642.3
1.72	11.08	15.62	695.3	642.6
1.73	11.06	15.6	695.5	642.2
1.74	11.06	15.58	695.4	642.4
1.75	11.05	15.56	695.2	642.4
1.76	11.06	15.55	695.3	642.4
1.77	11.06	15.55	695.3	642.2
1.78	11.06	15.52	695.3	642.3
1.79	11.06	15.51	695.4	642.5
1.8	11.06	15.5	695.5	642.3
1.81	11.06	15.48	695.3	642.3
1.82	11.07	15.49	695.4	642.5
1.83	11.07	15.46	695.5	642.1
1.84	11.06	15.44	695.3	642.5
1.85	11.07	15.44	695.3	642.4
1.86	11.06	15.41	695.3	642.3
1.87	11.06	15.41	695.4	642.3
1.88	11.07	15.39	695.5	642.3
1.89	11.06	15.37	695.2	642.4
1.9	11.07	15.38	695.3	642.1
1.91	11.06	15.35	695.3	642.2
1.92	11.06	15.34	695.1	642.4
1.93	11.06	15.33	695.3	642.2
1.94	11.06	15.3	695.5	642.2
1.95	11.06	15.3	695.4	642.3
1.96	11.05	15.28	695.3	642.4
1.97	11.05	15.26	695.4	642.2
1.98	11.05	15.25	695.4	642.2
1.99	11.06	15.24	695.2	642.4
2.0	11.05	15.22	695.2	642.5
2.01	11.07	15.22	695.4	642.3
2.02	11.06	15.2	695.1	642.3
2.03	11.06	15.18	695.5	642.3
2.04	11.05	15.16	695.2	642.3
2.05	11.07	15.16	695.3	642.4
2.06	11.06	15.14	695.5	642.4
2.07	11.05	15.12	695.2	642.2
2.08	11.07	15.13	695.4	642.1
2.09	11.07	15.1	695.4	642.3
2.1	11.06	15.09	695.2	642.4
2.11	11.06	15.08	695.3	642.4
2.12	11.06	15.06	695.4	642.4
2.13	11.07	15.05	695.1	642.5
2.14	11.06	15.03	695.4	642.3
2.15	11.06	15.02	695.6	642.4
2.16	11.07	15.02	695.4	642.3
2.17	11.06	14.99	695.4	642.3
2.18	11.06	14.98	695.4	642.3
2.19	11.07	14.97	695.5	642.4
2.2	11.06	14.95	695.4	642.3
2.21	11.06	14.94	695.4	642.2
2.22	11.05	14.92	695.3	642.2
2.23	11.06	14.91	695.4	642.4
2.24	11.07	14.91	695.2	642.0
2.25	11.06	14.88	695.3	642.3
2.26	11.06	14.88	695.2	642.3
2.27	11.05	14.85	695.3	642.6
2.28	11.06	14.85	695.3	642.3
2.29	11.05	14.83	695.3	642.4
2.3	11.06	14.81	695.4	642.4
2.31	11.05	14.8	695.6	642.2
2.32	11.07	14.79	695.4	642.4
2.33	11.06	14.78	695.3	642.3
2.34	11.07	14.76	695.6	642.4
2.35	11.06	14.74	695.4	642.4
2.36	11.06	14.73	695.4	642.4
2.37	11.05	14.71	695.3	642.2
2.38	11.07	14.71	695.5	642.2
2.39	11.07	14.7	695.5	642.3
2.4	11.07	14.69	695.2	642.3
2.41	11.06	14.66	695.1	642.3
2.42	11.06	14.65	695.3	642.3
2.43	11.05	14.63	695.5	642.5
2.44	11.06	14.63	695.2	642.1
2.45	11.08	14.63	695.3	642.2
2.46	11.06	14.59	695.5	642.5
2.47	11.06	14.58	695.3	642.1
2.48	11.06	14.56	695.3	642.4
2.49	11.05	14.55	695.3	642.4
2.5	11.06	14.54	695.1	642.2
2.51	11.06	14.53	695.5	642.1
2.52	11.06	14.51	695.2	642.2
2.53	11.06	14.5	695.3	642.1
2.54	11.05	14.48	695.3	642.3
2.55	11.07	14.48	695.6	642.2
2.56	11.05	14.45	695.3	642.3
2.57	11.07	14.45	695.3	642.5
2.58	11.07	14.44	695.3	643.5
2.59	11.06	14.41	695.3	644.8
2.6	11.07	14.42	695.1	646.6
2.61	11.07	14.39	695.3	649.0
2.62	11.06	14.38	695.2	649.7
2.63	11.06	14.36	695.4	651.1
2.64	11.05	14.34	695.3	653.8
2.65	11.07	14.35	695.2	654.6
2.66	11.06	14.33	695.3	657.0
2.67	11.07	14.31	695.3	658.0
2.68	11.07	14.3	695.2	658.6
2.69	11.08	14.28	695.5	660.7
2.7	11.05	14.27	695.6	663.0
2.71	11.07	14.25	695.2	664.1
2.72	11.05	14.23	695.4	665.4
2.73	11.05	14.22	695.2	666.5
2.74	11.05	14.2	695.3	668.1
2.75	11.07	14.2	695.2	669.5
2.76	11.06	14.19	695.2	671.2
2.77	11.06	14.18	695.3	672.4
2.78	11.07	14.18	695.3	673.5
2.79	11.06	14.14	695.3	675.4
2.8	11.06	14.12	695.4	677.0
2.81	11.07	14.13	695.2	678.2
2.82	11.05	14.1	695.3	679.5
2.83	11.06	14.08	695.6	680.7
2.84	11.06	14.07	695.1	682.5
2.85	11.05	14.07	695.8	683.9
2.86	11.06	14.05	695.9	685.3
2.87	11.05	14.03	695.5	686.2
2.88	11.06	14.02	697.9	688.0
2.89	11.06	14.0	700.3	689.6
2.9	11.05	13.98	701.9	691.0
2.91	11.06	13.97	702.9	692.2
2.92	11.05	13.95	700.4	693.4
2.93	11.05	13.95	705.7	694.3
2.94	11.07	13.95	707.3	696.1
2.95	11.06	13.93	708.3	697.2
2.96	11.07	13.93	707.4	698.4
2.97	11.07	13.91	709.0	699.8
2.98	11.06	13.88	713.2	700.6
2.99	11.07	13.88	714.4	701.3
3.0	11.07	13.86	715.5	702.5
3.01	11.05	13.85	712.9	703.7
3.02	11.07	13.83	717.8	704.4
3.03	11.06	13.81	719.7	705.5
3.04	11.06	13.8	720.6	706.6
3.05	11.05	13.78	719.8	707.4
3.06	11.07	13.78	720.3	708.4
3.07	11.06	13.77	725.4	708.9
3.08	11.05	13.74	726.0	710.2
3.09	11.06	13.74	726.8	711.4
3.1	11.07	13.73	724.6	712.6
3.11	11.06	13.71	729.6	713.3
3.12	11.06	13.7	730.7	714.6
3.13	11.07	13.69	732.4	715.2
3.14	11.08	13.68	731.0	716.6
3.15	11.08	13.67	731.8	718.0
3.16	11.07	13.65	735.6	718.7
3.17	11.07	13.64	736.8	720.0
3.18	11.08	13.62	737.8	720.7
3.19	11.07	13.61	735.5	721.6
3.2	11.08	13.6	740.5	723.4
3.21	11.07	13.58	741.9	724.3
3.22	11.06	13.57	742.2	725.3
3.23	11.08	13.56	742.4	726.4
3.24	11.08	13.55	743.9	728.0
3.25	11.08	13.54	746.7	729.4
3.26	11.07	13.52	747.9	730.4
3.27	11.08	13.51	749.2	732.1
3.28	11.08	13.49	747.2	733.5
3.29	11.07	13.48	751.8	734.5
3.3	11.06	13.45	752.6	735.7
3.31	11.05	13.43	753.8	736.8
3.32	11.04	13.41	753.7	738.0
3.33	11.05	13.4	753.6	739.0
3.34	11.05	13.39	757.8	740.5
3.35	11.06	13.39	758.4	741.6
3.36	11.06	13.37	759.1	742.5
3.37	11.05	13.36	757.6	744.1
3.38	11.06	13.35	761.5	745.3
3.39	11.06	13.33	763.6	746.5
3.4	11.06	13.31	764.3	747.9
3.41	11.07	13.31	765.0	749.0
3.42	11.07	13.3	763.8	750.0
3.43	11.07	13.29	767.6	751.2
3.44	11.05	13.25	768.5	752.2
3.45	11.07	13.25	769.8	753.2
3.46	11.07	13.26	768.1	754.8
3.47	11.09	13.25	772.4	755.7
3.48	11.07	13.23	772.9	756.8
3.49	11.07	13.21	774.0	757.8
3.5	11.08	13.2	774.1	759.2
3.51	11.07	13.18	774.5	760.1
3.52	11.05	13.15	777.7	761.0
3.53	11.06	13.15	778.3	762.0
3.54	11.05	13.13	779.4	763.1
3.55	11.05	13.13	777.9	763.8
3.56	11.06	13.12	780.4	764.2
3.57	11.06	13.1	783.2	765.4
3.58	11.06	13.09	783.8	766.2
3.59	11.06	13.07	784.3	767.1
3.6	11.05	13.05	782.9	767.8
3.61	11.07	13.07	787.2	768.7
3.62	11.06	13.03	788.0	769.4
3.63	11.06	13.03	788.2	770.3
3.64	11.06	13.0	787.4	771.2
3.65	11.06	13.0	790.5	771.9
3.66	11.07	12.99	791.2	773.2
3.67	11.06	12.96	793.1	774.4
3.68	11.07	12.97	793.1	775.4
3.69	11.05	12.94	792.8	776.7
3.7	11.07	12.94	796.5	777.8
3.71	11.07	12.93	797.2	778.7
3.72	11.07	12.92	797.5	779.9
3.73	11.06	12.89	796.8	781.0
3.74	11.06	12.88	799.3	781.6
3.75	11.05	12.86	801.2	782.7
3.76	11.07	12.86	801.9	783.6
3.77	11.06	12.85	802.6	784.6
3.78	11.07	12.83	802.2	785.5
3.79	11.06	12.82	805.6	786.8
3.8	11.06	12.8	805.6	787.6
3.81	11.05	12.78	805.9	788.6
3.82	11.06	12.77	805.1	789.8
3.83	11.06	12.77	809.1	790.7
3.84	11.07	12.77	810.0	791.7
3.85	11.05	12.74	810.7	793.3
3.86	11.05	12.72	810.9	793.8
3.87	11.06	12.71	811.0	795.0
3.88	11.06	12.7	813.8	795.8
3.89	11.06	12.69	814.7	796.6
3.9	11.07	12.68	815.7	797.1
3.91	11.05	12.66	814.8	798.0
3.92	11.06	12.65	817.7	798.4
3.93	11.06	12.64	818.1	799.2
3.94	11.06	12.63	819.0	799.9
3.95	11.07	12.62	818.8	800.9
3.96	11.06	12.6	819.4	801.6
3.97	11.06	12.59	822.1	802.0
3.98	11.05	12.57	822.3	803.2
3.99	11.05	12.56	823.5	804.0
4.0	11.07	12.56	822.3	804.9
4.01	11.06	12.54	825.5	805.8
4.02	11.06	12.53	825.4	806.8
4.03	11.06	12.52	826.9	807.9
4.04	11.05	12.5	826.8	808.9
4.05	11.06	12.5	827.6	809.8
4.06	11.06	12.48	829.7	810.8
4.07	11.05	12.46	830.4	811.6
4.08	11.05	12.45	831.0	812.6
4.09	11.05	12.43	830.1	813.7
4.1	11.07	12.44	833.0	814.5
4.11	11.06	12.42	833.7	815.1
4.12	11.05	12.4	834.5	816.1
4.13	11.06	12.39	834.0	816.8
4.14	11.05	12.38	834.7	817.8
4.15	11.07	12.38	837.8	818.6
4.16	11.06	12.36	837.7	819.4
4.17	11.06	12.35	838.5	820.5
4.18	11.06	12.34	837.4	821.4
4.19	11.06	12.32	840.6	821.9
4.2	11.06	12.32	841.0	822.5
4.21	11.07	12.3	841.7	823.4
4.22	11.06	12.28	841.7	823.9
4.23	11.07	12.28	843.0	825.0
4.24	11.06	12.27	844.7	825.5
4.25	11.06	12.25	845.6	826.3
4.26	11.06	12.24	845.7	827.0
4.27	11.07	12.23	844.7	827.8
4.28	11.07	12.22	848.0	828.8
4.29	11.06	12.2	848.6	829.8
4.3	11.07	12.19	849.0	830.2
4.31	11.06	12.18	848.3	831.0
4.32	11.07	12.17	850.9	831.8
4.33	11.06	12.15	852.0	832.8
4.34	11.06	12.14	852.3	833.8
4.35	11.06	12.14	852.4	834.4
4.36	11.07	12.13	853.2	835.0
4.37	11.05	12.1	855.0	836.2
4.38	11.07	12.1	855.7	837.0
4.39	11.05	12.08	856.1	837.7
4.4	11.07	12.07	855.6	838.6
4.41	11.05	12.06	858.6	839.6
4.42	11.05	12.04	858.7	840.2
4.43	11.05	12.03	859.4	841.6
4.44	11.06	12.03	859.1	841.8
4.45	11.05	12.01	861.0	842.6
4.46	11.06	12.0	862.1	843.2
4.47	11.05	11.99	862.4	843.8
4.48	11.07	11.99	862.6	844.6
4.49	11.06	11.98	862.5	845.2
4.5	11.06	11.95	865.0	845.7
4.51	11.06	11.95	865.5	846.6
4.52	11.07	11.94	866.1	847.2
4.53	11.06	11.93	865.7	847.7
4.54	11.07	11.92	867.5	848.6
4.55	11.06	11.91	868.3	849.4
4.56	11.06	11.88	869.0	850.0
4.57	11.05	11.88	869.1	850.7
4.58	11.07	11.87	868.9	851.7
4.59	11.06	11.86	871.8	852.4
4.6	11.06	11.85	872.2	853.3
4.61	11.06	11.83	871.7	854.0
4.62	11.06	11.83	871.5	854.8
4.63	11.06	11.81	874.7	855.5
4.64	11.06	11.8	875.3	856.0
4.65	11.06	11.79	875.3	857.2
4.66	11.05	11.78	874.9	858.0
4.67	11.06	11.77	877.0	858.4
4.68	11.05	11.76	877.9	859.3
4.69	11.06	11.74	878.3	859.8
4.7	11.05	11.73	878.9	860.4
4.71	11.06	11.72	878.4	860.7
4.72	11.06	11.71	880.7	861.3
4.73	11.06	11.69	881.0	862.1
4.74	11.06	11.69	881.1	863.0
4.75	11.08	11.69	881.0	863.5
4.76	11.05	11.67	883.4	864.4
4.77	11.07	11.65	883.7	865.0
4.78	11.06	11.65	883.9	865.8
4.79	11.06	11.63	883.9	866.4
4.8	11.05	11.62	885.4	867.0
4.81	11.06	11.61	886.6	867.7
4.82	11.07	11.6	886.8	868.8
4.83	11.06	11.59	887.6	869.2
4.84	11.06	11.58	887.2	869.8
4.85	11.07	11.57	889.7	870.6
4.86	11.05	11.56	890.1	871.3
4.87	11.06	11.56	890.9	871.8
4.88	11.06	11.54	889.5	872.5
4.89	11.06	11.52	891.9	873.4
4.9	11.06	11.52	892.6	873.9
4.91	11.06	11.51	893.0	874.0
4.92	11.06	11.5	893.3	874.4
4.93	11.06	11.49	893.6	875.3
4.94	11.05	11.47	895.3	875.5
4.95	11.06	11.47	895.8	876.2
4.96	11.06	11.46	896.5	877.3
4.97	11.06	11.44	896.1	877.6
4.98	11.06	11.43	898.0	878.3
4.99	11.06	11.42	898.5	878.8
5.0	11.06	11.41	898.9	879.6
5.01	11.06	11.41	898.7	880.8
5.02	11.07	11.39	900.0	881.1
5.03	11.06	11.38	900.4	882.0
5.04	11.07	11.37	901.3	882.5
5.05	11.07	11.37	902.5	882.9
5.06	11.06	11.35	901.8	883.5
5.07	11.06	11.34	903.7	884.0
5.08	11.07	11.34	904.3	884.8
5.09	11.05	11.32	905.1	885.3
5.1	11.05	11.3	904.1	885.7
5.11	11.05	11.3	905.8	886.3
5.12	11.06	11.29	906.4	886.8
5.13	11.05	11.28	906.9	887.0
5.14	11.06	11.27	907.2	887.6
5.15	11.05	11.25	907.6	888.0
5.16	11.05	11.24	908.9	888.6
5.17	11.06	11.24	909.1	889.4
5.18	11.05	11.22	909.5	889.7
5.19	11.05	11.21	909.3	890.4
5.2	11.06	11.21	911.2	891.2
5.21	11.05	11.2	911.3	891.4
5.22	11.09	11.2	911.5	892.2
5.23	11.06	11.18	911.5	892.9
5.24	11.06	11.17	913.5	893.6
5.25	11.07	11.17	913.4	894.2
5.26	11.07	11.15	914.7	894.7
5.27	11.07	11.15	914.8	895.3
5.28	11.06	11.13	915.5	896.1
5.29	11.06	11.12	916.0	896.7
5.3	11.07	11.11	916.3	897.4
5.31	11.06	11.09	916.8	897.5
5.32	11.07	11.09	917.1	898.3
5.33	11.06	11.07	918.5	898.4
5.34	11.07	11.07	918.5	898.8
5.35	11.06	11.06	919.3	899.2
5.36	11.05	11.04	919.0	899.9
5.37	11.06	11.04	920.4	900.4
5.38	11.05	11.02	920.7	901.0
5.39	11.06	11.02	921.4	901.3
5.4	11.07	11.02	921.5	901.8
5.41	11.05	11.0	922.5	902.2
5.42	11.05	10.99	923.2	902.7
5.43	11.06	10.98	924.3	903.2
5.44	11.06	10.97	924.1	903.6
5.45	11.07	10.97	924.5	904.1
5.46	11.05	10.95	925.2	904.9
5.47	11.06	10.94	925.6	905.1
5.48	11.06	10.94	925.7	905.2
5.49	11.06	10.92	926.0	905.6
5.5	11.05	10.91	926.7	906.3
5.51	11.06	10.9	926.9	906.4
5.52	11.06	10.9	928.2	907.0
5.53	11.07	10.89	928.0	907.3
5.54	11.05	10.87	929.2	907.4
5.55	11.07	10.87	929.9	907.7
5.56	11.06	10.85	929.8	908.1
5.57	11.07	10.85	930.1	908.2
5.58	11.07	10.84	930.2	908.4
5.59	11.07	10.83	931.5	908.6
5.6	11.07	10.83	932.2	908.8
5.61	11.06	10.82	932.7	909.2
5.62	11.04	10.79	932.3	909.5
5.63	11.06	10.79	933.8	910.1
5.64	11.07	10.79	934.2	910.6
5.65	11.06	10.78	934.3	910.7
5.66	11.07	10.76	934.1	911.6
5.67	11.05	10.75	935.5	911.9
5.68	11.06	10.75	935.9	912.5
5.69	11.06	10.74	936.4	913.0
5.7	11.06	10.73	936.4	913.6
5.71	11.06	10.73	936.0	914.0
5.72	11.06	10.71	938.2	914.8
5.73	11.05	10.69	937.9	915.1
5.74	11.05	10.68	938.3	915.9
5.75	11.06	10.68	938.4	916.2
5.76	11.08	10.68	940.0	916.5
5.77	11.05	10.66	940.2	917.2
5.78	11.05	10.64	940.4	917.5
5.79	11.06	10.64	940.5	917.9
5.8	11.07	10.64	941.4	918.2
5.81	11.07	10.64	942.0	918.5
5.82	11.06	10.62	942.6	919.0
5.83	11.06	10.61	942.7	919.3
5.84	11.06	10.6	941.6	919.9
5.85	11.06	10.6	943.8	920.3
5.86	11.06	10.58	944.2	920.6
5.87	11.07	10.57	944.5	921.2
5.88	11.06	10.56	943.9	921.4
5.89	11.06	10.56	945.5	921.5
5.9	11.06	10.54	945.9	922.3
5.91	11.05	10.53	946.4	922.6
5.92	11.07	10.54	946.2	923.0
5.93	11.05	10.52	946.4	923.3
5.94	11.07	10.52	947.2	923.8
5.95	11.05	10.5	948.0	924.1
5.96	11.07	10.5	948.4	924.4
5.97	11.06	10.49	948.0	924.7
5.98	11.06	10.48	949.5	925.2
5.99	11.06	10.47	949.4	925.7
6.0	11.06	10.46	949.7	925.8
6.01	11.05	10.45	949.6	926.2
6.02	11.05	10.44	950.8	926.4
6.03	11.06	10.44	951.3	926.5
6.04	11.05	10.43	951.9	927.3
6.05	11.05	10.41	952.2	927.4
6.06	11.05	10.4	951.9	927.6
6.07	11.07	10.41	953.1	928.2
6.08	11.05	10.39	953.2	928.3
6.09	11.06	10.38	953.7	928.9
6.1	11.05	10.38	953.7	929.2
6.11	11.07	10.36	955.2	929.5
6.12	11.05	10.36	954.9	929.8
6.13	11.05	10.34	954.8	930.0
6.14	11.05	10.34	955.2	931.0
6.15	11.06	10.33	956.7	931.4
6.16	11.05	10.32	956.9	931.8
6.17	11.05	10.31	957.0	931.9
6.18	11.05	10.31	956.7	932.5
6.19	11.05	10.3	957.6	933.0
6.2	11.06	10.29	958.7	933.6
6.21	11.06	10.28	958.7	933.9
6.22	11.05	10.28	958.9	933.9
6.23	11.06	10.28	958.4	934.3
6.24	11.05	10.25	960.0	934.5
6.25	11.08	10.27	959.8	934.5
6.26	11.06	10.24	960.3	935.2
6.27	11.08	10.26	959.9	935.5
6.28	11.06	10.23	961.6	936.1
6.29	11.08	10.23	961.8	936.6
6.3	11.06	10.21	961.7	936.8
6.31	11.08	10.22	962.2	937.0
6.32	11.06	10.2	962.8	937.5
6.33	11.08	10.2	963.7	938.1
6.34	11.06	10.18	963.7	938.5
6.35	11.07	10.18	964.3	938.9
6.36	11.07	10.17	963.5	939.5
6.37	11.05	10.14	964.7	939.8
6.38	11.07	10.15	964.8	940.2
6.39	11.05	10.13	965.5	940.1
6.4	11.06	10.13	965.0	940.7
6.41	11.08	10.14	966.1	941.1
6.42	11.06	10.11	966.6	941.4
6.43	11.07	10.12	966.2	941.7
6.44	11.06	10.1	965.8	941.6
6.45	11.05	10.09	967.5	942.1
6.46	11.06	10.09	967.6	942.1
6.47	11.04	10.07	968.4	942.2
6.48	11.06	10.06	968.5	942.6
6.49	11.07	10.07	968.7	942.7
6.5	11.05	10.05	969.2	943.5
6.51	11.05	10.04	969.2	943.7
6.52	11.06	10.04	969.7	943.9
6.53	11.06	10.04	969.5	944.4
6.54	11.05	10.02	970.3	944.9
6.55	11.05	10.01	970.7	945.2
6.56	11.07	10.01	970.6	945.9
6.57	11.06	10.0	970.7	946.2
6.58	11.06	9.99	971.9	946.5
6.59	11.07	9.99	972.0	946.7
6.6	11.07	9.99	972.7	947.5
6.61	11.07	9.97	972.5	947.5
6.62	11.06	9.96	972.7	947.8
6.63	11.05	9.95	973.4	948.0
6.64	11.07	9.95	973.9	948.6
6.65	11.06	9.95	974.1	948.7
6.66	11.06	9.94	973.4	949.1
6.67	11.05	9.92	974.6	949.0
6.68	11.05	9.9	975.2	949.1
6.69	11.06	9.91	976.0	949.4
6.7	11.07	9.91	975.7	949.5
6.71	11.08	9.91	976.4	949.8
6.72	11.05	9.88	976.4	950.1
6.73	11.05	9.87	976.6	950.2
6.74	11.05	9.87	976.5	950.8
6.75	11.05	9.86	976.4	950.8
6.76	11.06	9.86	977.8	951.1
6.77	11.08	9.86	978.5	951.2
6.78	11.07	9.85	978.9	951.6
6.79	11.08	9.85	978.1	951.8
6.8	11.07	9.84	979.0	952.1
6.81	11.07	9.83	979.7	952.1
6.82	11.05	9.81	979.6	952.6
6.83	11.06	9.8	979.4	952.9
6.84	11.05	9.79	980.3	953.4
6.85	11.06	9.79	981.0	953.6
6.86	11.06	9.79	981.0	954.0
6.87	11.07	9.79	981.4	954.2
6.88	11.07	9.78	981.4	954.4
6.89	11.06	9.77	981.7	954.8
6.9	11.05	9.75	982.3	954.9
6.91	11.04	9.74	982.4	955.3
6.92	11.05	9.74	982.3	955.2
6.93	11.06	9.73	983.5	955.5
6.94	11.06	9.73	983.0	955.9
6.95	11.06	9.72	983.2	955.7
6.96	11.07	9.72	983.5	956.0
