t[s]	U[V]	I[A]	Piro[C]	TC[C]
0.74	11.05	18.28	701.8	643.3
0.75	11.04	18.24	701.9	643.1
0.76	11.03	18.22	701.9	643.2
0.77	11.02	18.19	701.8	643.0
0.78	11.03	18.17	702.0	643.2
0.79	11.03	18.15	702.0	643.2
0.8	11.05	18.15	701.8	643.0
0.81	11.03	18.11	701.9	643.1
0.82	11.03	18.09	701.9	643.2
0.83	11.02	18.06	701.8	642.9
0.84	11.05	18.07	701.8	643.2
0.85	11.03	18.04	701.9	643.3
0.86	11.04	18.02	701.8	642.9
0.87	11.03	18.0	701.9	643.1
0.88	11.04	17.99	701.9	643.4
0.89	11.05	17.98	702.1	643.2
0.9	11.03	17.94	701.9	643.1
0.91	11.04	17.93	701.9	643.3
0.92	11.03	17.91	702.0	643.1
0.93	11.01	17.87	701.8	643.0
0.94	11.03	17.87	702.0	643.3
0.95	11.03	17.84	702.1	643.0
0.96	11.02	17.82	701.8	643.0
0.97	11.02	17.81	701.9	643.2
0.98	11.04	17.81	701.9	643.2
0.99	11.03	17.78	701.7	643.0
1.0	11.02	17.75	702.0	643.2
1.01	11.04	17.74	702.0	643.2
1.02	11.03	17.72	702.2	643.1
1.03	11.02	17.68	701.9	642.9
1.04	11.03	17.67	701.8	643.1
1.05	11.04	17.66	701.9	643.2
1.06	11.03	17.64	702.0	642.9
1.07	11.03	17.62	701.9	643.0
1.08	11.03	17.59	701.8	643.1
1.09	11.03	17.58	701.9	643.0
1.1	11.05	17.59	701.8	643.0
1.11	11.04	17.55	702.0	643.4
1.12	11.03	17.51	701.9	643.3
1.13	11.03	17.5	701.8	643.3
1.14	11.02	17.47	701.9	643.2
1.15	11.03	17.47	701.9	643.1
1.16	11.03	17.46	702.1	643.2
1.17	11.04	17.46	702.0	643.1
1.18	11.04	17.43	701.8	643.2
1.19	11.04	17.4	702.1	643.1
1.2	11.03	17.39	701.9	643.0
1.21	11.03	17.36	701.8	643.1
1.22	11.02	17.32	702.0	643.3
1.23	11.03	17.32	701.9	643.1
1.24	11.02	17.29	701.8	643.0
1.25	11.02	17.27	701.9	643.0
1.26	11.03	17.26	701.9	643.1
1.27	11.02	17.23	702.0	643.1
1.28	11.03	17.23	701.9	643.3
1.29	11.02	17.2	702.0	643.1
1.3	11.03	17.19	701.8	643.2
1.31	11.03	17.17	701.8	643.3
1.32	11.02	17.14	702.0	643.2
1.33	11.02	17.13	701.8	643.2
1.34	11.03	17.12	702.1	643.1
1.35	11.04	17.1	701.9	643.1
1.36	11.05	17.1	702.0	643.2
1.37	11.04	17.07	702.0	643.0
1.38	11.04	17.05	701.8	643.2
1.39	11.02	17.02	702.2	643.2
1.4	11.02	16.99	701.8	643.1
1.41	11.03	17.0	701.9	643.0
1.42	11.05	16.99	701.9	643.2
1.43	11.04	16.96	701.9	643.1
1.44	11.04	16.94	701.8	643.1
1.45	11.02	16.91	701.8	643.2
1.46	11.04	16.91	701.8	643.2
1.47	11.03	16.89	702.0	643.1
1.48	11.04	16.87	701.9	643.1
1.49	11.03	16.85	701.7	643.1
1.5	11.02	16.81	701.9	643.4
1.51	11.03	16.81	701.8	643.1
1.52	11.03	16.79	702.0	643.2
1.53	11.02	16.77	701.9	643.2
1.54	11.03	16.75	702.0	643.0
1.55	11.04	16.73	702.0	643.2
1.56	11.02	16.71	701.9	643.2
1.57	11.03	16.7	701.8	643.2
1.58	11.03	16.68	701.8	643.0
1.59	11.03	16.67	701.9	643.2
1.6	11.04	16.65	702.0	643.1
1.61	11.03	16.63	701.8	643.1
1.62	11.04	16.63	701.9	643.3
1.63	11.03	16.6	702.0	643.0
1.64	11.04	16.58	701.7	643.2
1.65	11.04	16.57	701.9	643.3
1.66	11.04	16.54	701.8	643.2
1.67	11.05	16.53	702.0	643.3
1.68	11.04	16.5	702.0	643.0
1.69	11.03	16.48	701.8	643.3
1.7	11.04	16.46	702.3	643.2
1.71	11.04	16.44	701.9	642.8
1.72	11.04	16.44	701.8	643.2
1.73	11.03	16.41	702.0	643.2
1.74	11.03	16.39	702.0	643.1
1.75	11.03	16.37	701.9	643.0
1.76	11.03	16.36	702.0	643.5
1.77	11.04	16.34	701.9	643.0
1.78	11.02	16.31	701.9	643.0
1.79	11.03	16.3	701.7	643.1
1.8	11.03	16.28	702.0	643.2
1.81	11.03	16.26	701.8	643.0
1.82	11.04	16.26	702.0	643.2
1.83	11.04	16.23	701.9	643.2
1.84	11.03	16.2	701.9	643.0
1.85	11.04	16.2	702.2	643.2
1.86	11.03	16.17	701.8	643.2
1.87	11.04	16.16	701.9	643.0
1.88	11.04	16.14	702.0	643.1
1.89	11.03	16.12	702.0	643.1
1.9	11.05	16.12	701.9	643.1
1.91	11.04	16.08	701.9	642.8
1.92	11.03	16.07	701.9	643.1
1.93	11.04	16.05	702.0	643.2
1.94	11.03	16.03	702.1	643.1
1.95	11.04	16.01	701.9	643.2
1.96	11.03	15.99	701.8	643.0
1.97	11.03	15.97	702.0	643.0
1.98	11.03	15.96	701.9	643.2
1.99	11.03	15.94	701.8	643.3
2.0	11.03	15.92	701.9	643.2
2.01	11.04	15.91	701.9	643.0
2.02	11.04	15.89	702.1	642.9
2.03	11.02	15.87	702.0	643.1
2.04	11.03	15.85	701.8	643.0
2.05	11.03	15.84	701.8	643.0
2.06	11.03	15.82	701.8	643.2
2.07	11.02	15.79	702.2	643.3
2.08	11.04	15.8	701.9	643.0
2.09	11.03	15.76	701.8	643.5
2.1	11.04	15.74	701.9	643.2
2.11	11.03	15.73	701.9	643.2
2.12	11.04	15.71	702.0	643.2
2.13	11.04	15.7	702.0	643.3
2.14	11.03	15.67	701.8	643.0
2.15	11.03	15.66	701.8	643.0
2.16	11.05	15.65	701.9	643.1
2.17	11.02	15.61	702.0	643.4
2.18	11.04	15.6	701.8	643.0
2.19	11.04	15.59	702.0	643.2
2.2	11.05	15.57	701.9	643.3
2.21	11.04	15.55	701.9	643.1
2.22	11.03	15.53	702.0	643.1
2.23	11.03	15.52	701.9	643.2
2.24	11.05	15.51	701.9	643.2
2.25	11.03	15.48	701.9	643.3
2.26	11.04	15.47	702.1	643.2
2.27	11.03	15.44	701.9	643.0
2.28	11.04	15.43	701.9	643.2
2.29	11.03	15.41	701.8	643.0
2.3	11.04	15.39	702.0	643.2
2.31	11.03	15.38	701.8	643.2
2.32	11.04	15.36	702.0	643.3
2.33	11.04	15.35	702.0	642.9
2.34	11.04	15.33	702.0	643.1
2.35	11.03	15.3	701.9	643.0
2.36	11.03	15.28	701.8	643.2
2.37	11.03	15.26	701.9	643.1
2.38	11.04	15.26	702.0	643.0
2.39	11.04	15.24	701.9	643.3
2.4	11.04	15.23	701.9	643.2
2.41	11.04	15.2	701.8	643.0
2.42	11.04	15.18	702.1	643.1
2.43	11.03	15.16	701.8	643.5
2.44	11.05	15.16	701.8	643.1
2.45	11.06	15.15	701.8	643.3
2.46	11.04	15.11	702.0	643.0
2.47	11.05	15.1	701.9	643.1
2.48	11.04	15.08	701.9	643.2
2.49	11.03	15.06	701.9	643.1
2.5	11.03	15.05	702.0	643.3
2.51	11.04	15.03	702.0	643.1
2.52	11.04	15.01	702.1	643.0
2.53	11.04	15.0	701.8	643.3
2.54	11.03	14.97	701.7	643.2
2.55	11.04	14.96	701.9	643.4
2.56	11.02	14.93	702.0	644.7
2.57	11.04	14.93	701.9	647.0
2.58	11.04	14.92	702.0	648.4
2.59	11.03	14.89	701.8	650.1
2.6	11.04	14.88	701.8	652.4
2.61	11.04	14.86	701.8	653.5
2.62	11.03	14.84	701.8	655.0
2.63	11.03	14.82	701.9	656.5
2.64	11.03	14.8	702.0	658.0
2.65	11.05	14.8	701.8	659.8
2.66	11.05	14.79	701.9	661.2
2.67	11.04	14.76	702.0	663.0
2.68	11.04	14.74	701.8	664.1
2.69	11.05	14.73	701.9	666.2
2.7	11.03	14.7	701.9	667.1
2.71	11.03	14.68	701.8	668.5
2.72	11.04	14.66	701.9	669.8
2.73	11.03	14.65	701.7	671.0
2.74	11.03	14.62	701.9	672.3
2.75	11.04	14.62	701.9	673.8
2.76	11.05	14.61	701.8	675.0
2.77	11.04	14.59	701.8	675.2
2.78	11.06	14.59	701.9	676.4
2.79	11.02	14.54	701.9	677.7
2.8	11.03	14.53	702.0	678.6
2.81	11.05	14.53	701.9	679.8
2.82	11.04	14.5	702.0	680.8
2.83	11.03	14.48	702.0	681.2
2.84	11.05	14.47	702.8	682.9
2.85	11.03	14.46	704.2	683.6
2.86	11.03	14.43	705.3	684.9
2.87	11.02	14.41	704.2	685.4
2.88	11.03	14.4	708.4	687.0
2.89	11.03	14.38	709.5	687.9
2.9	11.03	14.35	710.4	689.0
2.91	11.02	14.34	710.2	690.4
2.92	11.02	14.32	713.4	691.4
2.93	11.03	14.32	715.0	692.2
2.94	11.04	14.31	715.7	694.0
2.95	11.05	14.3	715.6	694.9
2.96	11.05	14.29	717.5	695.6
2.97	11.05	14.27	720.1	696.6
2.98	11.05	14.24	721.2	697.9
2.99	11.04	14.23	721.0	699.4
3.0	11.03	14.21	721.7	700.9
3.01	11.04	14.19	724.7	702.4
3.02	11.05	14.18	725.4	703.8
3.03	11.04	14.15	726.8	704.7
3.04	11.05	14.14	726.1	706.4
3.05	11.04	14.12	730.0	707.7
3.06	11.04	14.11	730.5	709.0
3.07	11.03	14.09	731.8	709.8
3.08	11.03	14.07	731.5	711.6
3.09	11.04	14.06	733.7	712.4
3.1	11.03	14.05	735.3	713.8
3.11	11.03	14.02	736.7	715.3
3.12	11.04	14.02	737.2	716.4
3.13	11.05	14.0	738.6	717.8
3.14	11.04	13.99	740.0	719.0
3.15	11.05	13.98	741.2	720.2
3.16	11.05	13.96	741.9	721.6
3.17	11.04	13.94	742.1	722.1
3.18	11.05	13.92	744.8	723.7
3.19	11.07	13.91	746.0	724.8
3.2	11.04	13.89	746.6	726.1
3.21	11.04	13.87	746.6	726.9
3.22	11.05	13.86	749.1	728.3
3.23	11.06	13.85	749.9	729.4
3.24	11.05	13.83	751.0	730.6
3.25	11.06	13.82	751.1	731.9
3.26	11.05	13.8	753.6	733.2
3.27	11.06	13.79	754.9	734.5
3.28	11.06	13.77	755.6	735.2
3.29	11.04	13.75	755.8	735.7
3.3	11.04	13.73	757.4	736.9
3.31	11.04	13.7	759.0	737.6
3.32	11.02	13.67	759.9	738.8
3.33	11.03	13.66	761.1	739.2
3.34	11.02	13.65	761.0	740.2
3.35	11.04	13.65	763.4	741.1
3.36	11.03	13.63	764.8	742.0
3.37	11.03	13.61	765.3	742.7
3.38	11.03	13.6	764.7	744.0
3.39	11.03	13.58	767.5	744.8
3.4	11.03	13.56	768.5	745.7
3.41	11.03	13.56	769.9	746.7
3.42	11.05	13.55	769.8	748.1
3.43	11.03	13.53	771.4	749.0
3.44	11.03	13.49	772.7	750.1
3.45	11.03	13.49	773.6	750.9
3.46	11.06	13.49	773.9	752.0
3.47	11.06	13.48	774.6	752.8
3.48	11.06	13.46	776.6	754.2
3.49	11.04	13.43	777.9	755.0
3.5	11.06	13.43	778.6	756.2
3.51	11.05	13.4	778.6	757.3
3.52	11.04	13.37	781.0	758.6
3.53	11.04	13.36	781.5	759.1
3.54	11.05	13.35	783.2	760.6
3.55	11.04	13.34	782.3	761.3
3.56	11.05	13.33	785.1	762.6
3.57	11.04	13.31	785.7	763.6
3.58	11.04	13.3	786.5	764.6
3.59	11.03	13.27	786.9	765.7
3.6	11.03	13.26	788.6	766.5
3.61	11.05	13.27	789.4	767.0
3.62	11.04	13.24	790.8	768.4
3.63	11.04	13.23	791.0	769.1
3.64	11.03	13.2	792.4	770.1
3.65	11.03	13.19	793.4	770.6
3.66	11.04	13.18	794.2	771.6
3.67	11.04	13.16	794.8	772.0
3.68	11.05	13.16	795.0	772.7
3.69	11.03	13.12	797.6	773.5
3.7	11.05	13.13	798.4	774.3
3.71	11.05	13.11	798.9	774.9
3.72	11.04	13.1	798.2	775.8
3.73	11.04	13.07	801.0	776.6
3.74	11.04	13.06	802.0	777.8
3.75	11.04	13.04	802.6	778.4
3.76	11.04	13.03	802.8	779.6
3.77	11.05	13.02	804.0	780.2
3.78	11.04	13.01	805.5	781.0
3.79	11.05	12.99	806.0	781.9
3.8	11.03	12.97	806.7	782.9
3.81	11.04	12.95	807.6	783.7
3.82	11.03	12.94	809.0	785.0
3.83	11.05	12.94	809.7	785.6
3.84	11.05	12.93	810.5	786.8
3.85	11.04	12.9	811.0	787.9
3.86	11.03	12.88	812.9	788.7
3.87	11.04	12.87	813.6	789.2
3.88	11.03	12.86	814.1	790.3
3.89	11.04	12.85	814.2	791.1
3.9	11.04	12.84	815.8	792.5
3.91	11.03	12.81	816.9	792.7
3.92	11.03	12.8	817.3	794.0
3.93	11.04	12.79	818.0	794.6
3.94	11.04	12.77	819.3	795.2
3.95	11.05	12.77	820.6	795.8
3.96	11.03	12.74	821.2	796.4
3.97	11.04	12.73	821.9	796.9
3.98	11.03	12.71	822.5	797.9
3.99	11.04	12.7	823.7	798.2
4.0	11.05	12.7	824.2	799.0
4.01	11.04	12.68	825.1	800.0
4.02	11.04	12.66	824.9	800.7
4.03	11.04	12.65	827.1	801.2
4.04	11.03	12.63	828.1	802.6
4.05	11.05	12.63	829.0	803.0
4.06	11.04	12.61	828.9	804.5
4.07	11.04	12.59	830.9	804.9
4.08	11.04	12.58	831.1	805.9
4.09	11.02	12.56	831.8	806.5
4.1	11.05	12.56	831.7	807.8
4.11	11.04	12.54	833.6	808.0
4.12	11.04	12.52	834.1	809.4
4.13	11.04	12.51	835.2	809.8
4.14	11.03	12.5	835.4	810.8
4.15	11.05	12.5	836.6	811.4
4.16	11.05	12.48	837.4	812.4
4.17	11.03	12.46	838.5	812.9
4.18	11.05	12.46	839.3	813.7
4.19	11.03	12.43	839.0	814.2
4.2	11.05	12.43	841.0	814.8
4.21	11.04	12.41	841.1	815.2
4.22	11.04	12.39	841.3	816.1
4.23	11.04	12.39	841.6	816.4
4.24	11.05	12.37	843.3	817.4
4.25	11.04	12.35	843.9	817.6
4.26	11.05	12.34	844.8	818.7
4.27	11.04	12.33	845.4	819.4
4.28	11.05	12.33	846.7	820.3
4.29	11.04	12.3	847.3	821.0
4.3	11.05	12.29	847.9	822.2
4.31	11.04	12.28	848.6	822.4
4.32	11.05	12.27	849.1	823.8
4.33	11.04	12.25	850.4	824.2
4.34	11.05	12.23	851.3	825.2
4.35	11.05	12.23	851.2	825.9
4.36	11.05	12.22	851.5	826.9
4.37	11.03	12.19	853.2	827.4
4.38	11.04	12.19	854.1	828.3
4.39	11.04	12.17	854.5	828.8
4.4	11.04	12.16	854.5	829.8
4.41	11.03	12.15	856.0	830.0
4.42	11.03	12.13	856.8	830.8
4.43	11.02	12.11	857.0	831.1
4.44	11.04	12.12	857.1	831.8
4.45	11.04	12.09	859.0	832.0
4.46	11.04	12.08	859.5	832.9
4.47	11.03	12.07	860.4	833.2
4.48	11.04	12.06	860.6	834.4
4.49	11.04	12.05	861.4	834.9
4.5	11.03	12.03	862.2	835.7
4.51	11.05	12.03	863.2	836.5
4.52	11.04	12.02	863.3	837.6
4.53	11.04	12.0	863.7	837.8
4.54	11.04	11.99	864.7	839.0
4.55	11.05	11.98	865.4	839.3
4.56	11.04	11.96	865.4	840.4
4.57	11.05	11.95	866.3	840.9
4.58	11.04	11.94	867.6	842.1
4.59	11.06	11.93	867.6	842.3
4.6	11.04	11.92	868.2	843.6
4.61	11.05	11.9	868.5	843.7
4.62	11.05	11.89	870.1	844.5
4.63	11.05	11.88	870.8	845.1
4.64	11.04	11.87	871.4	845.4
4.65	11.04	11.85	871.4	845.7
4.66	11.03	11.84	872.5	846.6
4.67	11.04	11.83	873.2	846.5
4.68	11.03	11.82	873.9	847.8
4.69	11.05	11.8	874.0	847.9
4.7	11.03	11.79	875.3	848.9
4.71	11.04	11.77	875.8	849.4
4.72	11.04	11.77	876.4	850.2
4.73	11.03	11.75	877.2	850.6
4.74	11.04	11.75	877.5	851.7
4.75	11.06	11.75	878.5	852.1
4.76	11.04	11.72	879.2	853.1
4.77	11.04	11.71	879.1	853.5
4.78	11.05	11.71	879.6	854.3
4.79	11.04	11.68	881.2	854.8
4.8	11.04	11.67	881.3	855.6
4.81	11.02	11.66	882.6	856.0
4.82	11.05	11.66	882.4	856.8
4.83	11.04	11.64	883.3	856.5
4.84	11.04	11.63	884.0	857.7
4.85	11.05	11.62	884.7	857.7
4.86	11.04	11.61	884.4	858.7
4.87	11.05	11.6	885.5	859.1
4.88	11.05	11.59	886.3	860.2
4.89	11.03	11.57	886.6	860.3
4.9	11.05	11.57	887.1	861.3
4.91	11.04	11.55	887.6	861.6
4.92	11.04	11.54	889.0	862.7
4.93	11.04	11.53	889.2	862.7
4.94	11.04	11.52	889.9	863.8
4.95	11.04	11.51	890.0	863.9
4.96	11.05	11.5	891.1	865.2
4.97	11.03	11.48	891.3	865.0
4.98	11.04	11.47	891.6	866.1
4.99	11.04	11.46	892.3	866.5
5.0	11.05	11.45	893.7	867.5
5.01	11.04	11.45	894.2	867.5
5.02	11.04	11.43	894.5	868.2
5.03	11.04	11.42	894.4	868.4
5.04	11.05	11.41	895.8	869.2
5.05	11.06	11.41	896.4	869.0
5.06	11.04	11.39	897.0	870.1
5.07	11.04	11.37	897.4	870.4
5.08	11.05	11.38	897.4	871.2
5.09	11.04	11.35	898.9	871.8
5.1	11.03	11.33	899.0	872.6
5.11	11.04	11.33	899.9	872.9
5.12	11.04	11.32	899.7	873.9
5.13	11.04	11.31	900.9	874.0
5.14	11.03	11.3	901.6	875.2
5.15	11.03	11.28	902.1	875.6
5.16	11.03	11.27	902.1	876.1
5.17	11.05	11.27	903.3	876.6
5.18	11.04	11.25	903.0	877.3
5.19	11.04	11.24	903.9	877.7
5.2	11.04	11.24	904.3	878.3
5.21	11.05	11.23	905.1	878.0
5.22	11.06	11.23	905.4	879.2
5.23	11.05	11.21	906.3	879.4
5.24	11.04	11.2	906.3	880.3
5.25	11.04	11.2	907.0	880.5
5.26	11.05	11.18	907.9	881.4
5.27	11.05	11.17	908.2	881.5
5.28	11.05	11.15	908.7	882.7
5.29	11.05	11.14	909.4	882.7
5.3	11.04	11.13	910.2	883.6
5.31	11.04	11.12	910.4	883.7
5.32	11.05	11.12	911.3	884.4
5.33	11.04	11.1	911.1	884.8
5.34	11.05	11.09	912.4	885.4
5.35	11.05	11.08	912.7	885.6
5.36	11.03	11.06	913.3	886.6
5.37	11.05	11.06	913.2	886.3
5.38	11.04	11.05	914.3	887.2
5.39	11.05	11.04	915.0	887.2
5.4	11.05	11.04	915.4	887.8
5.41	11.04	11.02	915.2	888.1
5.42	11.04	11.01	916.3	888.8
5.43	11.05	11.0	916.9	889.0
5.44	11.04	10.99	917.4	890.3
5.45	11.05	10.99	917.7	890.2
5.46	11.04	10.97	918.1	891.0
5.47	11.04	10.96	918.7	891.3
5.48	11.05	10.96	919.1	892.3
5.49	11.03	10.94	919.3	892.3
5.5	11.04	10.92	919.6	893.0
5.51	11.04	10.92	920.4	893.3
5.52	11.05	10.92	920.7	894.2
5.53	11.04	10.91	921.6	894.3
5.54	11.03	10.89	921.4	894.8
5.55	11.04	10.89	921.9	894.9
5.56	11.05	10.87	923.2	895.7
5.57	11.05	10.87	922.8	895.6
5.58	11.05	10.86	923.1	896.6
5.59	11.05	10.84	924.3	896.8
5.6	11.06	10.85	925.0	897.7
5.61	11.04	10.83	925.0	897.6
5.62	11.04	10.8	925.6	898.4
5.63	11.04	10.8	925.1	898.4
5.64	11.06	10.8	926.6	899.6
5.65	11.05	10.79	926.8	899.4
5.66	11.05	10.78	927.3	900.3
5.67	11.03	10.76	927.4	900.5
5.68	11.05	10.76	928.1	901.2
5.69	11.04	10.75	928.7	901.1
5.7	11.05	10.74	928.6	902.2
5.71	11.06	10.74	928.4	902.1
5.72	11.04	10.72	930.4	902.6
5.73	11.03	10.7	930.6	902.8
5.74	11.04	10.7	930.7	903.4
5.75	11.04	10.69	931.3	903.2
5.76	11.06	10.7	931.3	904.0
5.77	11.03	10.68	932.0	904.2
5.78	11.03	10.66	932.5	905.0
5.79	11.04	10.65	933.0	905.0
5.8	11.05	10.65	933.3	905.9
5.81	11.05	10.65	934.2	905.7
5.82	11.04	10.63	934.4	906.8
5.83	11.04	10.62	934.6	906.9
5.84	11.04	10.61	934.8	907.3
5.85	11.05	10.61	935.8	907.5
5.86	11.04	10.59	936.2	908.6
5.87	11.05	10.59	936.2	908.4
5.88	11.04	10.58	936.2	909.5
5.89	11.05	10.57	937.4	909.4
5.9	11.04	10.55	938.1	909.9
5.91	11.04	10.54	938.1	909.6
5.92	11.04	10.55	938.3	910.5
5.93	11.05	10.53	938.7	910.4
5.94	11.06	10.54	939.5	911.4
5.95	11.05	10.51	939.6	911.4
5.96	11.04	10.51	939.3	912.1
5.97	11.04	10.5	940.3	912.2
5.98	11.05	10.49	941.4	913.0
5.99	11.04	10.48	941.6	913.1
6.0	11.04	10.47	941.4	914.0
6.01	11.04	10.46	941.4	913.9
6.02	11.04	10.45	942.4	914.9
6.03	11.04	10.45	942.8	914.8
6.04	11.04	10.43	943.4	915.8
6.05	11.03	10.42	943.4	915.9
6.06	11.03	10.41	944.1	916.6
6.07	11.05	10.42	944.3	916.6
6.08	11.03	10.4	944.8	917.1
6.09	11.04	10.39	945.0	916.9
6.1	11.05	10.39	945.3	918.0
6.11	11.04	10.37	946.1	917.7
6.12	11.04	10.37	946.4	919.0
6.13	11.03	10.35	946.5	918.6
6.14	11.04	10.35	946.9	919.3
6.15	11.05	10.34	947.7	919.5
6.16	11.04	10.33	948.0	920.1
6.17	11.03	10.32	948.4	920.4
6.18	11.05	10.31	948.3	921.0
6.19	11.04	10.3	949.4	920.6
6.2	11.04	10.3	949.7	921.6
6.21	11.04	10.29	950.1	921.8
6.22	11.05	10.29	950.0	922.4
6.23	11.04	10.28	950.6	922.0
6.24	11.04	10.26	950.5	922.9
6.25	11.06	10.27	951.1	922.8
6.26	11.05	10.25	951.4	923.4
6.27	11.06	10.26	952.2	923.5
6.28	11.05	10.24	952.5	924.1
6.29	11.05	10.24	952.8	924.2
6.3	11.04	10.22	953.0	924.8
6.31	11.05	10.22	953.0	924.7
6.32	11.04	10.2	954.3	925.6
6.33	11.05	10.21	954.2	925.5
6.34	11.04	10.19	954.5	926.1
6.35	11.05	10.19	954.4	926.0
6.36	11.05	10.18	955.4	927.0
6.37	11.04	10.15	955.1	926.7
6.38	11.05	10.16	955.8	927.7
6.39	11.04	10.14	955.8	927.5
6.4	11.04	10.13	956.6	928.3
6.41	11.07	10.15	956.5	928.3
6.42	11.04	10.12	957.2	928.8
6.43	11.05	10.13	957.4	929.1
6.44	11.04	10.1	958.3	929.4
6.45	11.04	10.1	958.5	929.2
6.46	11.05	10.1	958.9	930.1
6.47	11.04	10.08	958.9	929.8
6.48	11.04	10.07	959.0	931.1
6.49	11.06	10.08	959.8	930.5
6.5	11.04	10.06	960.0	931.5
6.51	11.04	10.05	960.0	931.4
6.52	11.05	10.05	960.9	932.4
6.53	11.05	10.04	960.9	932.1
6.54	11.04	10.02	961.2	932.9
6.55	11.04	10.02	961.1	932.8
6.56	11.05	10.02	961.6	933.9
6.57	11.04	10.01	962.5	933.4
6.58	11.04	10.0	962.9	934.5
6.59	11.05	10.0	963.0	934.2
6.6	11.05	10.0	963.0	934.8
6.61	11.05	9.98	963.4	934.8
6.62	11.04	9.97	964.1	935.5
6.63	11.05	9.96	964.0	935.3
6.64	11.04	9.95	964.0	936.3
6.65	11.06	9.95	964.8	935.9
6.66	11.05	9.94	965.3	937.0
6.67	11.04	9.93	965.0	937.0
6.68	11.02	9.91	965.4	937.4
6.69	11.05	9.92	965.4	937.4
6.7	11.06	9.92	966.7	938.2
6.71	11.06	9.92	966.2	938.3
6.72	11.04	9.89	967.0	939.3
6.73	11.04	9.88	966.8	939.0
6.74	11.02	9.87	968.0	939.6
6.75	11.04	9.87	967.4	939.4
6.76	11.04	9.86	968.4	940.0
6.77	11.06	9.87	968.2	939.7
6.78	11.05	9.86	968.9	940.2
6.79	11.06	9.86	969.2	939.7
6.8	11.05	9.85	969.6	940.4
6.81	11.05	9.84	969.4	940.0
6.82	11.04	9.82	970.2	940.4
6.83	11.04	9.81	970.0	940.5
6.84	11.03	9.8	970.2	940.9
6.85	11.04	9.8	970.7	940.8
6.86	11.05	9.8	971.1	941.8
6.87	11.06	9.8	971.2	941.3
6.88	11.06	9.79	971.8	942.1
6.89	11.04	9.78	971.8	941.7
6.9	11.04	9.76	971.8	942.0
6.91	11.03	9.75	972.8	941.7
6.92	11.04	9.75	972.8	942.2
6.93	11.04	9.74	973.1	941.8
6.94	11.05	9.74	972.9	942.7
6.95	11.05	9.74	973.8	942.3
