t[s]	U[V]	I[A]	Piro[C]	TC[C]
15.64	11.06	6.75	1023.7	1098.9
15.65	11.06	6.75	1023.9	1098.7
15.66	11.06	6.75	1023.9	1099.3
15.67	11.06	6.75	1023.8	1099.5
15.68	11.06	6.75	1023.8	1099.6
15.69	11.06	6.75	1024.0	1099.4
15.7	11.07	6.75	1023.7	1100.1
15.71	11.07	6.75	1023.9	1100.1
15.72	11.08	6.75	1024.0	1100.0
15.73	11.08	6.75	1023.8	1099.7
15.74	11.07	6.75	1023.6	1100.0
15.75	11.07	6.75	1023.9	1100.4
15.76	11.08	6.75	1023.8	1100.8
15.77	11.08	6.75	1023.8	1100.8
15.78	11.08	6.74	1023.9	1100.8
15.79	11.06	6.73	1023.7	1101.2
15.8	11.06	6.73	1023.8	1101.2
15.81	11.06	6.73	1024.0	1101.4
15.82	11.06	6.73	1024.0	1101.2
15.83	11.06	6.73	1023.9	1101.8
15.84	11.06	6.73	1024.0	1101.6
15.85	11.07	6.73	1023.9	1101.3
15.86	11.06	6.73	1024.1	1101.2
15.87	11.06	6.72	1024.0	1101.7
15.88	11.08	6.73	1024.0	1101.8
15.89	11.07	6.72	1024.0	1102.1
15.9	11.05	6.72	1023.9	1101.7
15.91	11.06	6.71	1023.8	1101.5
15.92	11.06	6.71	1024.0	1102.4
15.93	11.05	6.7	1024.1	1102.2
15.94	11.06	6.71	1024.1	1102.1
15.95	11.04	6.7	1024.1	1101.9
15.96	11.06	6.71	1023.9	1101.9
15.97	11.05	6.7	1024.1	1102.1
15.98	11.04	6.7	1023.9	1102.1
15.99	11.05	6.7	1024.1	1102.1
16.0	11.05	6.69	1024.1	1102.3
16.01	11.05	6.7	1023.9	1102.5
16.02	11.05	6.69	1024.2	1102.3
16.03	11.06	6.69	1024.0	1102.3
16.04	11.05	6.69	1024.1	1102.0
16.05	11.04	6.69	1023.9	1102.6
16.06	11.05	6.69	1023.7	1102.5
16.07	11.07	6.69	1023.8	1102.3
16.08	11.06	6.69	1023.9	1102.2
16.09	11.08	6.7	1023.9	1102.4
16.1	11.07	6.69	1024.0	1102.9
16.11	11.08	6.7	1023.9	1102.6
16.12	11.07	6.69	1023.8	1102.1
16.13	11.07	6.69	1024.0	1102.9
16.14	11.07	6.69	1024.0	1103.3
16.15	11.07	6.69	1024.0	1102.9
16.16	11.07	6.68	1024.0	1102.8
16.17	11.07	6.68	1024.2	1103.0
16.18	11.07	6.68	1024.0	1103.7
16.19	11.07	6.68	1024.3	1103.2
16.2	11.07	6.68	1023.8	1103.6
16.21	11.04	6.67	1023.8	1103.4
16.22	11.07	6.67	1024.0	1104.0
16.23	11.05	6.67	1024.2	1103.7
16.24	11.05	6.66	1024.2	1104.2
16.25	11.05	6.66	1024.1	1103.3
16.26	11.05	6.66	1024.0	1104.0
16.27	11.05	6.66	1024.1	1104.0
16.28	11.05	6.66	1024.2	1104.5
16.29	11.04	6.65	1024.2	1104.2
16.3	11.06	6.66	1024.3	1104.5
16.31	11.04	6.65	1024.2	1104.3
16.32	11.06	6.65	1024.1	1104.7
16.33	11.05	6.65	1024.0	1104.4
16.34	11.06	6.65	1024.2	1104.5
16.35	11.07	6.66	1024.1	1105.3
16.36	11.05	6.64	1024.1	1105.3
16.37	11.05	6.64	1024.3	1105.0
16.38	11.06	6.64	1024.3	1104.9
16.39	11.05	6.64	1024.1	1105.2
16.4	11.06	6.65	1024.1	1105.0
16.41	11.06	6.64	1023.9	1104.9
16.42	11.05	6.64	1024.3	1105.0
16.43	11.05	6.64	1024.4	1104.9
16.44	11.05	6.63	1024.1	1106.0
16.45	11.05	6.63	1024.1	1105.5
16.46	11.06	6.63	1024.5	1105.9
16.47	11.05	6.63	1024.3	1105.1
16.48	11.08	6.64	1024.5	1105.9
16.49	11.06	6.63	1024.0	1105.4
16.5	11.08	6.64	1024.2	1105.8
16.51	11.06	6.63	1024.5	1105.6
16.52	11.06	6.63	1024.3	1106.0
16.53	11.05	6.62	1024.4	1106.0
16.54	11.04	6.61	1024.4	1105.8
16.55	11.06	6.62	1024.6	1105.0
16.56	11.07	6.63	1024.5	1105.7
16.57	11.05	6.62	1024.4	1105.7
16.58	11.06	6.62	1024.7	1106.5
16.59	11.05	6.61	1024.6	1106.6
16.6	11.05	6.61	1024.6	1105.9
16.61	11.06	6.61	1024.4	1106.6
16.62	11.06	6.61	1024.4	1107.3
16.63	11.07	6.62	1024.5	1106.9
16.64	11.07	6.61	1024.5	1106.5
16.65	11.06	6.61	1024.4	1106.3
16.66	11.06	6.61	1024.4	1107.0
16.67	11.05	6.6	1024.5	1107.0
16.68	11.06	6.6	1024.6	1107.4
16.69	11.05	6.6	1024.6	1106.6
16.7	11.06	6.6	1024.4	1107.6
16.71	11.07	6.61	1024.5	1107.6
16.72	11.06	6.6	1024.5	1107.9
16.73	11.08	6.6	1024.4	1106.9
16.74	11.07	6.6	1024.5	1107.7
16.75	11.07	6.6	1024.5	1107.9
16.76	11.06	6.6	1024.4	1107.2
16.77	11.05	6.59	1024.5	1107.4
16.78	11.05	6.59	1024.6	1107.8
16.79	11.06	6.59	1024.7	1108.1
16.8	11.06	6.59	1024.4	1108.0
16.81	11.07	6.59	1024.3	1107.7
16.82	11.07	6.59	1024.6	1107.6
16.83	11.06	6.59	1024.7	1108.1
16.84	11.07	6.59	1024.6	1108.6
16.85	11.06	6.58	1024.6	1108.6
16.86	11.07	6.59	1024.6	1108.3
16.87	11.08	6.58	1024.6	1108.8
16.88	11.07	6.58	1024.7	1109.1
16.89	11.06	6.57	1024.8	1109.2
16.9	11.06	6.57	1024.6	1109.0
16.91	11.05	6.57	1024.6	1109.0
16.92	11.06	6.57	1024.6	1109.6
16.93	11.05	6.57	1024.7	1109.5
16.94	11.05	6.56	1024.8	1108.9
16.95	11.05	6.56	1024.7	1109.1
16.96	11.06	6.56	1024.8	1109.4
16.97	11.06	6.57	1024.8	1109.6
16.98	11.06	6.57	1024.8	1109.4
16.99	11.07	6.57	1024.8	1109.0
17.0	11.06	6.56	1025.0	1109.4
17.01	11.05	6.55	1025.0	1108.9
17.02	11.06	6.55	1024.9	1109.6
17.03	11.05	6.55	1025.2	1109.3
17.04	11.05	6.55	1025.3	1110.0
17.05	11.05	6.55	1025.1	1109.9
17.06	11.05	6.55	1025.0	1109.6
17.07	11.06	6.55	1025.2	1109.9
17.08	11.06	6.55	1025.4	1109.6
17.09	11.06	6.55	1025.3	1110.0
17.1	11.07	6.56	1025.3	1109.9
17.11	11.06	6.55	1025.3	1109.8
17.12	11.08	6.55	1025.2	1109.4
17.13	11.06	6.55	1025.3	1110.5
17.14	11.07	6.54	1025.3	1110.3
17.15	11.05	6.54	1025.3	1110.7
17.16	11.06	6.54	1025.4	1110.4
17.17	11.04	6.53	1025.2	1110.0
17.18	11.06	6.54	1025.4	1110.8
17.19	11.05	6.54	1025.2	1110.9
17.2	11.06	6.54	1025.2	1110.7
17.21	11.06	6.54	1025.4	1110.6
17.22	11.07	6.54	1025.4	1111.0
17.23	11.07	6.54	1025.2	1110.5
17.24	11.06	6.53	1025.3	1110.7
17.25	11.04	6.52	1025.3	1110.8
17.26	11.05	6.52	1025.2	1111.3
17.27	11.04	6.52	1025.4	1111.7
17.28	11.06	6.53	1025.4	1111.3
17.29	11.06	6.52	1025.3	1111.7
17.3	11.07	6.53	1025.4	1111.2
17.31	11.07	6.53	1025.5	1111.8
17.32	11.06	6.52	1025.4	1111.5
17.33	11.06	6.52	1025.5	1111.4
17.34	11.06	6.52	1025.3	1111.7
17.35	11.07	6.52	1025.3	1111.8
17.36	11.05	6.51	1025.2	1112.1
17.37	11.05	6.51	1025.6	1111.9
17.38	11.05	6.5	1025.4	1112.1
17.39	11.05	6.51	1025.3	1111.7
17.4	11.05	6.5	1025.4	1112.5
17.41	11.06	6.51	1025.3	1112.2
17.42	11.06	6.51	1025.4	1112.3
17.43	11.08	6.51	1025.3	1111.9
17.44	11.06	6.51	1025.4	1112.6
17.45	11.05	6.5	1025.3	1112.0
17.46	11.05	6.5	1025.2	1112.2
17.47	11.07	6.5	1025.4	1112.0
17.48	11.06	6.5	1025.3	1112.6
17.49	11.06	6.5	1025.3	1112.8
17.5	11.06	6.5	1025.2	1112.5
17.51	11.06	6.49	1025.3	1112.8
17.52	11.06	6.49	1025.0	1112.5
17.53	11.06	6.49	1025.6	1113.6
17.54	11.08	6.5	1025.4	1113.6
17.55	11.06	6.49	1025.5	1113.2
17.56	11.04	6.48	1025.4	1112.8
17.57	11.06	6.49	1025.5	1113.7
17.58	11.06	6.49	1025.2	1114.0
17.59	11.07	6.49	1025.3	1113.5
17.6	11.07	6.49	1025.1	1112.7
17.61	11.06	6.48	1025.3	1113.5
17.62	11.06	6.48	1025.4	1114.0
17.63	11.06	6.48	1025.1	1113.8
17.64	11.06	6.48	1025.2	1113.9
17.65	11.05	6.48	1025.1	1113.6
17.66	11.05	6.47	1025.4	1113.9
17.67	11.05	6.48	1025.1	1114.0
17.68	11.07	6.48	1025.6	1114.2
17.69	11.06	6.48	1025.5	1113.9
17.7	11.05	6.47	1025.2	1114.6
17.71	11.04	6.46	1025.2	1114.5
17.72	11.08	6.48	1025.2	1114.2
17.73	11.05	6.47	1025.4	1113.7
17.74	11.05	6.46	1025.5	1113.8
17.75	11.05	6.46	1025.5	1114.7
17.76	11.06	6.47	1025.6	1114.8
17.77	11.07	6.47	1025.3	1114.2
17.78	11.05	6.46	1025.4	1114.0
17.79	11.04	6.46	1025.7	1114.5
17.8	11.07	6.47	1025.6	1114.4
17.81	11.06	6.46	1025.7	1114.8
17.82	11.05	6.45	1025.3	1114.3
17.83	11.05	6.45	1025.4	1114.8
17.84	11.07	6.46	1025.6	1114.8
17.85	11.07	6.46	1025.5	1114.8
17.86	11.06	6.45	1025.4	1115.2
17.87	11.05	6.45	1025.6	1115.2
17.88	11.06	6.45	1025.5	1114.9
17.89	11.04	6.44	1025.6	1114.3
17.9	11.07	6.45	1025.3	1114.9
17.91	11.07	6.45	1025.5	1114.8
17.92	11.06	6.44	1025.6	1115.7
17.93	11.05	6.44	1025.6	1115.7
17.94	11.05	6.43	1025.4	1115.8
17.95	11.05	6.44	1025.6	1115.6
17.96	11.06	6.44	1025.5	1115.8
17.97	11.06	6.44	1025.3	1116.0
17.98	11.05	6.44	1025.4	1116.0
17.99	11.05	6.43	1025.7	1116.1
18.0	11.06	6.44	1025.7	1115.4
18.01	11.06	6.44	1025.6	1116.3
18.02	11.05	6.43	1025.7	1116.2
18.03	11.06	6.43	1025.8	1116.1
18.04	11.05	6.43	1025.9	1116.0
18.05	11.06	6.43	1025.5	1115.9
18.06	11.07	6.44	1025.5	1116.1
18.07	11.07	6.43	1025.4	1116.3
18.08	11.05	6.43	1025.5	1116.2
18.09	11.06	6.43	1025.7	1115.2
18.1	11.05	6.42	1025.6	1116.3
18.11	11.05	6.42	1025.8	1116.1
18.12	11.04	6.41	1025.6	1117.2
18.13	11.05	6.42	1025.5	1116.3
18.14	11.06	6.42	1025.8	1117.2
18.15	11.07	6.43	1025.9	1116.6
18.16	11.06	6.42	1025.7	1116.7
18.17	11.07	6.42	1025.6	1116.5
18.18	11.05	6.41	1025.7	1116.9
18.19	11.06	6.41	1025.6	1116.8
18.2	11.07	6.42	1025.7	1116.6
18.21	11.07	6.42	1025.6	1116.4
18.22	11.06	6.41	1025.8	1116.9
18.23	11.07	6.41	1025.8	1117.6
18.24	11.05	6.41	1026.1	1117.1
18.25	11.05	6.4	1026.2	1117.0
18.26	11.06	6.41	1026.0	1117.0
18.27	11.08	6.42	1026.0	1117.1
18.28	11.06	6.4	1025.8	1117.0
18.29	11.05	6.4	1025.6	1117.1
18.3	11.06	6.4	1026.1	1117.2
18.31	11.07	6.41	1025.8	1117.4
18.32	11.06	6.41	1025.8	1118.0
18.33	11.05	6.4	1025.7	1117.8
18.34	11.06	6.4	1025.5	1117.9
18.35	11.06	6.4	1025.7	1117.8
18.36	11.06	6.4	1025.6	1118.7
18.37	11.07	6.4	1025.9	1118.0
18.38	11.06	6.39	1025.9	1117.9
18.39	11.05	6.39	1025.6	1118.5
18.4	11.05	6.39	1025.7	1119.0
18.41	11.06	6.39	1025.6	1118.5
18.42	11.07	6.4	1025.5	1118.6
18.43	11.04	6.38	1025.6	1118.6
18.44	11.05	6.38	1025.8	1119.0
18.45	11.06	6.39	1025.6	1119.1
18.46	11.07	6.39	1025.5	1119.2
18.47	11.06	6.38	1025.7	1118.9
18.48	11.05	6.38	1025.8	1118.2
18.49	11.05	6.38	1025.7	1119.1
18.5	11.05	6.38	1025.7	1119.3
18.51	11.05	6.37	1025.6	1118.6
18.52	11.07	6.38	1025.8	1119.4
18.53	11.06	6.38	1025.7	1119.0
18.54	11.04	6.37	1025.8	1119.0
18.55	11.05	6.37	1025.9	1119.8
18.56	11.05	6.37	1025.8	1119.1
18.57	11.04	6.37	1026.0	1119.2
18.58	11.06	6.37	1026.0	1119.3
18.59	11.06	6.37	1025.7	1118.9
18.6	11.07	6.37	1025.8	1118.9
18.61	11.06	6.37	1025.8	1119.0
18.62	11.07	6.37	1025.8	1119.6
18.63	11.05	6.36	1025.8	1119.4
18.64	11.07	6.36	1025.6	1119.4
18.65	11.05	6.36	1025.9	1119.0
18.66	11.05	6.36	1025.9	1119.9
18.67	11.07	6.36	1025.9	1119.7
18.68	11.07	6.37	1025.8	1120.0
18.69	11.06	6.36	1026.0	1119.7
18.7	11.05	6.35	1025.7	1120.0
18.71	11.06	6.36	1025.8	1120.0
18.72	11.06	6.36	1026.0	1120.3
18.73	11.06	6.35	1025.9	1119.8
18.74	11.04	6.35	1025.8	1119.9
18.75	11.05	6.35	1025.8	1120.2
18.76	11.04	6.35	1025.7	1120.5
18.77	11.04	6.34	1025.7	1120.9
18.78	11.06	6.35	1025.9	1120.4
18.79	11.07	6.35	1026.0	1120.4
18.8	11.06	6.35	1025.9	1120.9
18.81	11.05	6.34	1026.1	1120.5
18.82	11.05	6.34	1026.0	1120.3
18.83	11.06	6.35	1026.0	1121.0
18.84	11.05	6.34	1025.7	1121.0
18.85	11.05	6.34	1026.0	1120.9
18.86	11.06	6.34	1026.0	1120.9
18.87	11.05	6.33	1026.0	1120.6
18.88	11.05	6.34	1026.0	1121.7
18.89	11.07	6.34	1026.0	1121.2
18.9	11.06	6.34	1025.9	1121.4
18.91	11.05	6.33	1025.6	1120.7
18.92	11.05	6.33	1025.6	1121.7
18.93	11.06	6.34	1025.9	1121.3
18.94	11.06	6.33	1025.8	1121.2
18.95	11.06	6.33	1026.0	1121.0
18.96	11.06	6.33	1025.7	1121.6
18.97	11.06	6.33	1026.0	1121.3
18.98	11.04	6.32	1025.9	1121.3
18.99	11.05	6.33	1025.8	1121.9
19.0	11.07	6.33	1025.7	1121.8
19.01	11.06	6.33	1025.7	1121.7
19.02	11.06	6.33	1026.0	1121.8
19.03	11.05	6.32	1025.7	1121.5
19.04	11.05	6.32	1026.0	1121.2
19.05	11.04	6.32	1025.8	1121.7
19.06	11.05	6.32	1025.8	1121.8
19.07	11.05	6.31	1026.0	1122.6
19.08	11.05	6.32	1025.8	1121.7
19.09	11.06	6.31	1025.9	1122.0
19.1	11.05	6.31	1025.9	1121.7
19.11	11.06	6.32	1025.9	1121.3
19.12	11.07	6.32	1026.1	1121.5
19.13	11.05	6.31	1025.9	1121.6
19.14	11.07	6.32	1025.7	1122.1
19.15	11.05	6.31	1026.0	1122.0
19.16	11.05	6.31	1025.8	1122.6
19.17	11.04	6.31	1026.0	1121.5
19.18	11.05	6.3	1025.9	1122.8
19.19	11.05	6.3	1025.9	1122.3
19.2	11.07	6.31	1025.7	1122.8
19.21	11.05	6.3	1025.9	1122.2
19.22	11.06	6.31	1026.0	1122.7
19.23	11.06	6.31	1025.9	1122.4
19.24	11.06	6.31	1026.0	1122.1
19.25	11.06	6.31	1025.8	1122.1
19.26	11.05	6.3	1025.6	1122.8
19.27	11.04	6.29	1025.9	1123.3
19.28	11.05	6.29	1025.8	1123.0
19.29	11.04	6.29	1025.7	1122.5
19.3	11.05	6.29	1025.7	1122.6
19.31	11.06	6.3	1025.9	1123.7
19.32	11.06	6.29	1025.8	1123.2
19.33	11.06	6.29	1025.8	1123.2
19.34	11.06	6.29	1026.1	1122.5
19.35	11.05	6.29	1025.8	1123.4
19.36	11.06	6.29	1025.8	1123.5
19.37	11.06	6.29	1025.5	1122.8
19.38	11.07	6.29	1025.8	1123.0
19.39	11.07	6.29	1025.8	1123.2
19.4	11.06	6.29	1025.8	1123.4
19.41	11.07	6.29	1026.0	1123.6
19.42	11.07	6.29	1026.0	1123.5
19.43	11.05	6.28	1025.7	1123.2
19.44	11.04	6.28	1025.8	1123.9
19.45	11.06	6.28	1025.8	1123.6
19.46	11.05	6.28	1025.9	1123.9
19.47	11.06	6.28	1025.7	1123.3
19.48	11.06	6.28	1025.9	1124.5
19.49	11.06	6.28	1025.5	1123.6
19.5	11.06	6.28	1026.1	1124.4
19.51	11.07	6.28	1025.8	1124.3
19.52	11.05	6.28	1025.8	1124.0
19.53	11.07	6.28	1025.7	1124.6
19.54	11.04	6.27	1025.9	1125.0
19.55	11.05	6.27	1026.1	1124.8
19.56	11.06	6.27	1025.9	1123.9
19.57	11.04	6.26	1026.0	1125.0
19.58	11.05	6.27	1025.6	1125.2
19.59	11.06	6.27	1026.0	1124.6
19.6	11.05	6.27	1026.0	1124.0
19.61	11.07	6.27	1026.0	1124.3
19.62	11.06	6.27	1025.9	1124.7
19.63	11.06	6.26	1025.7	1124.2
19.64	11.05	6.26	1025.7	1124.5
19.65	11.06	6.26	1026.0	1124.8
19.66	11.04	6.25	1026.0	1124.9
19.67	11.06	6.25	1026.0	1124.7
19.68	11.04	6.25	1025.6	1124.4
19.69	11.04	6.25	1025.8	1124.4
19.7	11.04	6.25	1025.6	1125.0
19.71	11.04	6.25	1025.8	1124.9
19.72	11.06	6.25	1025.6	1124.8
19.73	11.04	6.25	1025.7	1124.4
19.74	11.05	6.25	1025.8	1125.6
19.75	11.07	6.26	1025.8	1125.0
19.76	11.08	6.26	1025.9	1125.0
19.77	11.06	6.25	1025.8	1124.8
19.78	11.06	6.26	1025.6	1124.6
19.79	11.06	6.25	1025.9	1124.9
19.8	11.06	6.25	1025.7	1125.2
19.81	11.06	6.25	1025.6	1124.7
19.82	11.06	6.25	1025.6	1125.0
19.83	11.07	6.25	1025.7	1125.3
19.84	11.07	6.25	1025.8	1125.6
19.85	11.06	6.24	1025.5	1125.5
19.86	11.06	6.24	1025.9	1125.3
19.87	11.05	6.24	1025.8	1125.5
19.88	11.06	6.24	1025.8	1125.5
19.89	11.04	6.24	1025.7	1125.9
19.9	11.06	6.24	1025.6	1125.2
19.91	11.05	6.24	1025.5	1125.8
19.92	11.05	6.23	1025.7	1125.8
19.93	11.05	6.24	1025.8	1125.5
19.94	11.05	6.23	1025.4	1125.6
19.95	11.05	6.23	1025.6	1126.2
19.96	11.05	6.23	1025.6	1125.2
19.97	11.05	6.23	1025.5	1125.8
19.98	11.06	6.23	1025.7	1126.4
19.99	11.04	6.22	1025.5	1125.7
20.0	11.05	6.23	1025.7	1126.5
20.01	11.03	6.22	1025.2	1126.2
20.02	11.05	6.22	1025.8	1126.2
20.03	11.05	6.23	1025.6	1125.9
20.04	11.04	6.21	1025.5	1126.7
20.05	11.05	6.22	1025.5	1126.4
20.06	11.06	6.22	1025.5	1125.7
20.07	11.05	6.22	1025.4	1125.9
20.08	11.07	6.22	1025.4	1125.8
20.09	11.05	6.22	1025.9	1126.7
20.1	11.07	6.23	1025.6	1126.4
20.11	11.06	6.22	1025.7	1126.4
20.12	11.07	6.22	1025.5	1125.8
20.13	11.06	6.22	1025.5	1125.8
20.14	11.05	6.21	1025.4	1126.4
20.15	11.06	6.22	1025.7	1126.8
20.16	11.07	6.22	1025.8	1125.9
20.17	11.06	6.22	1025.6	1126.7
20.18	11.08	6.22	1025.5	1126.7
20.19	11.05	6.21	1025.7	1126.1
20.2	11.05	6.22	1025.6	1126.2
20.21	11.06	6.21	1025.4	1127.1
20.22	11.07	6.21	1025.2	1127.0
20.23	11.06	6.21	1025.4	1126.8
20.24	11.06	6.21	1025.4	1126.3
20.25	11.07	6.21	1025.6	1127.3
20.26	11.04	6.2	1025.5	1127.7
20.27	11.05	6.2	1025.3	1127.2
20.28	11.04	6.2	1025.4	1126.7
20.29	11.06	6.2	1025.4	1126.5
20.3	11.06	6.21	1025.3	1127.3
20.31	11.05	6.2	1025.4	1127.2
20.32	11.04	6.2	1025.4	1127.5
20.33	11.05	6.2	1025.6	1127.1
20.34	11.06	6.2	1025.6	1127.4
20.35	11.05	6.19	1025.7	1127.6
20.36	11.05	6.2	1025.6	1127.6
20.37	11.06	6.2	1025.5	1126.6
20.38	11.05	6.2	1025.6	1127.4
20.39	11.05	6.19	1025.6	1127.3
20.4	11.05	6.19	1025.4	1128.0
20.41	11.06	6.19	1025.5	1127.8
20.42	11.06	6.19	1025.3	1127.1
20.43	11.06	6.19	1025.4	1128.2
20.44	11.07	6.2	1025.3	1128.2
20.45	11.05	6.19	1025.4	1127.4
20.46	11.05	6.19	1025.5	1127.5
20.47	11.05	6.18	1025.5	1128.1
20.48	11.05	6.18	1025.3	1128.0
20.49	11.06	6.19	1025.4	1127.9
20.5	11.05	6.18	1025.2	1127.9
20.51	11.05	6.18	1025.5	1127.8
20.52	11.06	6.18	1025.2	1127.8
20.53	11.06	6.18	1025.2	1127.7
20.54	11.05	6.18	1025.6	1127.9
20.55	11.03	6.17	1025.4	1127.8
20.56	11.06	6.18	1025.2	1128.6
20.57	11.05	6.18	1025.2	1128.3
20.58	11.05	6.18	1025.2	1127.9
20.59	11.05	6.18	1025.6	1128.1
20.6	11.05	6.17	1025.2	1128.4
20.61	11.03	6.17	1025.2	1128.2
20.62	11.05	6.17	1025.3	1128.6
20.63	11.05	6.17	1025.4	1128.4
20.64	11.07	6.18	1025.5	1128.2
20.65	11.06	6.17	1025.1	1128.5
20.66	11.04	6.16	1025.2	1128.7
20.67	11.06	6.17	1025.2	1128.5
20.68	11.06	6.17	1025.3	1127.6
20.69	11.05	6.17	1025.3	1128.3
20.7	11.05	6.17	1025.4	1128.3
20.71	11.05	6.16	1025.4	1128.8
20.72	11.06	6.17	1025.4	1128.4
20.73	11.05	6.17	1025.2	1128.7
20.74	11.06	6.16	1025.3	1128.8
20.75	11.05	6.16	1025.3	1128.9
20.76	11.06	6.16	1025.4	1128.8
20.77	11.07	6.17	1025.5	1128.7
20.78	11.05	6.16	1025.2	1128.9
20.79	11.05	6.16	1025.3	1128.7
20.8	11.06	6.16	1025.4	1129.0
20.81	11.05	6.16	1025.4	1128.5
20.82	11.05	6.15	1025.6	1129.2
20.83	11.06	6.16	1025.4	1128.9
20.84	11.04	6.15	1025.4	1129.4
20.85	11.06	6.15	1025.4	1129.1
20.86	11.05	6.15	1025.2	1128.8
20.87	11.07	6.16	1025.4	1129.2
20.88	11.06	6.16	1025.0	1128.7
20.89	11.05	6.14	1025.5	1128.7
20.9	11.04	6.15	1025.4	1129.1
20.91	11.05	6.15	1025.1	1129.8
20.92	11.06	6.15	1025.2	1129.8
20.93	11.07	6.15	1025.5	1129.5
20.94	11.05	6.14	1025.6	1129.2
20.95	11.05	6.14	1025.4	1129.7
20.96	11.05	6.15	1025.4	1129.3
20.97	11.07	6.15	1025.2	1129.7
20.98	11.05	6.14	1025.2	1129.2
20.99	11.05	6.14	1025.2	1130.0
21.0	11.05	6.14	1025.4	1129.8
21.01	11.05	6.14	1025.5	1129.4
21.02	11.05	6.14	1025.2	1129.6
21.03	11.04	6.14	1025.3	1129.6
21.04	11.06	6.14	1025.1	1129.2
21.05	11.06	6.14	1025.3	1129.9
21.06	11.05	6.13	1025.4	1129.8
21.07	11.05	6.14	1025.4	1129.7
21.08	11.05	6.14	1025.3	1129.6
21.09	11.06	6.13	1025.3	1129.9
21.1	11.04	6.13	1025.2	1130.4
21.11	11.06	6.13	1025.2	1129.5
21.12	11.05	6.13	1025.4	1130.2
21.13	11.06	6.13	1025.3	1129.6
21.14	11.04	6.13	1025.4	1129.7
21.15	11.06	6.13	1025.2	1129.3
21.16	11.06	6.13	1025.4	1130.3
21.17	11.07	6.13	1025.1	1129.6
21.18	11.06	6.12	1025.0	1130.1
21.19	11.05	6.12	1025.1	1130.4
21.2	11.06	6.13	1025.6	1130.2
21.21	11.05	6.13	1025.2	1130.2
21.22	11.05	6.12	1025.4	1130.1
21.23	11.06	6.13	1025.1	1130.4
21.24	11.06	6.12	1025.2	1129.7
21.25	11.05	6.12	1025.1	1130.2
21.26	11.06	6.12	1024.8	1130.5
21.27	11.06	6.13	1024.8	1130.2
21.28	11.06	6.12	1024.7	1130.0
21.29	11.07	6.12	1024.7	1130.6
21.3	11.06	6.12	1024.6	1130.6
21.31	11.04	6.12	1024.9	1130.5
21.32	11.05	6.11	1024.6	1130.2
21.33	11.05	6.12	1024.9	1130.5
21.34	11.06	6.12	1024.8	1130.4
21.35	11.04	6.11	1024.6	1130.7
21.36	11.05	6.11	1024.7	1131.0
21.37	11.06	6.12	1024.8	1130.2
21.38	11.06	6.11	1025.0	1130.9
21.39	11.06	6.11	1024.8	1130.6
21.4	11.07	6.11	1024.7	1130.9
21.41	11.04	6.11	1025.0	1130.2
21.42	11.07	6.11	1025.0	1131.0
21.43	11.05	6.11	1024.8	1131.6
21.44	11.04	6.1	1024.7	1131.0
21.45	11.06	6.11	1024.9	1131.3
21.46	11.06	6.11	1024.8	1130.6
21.47	11.05	6.1	1024.6	1131.6
21.48	11.07	6.11	1025.0	1131.0
21.49	11.06	6.11	1024.7	1131.0
21.5	11.05	6.1	1024.8	1130.8
21.51	11.06	6.1	1025.0	1131.0
21.52	11.07	6.1	1024.8	1131.0
21.53	11.06	6.1	1024.9	1131.0
21.54	11.05	6.09	1024.9	1130.9
21.55	11.06	6.1	1024.9	1131.5
21.56	11.06	6.1	1024.7	1130.9
21.57	11.06	6.1	1024.9	1130.6
21.58	11.05	6.1	1025.0	1131.2
21.59	11.06	6.1	1024.8	1130.9
21.6	11.06	6.1	1024.6	1131.6
21.61	11.05	6.09	1024.6	1130.6
21.62	11.06	6.1	1024.9	1131.2
21.63	11.06	6.1	1025.0	1130.5
21.64	11.04	6.09	1024.8	1131.8
21.65	11.05	6.09	1024.8	1131.3
21.66	11.05	6.09	1024.6	1131.4
21.67	11.06	6.08	1024.9	1131.1
21.68	11.05	6.09	1024.9	1130.8
21.69	11.06	6.09	1024.6	1131.6
21.7	11.06	6.09	1024.6	1131.3
21.71	11.05	6.09	1024.7	1131.3
21.72	11.06	6.09	1024.6	1131.2
21.73	11.07	6.09	1024.5	1131.9
21.74	11.04	6.08	1024.8	1131.5
21.75	11.05	6.09	1024.8	1131.5
21.76	11.06	6.09	1025.0	1131.7
21.77	11.04	6.07	1024.6	1131.8
21.78	11.05	6.08	1024.8	1132.0
21.79	11.06	6.08	1025.0	1132.0
21.8	11.04	6.08	1024.7	1131.7
21.81	11.05	6.08	1024.7	1131.6
21.82	11.06	6.08	1024.5	1132.6
21.83	11.05	6.07	1024.6	1131.9
21.84	11.05	6.07	1024.6	1132.6
21.85	11.05	6.08	1024.4	1132.1
21.86	11.06	6.08	1024.6	1132.2
21.87	11.05	6.07	1024.7	1132.4
21.88	11.06	6.07	1024.4	1132.4
21.89	11.05	6.07	1024.5	1132.1
21.9	11.05	6.07	1024.5	1132.5
21.91	11.06	6.07	1024.7	1132.0
21.92	11.06	6.07	1024.5	1132.4
21.93	11.04	6.07	1024.4	1132.4
21.94	11.06	6.07	1024.5	1132.1
21.95	11.06	6.07	1024.2	1132.9
21.96	11.06	6.06	1024.6	1132.0
21.97	11.06	6.07	1024.1	1131.6
21.98	11.06	6.07	1024.5	1131.8
