t[s]	U[V]	I[A]	Piro[C]	TC[C]
1.59	11.03	16.05	645.5	704.7
1.6	11.04	16.04	644.9	704.7
1.61	11.03	16.02	644.7	704.6
1.62	11.05	16.02	645.0	704.7
1.63	11.03	15.99	644.9	704.7
1.64	11.04	15.98	644.7	704.6
1.65	11.04	15.98	645.3	704.5
1.66	11.03	15.95	645.1	704.6
1.67	11.03	15.94	644.8	704.6
1.68	11.03	15.92	644.8	704.8
1.69	11.03	15.9	645.3	704.4
1.7	11.03	15.88	645.0	704.6
1.71	11.03	15.87	644.6	704.6
1.72	11.05	15.87	645.1	704.7
1.73	11.03	15.84	645.4	704.6
1.74	11.03	15.83	644.9	704.8
1.75	11.03	15.81	644.8	704.6
1.76	11.03	15.8	645.6	704.5
1.77	11.03	15.79	645.0	704.7
1.78	11.03	15.76	644.6	704.6
1.79	11.03	15.75	645.1	704.7
1.8	11.03	15.74	645.0	704.7
1.81	11.03	15.72	644.8	704.7
1.82	11.04	15.73	644.9	704.5
1.83	11.03	15.7	645.4	704.6
1.84	11.02	15.68	645.0	704.6
1.85	11.03	15.67	644.7	704.7
1.86	11.02	15.65	645.0	704.6
1.87	11.03	15.64	645.0	704.8
1.88	11.02	15.63	644.8	704.6
1.89	11.03	15.61	645.0	704.6
1.9	11.03	15.61	645.2	704.5
1.91	11.03	15.58	644.9	704.8
1.92	11.03	15.57	644.9	704.6
1.93	11.03	15.55	645.0	704.6
1.94	11.02	15.53	645.0	704.6
1.95	11.03	15.52	644.7	704.6
1.96	11.03	15.5	645.1	704.8
1.97	11.03	15.49	645.0	704.7
1.98	11.03	15.48	644.5	704.8
1.99	11.04	15.47	644.9	704.7
2.0	11.03	15.45	645.1	704.5
2.01	11.04	15.44	644.8	704.5
2.02	11.03	15.42	644.9	704.5
2.03	11.04	15.4	645.2	704.8
2.04	11.03	15.38	644.8	704.6
2.05	11.03	15.38	644.8	704.7
2.06	11.03	15.36	645.2	704.6
2.07	11.02	15.34	645.1	704.5
2.08	11.04	15.35	644.4	704.7
2.09	11.03	15.32	645.1	704.8
2.1	11.03	15.3	645.1	704.5
2.11	11.03	15.29	644.7	704.7
2.12	11.03	15.27	644.8	704.6
2.13	11.02	15.26	645.3	704.6
2.14	11.03	15.24	644.9	704.6
2.15	11.03	15.23	644.8	704.6
2.16	11.03	15.23	645.2	704.5
2.17	11.01	15.2	644.8	704.8
2.18	11.03	15.18	644.6	704.6
2.19	11.03	15.17	645.2	704.5
2.2	11.03	15.16	645.0	704.8
2.21	11.02	15.15	644.8	704.7
2.22	11.03	15.12	645.1	704.6
2.23	11.03	15.12	645.0	704.7
2.24	11.04	15.11	644.9	704.6
2.25	11.03	15.09	644.7	704.5
2.26	11.05	15.08	645.3	704.8
2.27	11.02	15.06	644.8	704.7
2.28	11.04	15.05	644.6	704.5
2.29	11.03	15.03	645.2	704.6
2.3	11.03	15.01	644.8	704.7
2.31	11.03	15.0	644.6	704.7
2.32	11.03	14.99	645.0	704.6
2.33	11.04	14.98	645.2	704.6
2.34	11.04	14.96	644.9	704.8
2.35	11.03	14.94	644.8	704.7
2.36	11.03	14.92	645.1	704.6
2.37	11.02	14.9	645.0	704.6
2.38	11.04	14.9	644.6	704.6
2.39	11.03	14.89	645.0	704.9
2.4	11.04	14.88	645.2	704.7
2.41	11.03	14.85	644.9	704.5
2.42	11.02	14.83	644.7	704.7
2.43	11.02	14.82	645.1	704.5
2.44	11.04	14.82	645.0	704.5
2.45	11.04	14.81	644.6	704.6
2.46	11.02	14.77	645.1	704.8
2.47	11.04	14.77	645.1	704.8
2.48	11.03	14.75	644.8	704.5
2.49	11.02	14.73	644.6	704.6
2.5	11.03	14.72	645.1	704.6
2.51	11.04	14.71	645.1	704.6
2.52	11.03	14.69	644.8	704.5
2.53	11.04	14.68	644.8	704.5
2.54	11.02	14.66	645.3	704.8
2.55	11.05	14.65	645.0	704.7
2.56	11.02	14.62	644.7	704.5
2.57	11.05	14.63	645.2	704.5
2.58	11.03	14.61	645.0	704.6
2.59	11.03	14.59	644.8	704.8
2.6	11.04	14.59	644.8	704.9
2.61	11.04	14.57	645.2	704.8
2.62	11.03	14.55	645.1	704.4
2.63	11.03	14.52	644.6	704.8
2.64	11.02	14.51	645.2	704.6
2.65	11.04	14.51	645.0	704.5
2.66	11.04	14.5	644.4	704.5
2.67	11.03	14.48	644.9	704.6
2.68	11.04	14.46	645.1	704.9
2.69	11.04	14.45	644.8	704.7
2.7	11.02	14.43	644.6	704.6
2.71	11.03	14.41	645.2	704.5
2.72	11.03	14.39	645.1	704.6
2.73	11.02	14.38	644.7	704.6
2.74	11.01	14.36	644.9	704.8
2.75	11.04	14.36	645.2	704.6
2.76	11.04	14.35	644.9	704.6
2.77	11.04	14.34	644.6	704.9
2.78	11.04	14.34	645.3	704.8
2.79	11.02	14.29	644.9	704.4
2.8	11.03	14.28	644.6	704.6
2.81	11.05	14.28	645.0	704.6
2.82	11.04	14.26	644.9	704.7
2.83	11.04	14.24	644.6	704.7
2.84	11.03	14.23	644.8	704.6
2.85	11.03	14.22	645.0	705.0
2.86	11.02	14.2	644.8	704.7
2.87	11.01	14.18	644.6	704.7
2.88	11.03	14.17	645.5	704.7
2.89	11.02	14.15	646.0	704.6
2.9	11.01	14.13	647.3	704.6
2.91	11.01	14.12	650.2	704.7
2.92	11.01	14.11	652.4	704.8
2.93	11.02	14.1	653.3	704.8
2.94	11.03	14.1	654.7	704.6
2.95	11.03	14.08	656.7	704.5
2.96	11.05	14.08	658.0	704.7
2.97	11.04	14.06	659.2	704.7
2.98	11.04	14.03	661.0	704.6
2.99	11.03	14.02	661.7	704.7
3.0	11.04	14.01	662.6	704.8
3.01	11.03	13.99	664.5	704.6
3.02	11.04	13.98	665.9	704.6
3.03	11.03	13.96	666.4	706.4
3.04	11.05	13.94	668.5	708.6
3.05	11.04	13.92	670.0	709.4
3.06	11.05	13.92	671.4	710.5
3.07	11.03	13.91	672.3	709.8
3.08	11.03	13.88	674.2	713.7
3.09	11.05	13.88	675.3	715.3
3.1	11.04	13.86	676.6	715.8
3.11	11.03	13.84	677.9	716.1
3.12	11.04	13.84	679.3	718.0
3.13	11.05	13.83	680.1	720.3
3.14	11.06	13.82	680.9	721.0
3.15	11.03	13.81	682.6	721.8
3.16	11.05	13.79	683.4	721.9
3.17	11.04	13.78	684.2	725.6
3.18	11.04	13.76	686.2	726.0
3.19	11.05	13.74	687.1	727.6
3.2	11.04	13.73	687.8	727.6
3.21	11.03	13.71	688.9	729.0
3.22	11.03	13.7	690.7	731.7
3.23	11.05	13.69	691.1	732.1
3.24	11.05	13.68	692.6	733.4
3.25	11.04	13.67	694.2	732.8
3.26	11.04	13.65	694.8	736.5
3.27	11.05	13.64	695.6	736.9
3.28	11.05	13.62	697.1	738.3
3.29	11.04	13.6	698.0	738.9
3.3	11.03	13.58	698.8	739.7
3.31	11.04	13.56	700.4	742.6
3.32	11.0	13.54	700.8	743.2
3.33	11.03	13.53	701.6	744.1
3.34	11.03	13.51	703.1	744.0
3.35	11.04	13.51	704.1	746.9
3.36	11.03	13.49	705.0	748.2
3.37	11.03	13.48	706.1	748.9
3.38	11.04	13.47	707.5	749.6
3.39	11.02	13.45	708.4	750.1
3.4	11.03	13.43	709.2	752.6
3.41	11.03	13.44	710.4	753.6
3.42	11.05	13.42	711.5	754.2
3.43	11.03	13.41	712.1	754.4
3.44	11.02	13.37	713.5	756.4
3.45	11.03	13.37	714.6	758.1
3.46	11.05	13.38	715.7	758.8
3.47	11.05	13.37	717.2	759.5
3.48	11.04	13.35	718.5	760.5
3.49	11.04	13.32	719.0	762.5
3.5	11.04	13.32	720.8	763.5
3.51	11.04	13.3	722.2	764.9
3.52	11.02	13.27	723.0	764.2
3.53	11.03	13.26	723.7	767.4
3.54	11.04	13.25	725.6	768.2
3.55	11.03	13.24	726.3	769.2
3.56	11.04	13.23	727.4	770.1
3.57	11.04	13.21	729.3	769.9
3.58	11.04	13.2	730.0	772.5
3.59	11.03	13.18	730.7	773.8
3.6	11.03	13.17	731.9	774.6
3.61	11.06	13.18	733.3	774.1
3.62	11.04	13.14	734.1	776.8
3.63	11.04	13.14	735.5	778.1
3.64	11.03	13.11	736.6	778.6
3.65	11.03	13.1	737.7	778.8
3.66	11.05	13.09	738.8	780.0
3.67	11.03	13.07	739.8	782.1
3.68	11.05	13.08	740.5	782.6
3.69	11.03	13.04	741.8	783.9
3.7	11.04	13.05	742.9	784.1
3.71	11.04	13.03	744.0	786.0
3.72	11.04	13.02	744.6	786.9
3.73	11.03	12.99	745.8	788.2
3.74	11.03	12.98	746.7	788.2
3.75	11.03	12.97	747.5	789.9
3.76	11.04	12.96	748.8	791.7
3.77	11.03	12.95	749.4	791.9
3.78	11.04	12.94	750.4	793.1
3.79	11.04	12.92	751.6	793.1
3.8	11.03	12.9	752.0	795.4
3.81	11.02	12.88	752.3	796.3
3.82	11.03	12.88	754.1	796.9
3.83	11.05	12.87	754.4	797.4
3.84	11.04	12.87	754.8	798.0
3.85	11.04	12.84	755.8	800.4
3.86	11.02	12.82	756.9	800.7
3.87	11.03	12.81	757.0	801.5
3.88	11.03	12.8	758.7	801.8
3.89	11.04	12.79	759.3	803.8
3.9	11.04	12.78	760.2	804.8
3.91	11.03	12.75	760.8	805.3
3.92	11.04	12.75	762.4	806.6
3.93	11.04	12.74	763.0	806.9
3.94	11.04	12.72	764.1	808.5
3.95	11.05	12.72	765.3	809.7
3.96	11.03	12.69	766.3	810.6
3.97	11.03	12.68	766.8	811.0
3.98	11.02	12.67	768.7	812.8
3.99	11.02	12.66	769.0	813.6
4.0	11.04	12.66	770.0	813.7
4.01	11.04	12.63	771.1	814.8
4.02	11.02	12.62	771.9	815.5
4.03	11.03	12.61	772.7	816.9
4.04	11.02	12.59	774.1	817.3
4.05	11.04	12.59	774.4	818.6
4.06	11.03	12.57	776.0	818.4
4.07	11.03	12.55	776.6	820.6
4.08	11.03	12.55	777.2	821.3
4.09	11.03	12.52	778.5	822.2
4.1	11.04	12.53	779.5	822.1
4.11	11.04	12.51	779.9	823.8
4.12	11.04	12.49	781.7	825.2
4.13	11.04	12.48	781.9	825.9
4.14	11.03	12.47	782.6	827.1
4.15	11.05	12.47	783.8	827.3
4.16	11.04	12.45	784.2	828.2
4.17	11.03	12.43	784.5	829.3
4.18	11.05	12.43	785.8	830.5
4.19	11.04	12.41	786.2	830.3
4.2	11.05	12.4	786.5	831.7
4.21	11.04	12.39	787.6	833.1
4.22	11.03	12.37	788.2	833.5
4.23	11.04	12.37	788.6	834.3
4.24	11.04	12.35	789.9	835.0
4.25	11.03	12.33	790.1	836.4
4.26	11.04	12.33	791.2	836.9
4.27	11.03	12.32	791.8	837.8
4.28	11.04	12.31	792.4	838.0
4.29	11.03	12.29	793.8	839.7
4.3	11.03	12.28	794.6	840.2
4.31	11.03	12.26	795.1	841.4
4.32	11.04	12.26	796.5	841.6
4.33	11.03	12.24	797.0	842.6
4.34	11.03	12.22	798.0	844.0
4.35	11.04	12.22	799.0	844.5
4.36	11.05	12.22	799.6	845.3
4.37	11.03	12.18	800.0	845.7
4.38	11.04	12.18	801.4	847.2
4.39	11.03	12.16	801.5	847.9
4.4	11.04	12.15	802.9	848.9
4.41	11.03	12.14	803.4	849.0
4.42	11.04	12.12	803.9	849.5
4.43	11.02	12.11	805.3	851.4
4.44	11.04	12.11	805.8	851.6
4.45	11.03	12.09	806.6	852.5
4.46	11.04	12.08	807.1	852.7
4.47	11.03	12.07	807.8	854.2
4.48	11.04	12.06	808.7	855.5
4.49	11.04	12.05	809.2	855.8
4.5	11.03	12.03	809.6	856.3
4.51	11.04	12.03	810.5	856.4
4.52	11.04	12.02	811.3	858.4
4.53	11.03	12.0	811.6	859.1
4.54	11.03	11.99	812.8	859.9
4.55	11.04	11.98	813.2	860.1
4.56	11.03	11.96	814.0	860.8
4.57	11.03	11.95	815.2	862.0
4.58	11.04	11.94	815.5	862.8
4.59	11.04	11.94	816.1	863.4
4.6	11.03	11.92	817.0	863.1
4.61	11.04	11.91	817.4	864.9
4.62	11.04	11.9	818.4	865.5
4.63	11.04	11.89	818.9	866.0
4.64	11.03	11.88	819.5	866.3
4.65	11.04	11.86	820.5	867.2
4.66	11.03	11.85	821.3	868.3
4.67	11.04	11.84	821.9	868.6
4.68	11.04	11.83	822.9	869.4
4.69	11.05	11.82	823.3	869.7
4.7	11.03	11.8	824.3	871.5
4.71	11.04	11.79	825.3	871.8
4.72	11.04	11.79	825.5	872.8
4.73	11.04	11.77	826.6	872.7
4.74	11.04	11.76	827.2	873.8
4.75	11.05	11.76	827.5	874.9
4.76	11.02	11.74	828.8	875.6
4.77	11.04	11.72	828.4	875.7
4.78	11.04	11.72	829.5	876.5
4.79	11.04	11.7	830.2	877.7
4.8	11.03	11.69	830.5	877.9
4.81	11.03	11.68	831.6	878.6
4.82	11.03	11.67	832.0	878.7
4.83	11.04	11.66	832.1	880.4
4.84	11.03	11.65	833.3	881.1
4.85	11.04	11.64	833.5	881.8
4.86	11.04	11.63	833.8	882.0
4.87	11.04	11.62	835.0	882.6
4.88	11.04	11.61	835.6	884.0
4.89	11.03	11.59	835.8	884.9
4.9	11.04	11.59	836.9	885.1
4.91	11.04	11.58	837.2	885.5
4.92	11.04	11.56	838.1	886.8
4.93	11.04	11.55	838.8	887.3
4.94	11.04	11.54	839.2	887.4
4.95	11.04	11.54	840.0	888.4
4.96	11.05	11.53	840.7	888.5
4.97	11.03	11.51	841.0	889.7
4.98	11.05	11.5	842.4	890.4
4.99	11.04	11.49	842.2	890.9
5.0	11.03	11.47	842.8	890.9
5.01	11.03	11.47	843.3	892.2
5.02	11.04	11.46	844.0	892.8
5.03	11.04	11.44	844.5	893.1
5.04	11.05	11.43	845.0	894.2
5.05	11.05	11.43	845.3	894.2
5.06	11.04	11.41	846.2	895.3
5.07	11.03	11.4	846.6	895.9
5.08	11.05	11.4	847.0	896.0
5.09	11.03	11.38	847.4	896.6
5.1	11.02	11.36	848.2	898.1
5.11	11.03	11.36	848.8	898.7
5.12	11.04	11.35	849.8	899.5
5.13	11.03	11.34	849.5	899.2
5.14	11.04	11.33	851.0	900.1
5.15	11.02	11.31	851.0	900.7
5.16	11.04	11.3	851.6	901.4
5.17	11.05	11.3	852.8	901.8
5.18	11.03	11.28	852.8	902.4
5.19	11.03	11.27	853.1	903.5
5.2	11.04	11.27	854.2	904.0
5.21	11.05	11.26	854.6	904.9
5.22	11.05	11.26	855.0	905.1
5.23	11.04	11.24	855.7	905.6
5.24	11.05	11.23	856.0	906.9
5.25	11.05	11.23	856.9	907.1
5.26	11.04	11.21	857.2	907.4
5.27	11.06	11.21	857.4	907.7
5.28	11.03	11.18	858.7	909.4
5.29	11.04	11.18	858.3	909.4
5.3	11.03	11.17	859.3	910.1
5.31	11.04	11.15	859.5	909.9
5.32	11.04	11.15	860.1	911.3
5.33	11.03	11.13	860.4	912.0
5.34	11.04	11.13	861.1	912.5
5.35	11.03	11.11	861.6	912.7
5.36	11.03	11.1	862.4	913.2
5.37	11.04	11.1	862.5	914.2
5.38	11.04	11.08	864.2	914.8
5.39	11.04	11.07	864.0	915.2
5.4	11.04	11.07	864.6	915.1
5.41	11.04	11.05	865.4	916.4
5.42	11.04	11.05	865.9	917.0
5.43	11.05	11.04	866.8	917.8
5.44	11.03	11.02	867.4	917.9
5.45	11.06	11.03	867.0	918.6
5.46	11.03	11.0	868.3	919.4
5.47	11.04	10.99	868.5	920.0
5.48	11.04	11.0	869.2	920.5
5.49	11.04	10.98	869.5	920.5
5.5	11.03	10.96	869.7	921.5
5.51	11.03	10.95	870.5	922.0
5.52	11.04	10.95	870.4	922.9
5.53	11.05	10.94	870.9	922.7
5.54	11.04	10.92	871.7	923.5
5.55	11.05	10.93	871.5	924.0
5.56	11.03	10.9	872.4	925.0
5.57	11.04	10.9	872.7	925.1
5.58	11.04	10.9	873.0	925.6
5.59	11.03	10.88	874.0	926.1
5.6	11.05	10.89	874.4	926.8
5.61	11.05	10.87	874.8	927.5
5.62	11.03	10.84	875.7	927.6
5.63	11.03	10.84	875.5	928.1
5.64	11.04	10.84	876.5	928.4
5.65	11.03	10.83	876.7	928.8
5.66	11.04	10.82	877.6	929.6
5.67	11.03	10.8	878.2	929.6
5.68	11.05	10.8	878.2	930.4
5.69	11.04	10.79	879.2	931.3
5.7	11.04	10.78	879.7	931.5
5.71	11.06	10.78	879.9	931.6
5.72	11.04	10.76	880.6	932.6
5.73	11.03	10.74	880.8	933.7
5.74	11.04	10.74	881.8	934.1
5.75	11.03	10.73	881.8	934.2
5.76	11.05	10.73	881.9	934.6
5.77	11.04	10.71	882.6	935.3
5.78	11.04	10.69	883.2	935.8
5.79	11.03	10.69	883.3	936.6
5.8	11.04	10.69	884.4	936.4
5.81	11.05	10.69	884.2	937.3
5.82	11.04	10.67	885.2	938.0
5.83	11.04	10.66	885.6	938.2
5.84	11.03	10.65	885.9	938.3
5.85	11.04	10.65	886.5	939.3
5.86	11.04	10.63	886.8	939.9
5.87	11.03	10.62	887.5	939.8
5.88	11.04	10.61	888.0	940.8
5.89	11.03	10.6	887.9	940.6
5.9	11.03	10.59	889.0	941.7
5.91	11.04	10.58	889.1	942.3
5.92	11.04	10.58	889.8	942.5
5.93	11.04	10.57	889.9	942.6
5.94	11.05	10.57	890.8	943.8
5.95	11.04	10.55	890.8	944.2
5.96	11.04	10.55	891.2	944.8
5.97	11.04	10.54	891.5	945.3
5.98	11.04	10.53	891.9	945.0
5.99	11.04	10.52	891.8	946.2
6.0	11.04	10.51	893.1	946.8
6.01	11.04	10.5	892.8	947.1
6.02	11.03	10.49	893.6	946.9
6.03	11.04	10.48	893.9	947.7
6.04	11.03	10.47	894.4	948.5
6.05	11.03	10.46	895.1	948.4
6.06	11.03	10.45	895.4	949.3
6.07	11.04	10.45	896.2	949.2
6.08	11.03	10.44	896.4	950.0
6.09	11.03	10.43	896.4	950.6
6.1	11.04	10.42	897.7	950.6
6.11	11.04	10.41	897.3	950.9
6.12	11.03	10.4	898.6	951.9
6.13	11.03	10.39	898.6	952.1
6.14	11.03	10.38	899.2	952.6
6.15	11.04	10.38	899.8	952.4
6.16	11.03	10.36	899.8	953.1
6.17	11.04	10.36	900.7	954.0
6.18	11.03	10.35	900.8	954.2
6.19	11.04	10.34	901.2	954.7
6.2	11.04	10.34	901.5	954.5
6.21	11.04	10.33	901.6	955.6
6.22	11.04	10.32	902.7	956.2
6.23	11.04	10.32	902.6	956.5
6.24	11.04	10.3	903.7	956.2
6.25	11.06	10.31	903.5	957.3
6.26	11.04	10.29	904.4	957.6
6.27	11.06	10.3	904.4	958.0
6.28	11.05	10.27	904.6	958.5
6.29	11.06	10.28	905.8	958.7
6.3	11.04	10.25	906.0	959.4
6.31	11.05	10.26	905.8	960.1
6.32	11.04	10.24	906.8	960.8
6.33	11.05	10.24	906.7	960.4
6.34	11.04	10.22	907.9	960.7
6.35	11.04	10.22	907.7	961.6
6.36	11.04	10.22	908.6	961.9
6.37	11.02	10.19	908.5	962.2
6.38	11.05	10.2	908.8	962.3
6.39	11.03	10.17	909.0	962.6
6.4	11.03	10.17	909.2	963.4
6.41	11.06	10.18	909.7	963.8
6.42	11.04	10.16	909.9	963.8
6.43	11.04	10.16	910.7	964.4
6.44	11.04	10.14	910.6	964.8
6.45	11.03	10.13	911.4	965.2
6.46	11.04	10.13	911.6	966.3
6.47	11.04	10.11	911.6	965.3
6.48	11.04	10.11	912.5	966.6
6.49	11.05	10.11	912.4	966.6
6.5	11.04	10.09	913.5	967.4
6.51	11.03	10.08	913.1	967.8
6.52	11.05	10.08	913.9	967.8
6.53	11.05	10.08	914.0	968.5
6.54	11.03	10.06	914.4	968.6
6.55	11.04	10.05	914.8	968.5
6.56	11.05	10.06	914.8	968.9
6.57	11.04	10.04	915.4	969.7
6.58	11.04	10.03	915.7	970.2
6.59	11.04	10.03	915.7	970.3
6.6	11.06	10.03	916.4	970.5
6.61	11.05	10.02	916.2	970.9
6.62	11.04	10.0	916.9	971.6
6.63	11.04	9.99	916.7	972.1
6.64	11.04	9.99	916.8	972.3
6.65	11.04	9.99	917.3	971.8
6.66	11.03	9.98	917.6	973.0
6.67	11.03	9.96	918.1	973.4
6.68	11.02	9.95	918.2	974.2
6.69	11.04	9.95	919.0	973.9
6.7	11.04	9.95	919.2	974.5
6.71	11.06	9.95	919.6	974.8
6.72	11.03	9.92	920.0	975.4
6.73	11.03	9.91	920.2	975.6
6.74	11.03	9.91	921.1	975.5
6.75	11.04	9.9	920.6	976.2
6.76	11.03	9.9	921.7	976.7
6.77	11.05	9.9	921.5	977.2
6.78	11.05	9.89	922.4	976.9
6.79	11.06	9.89	922.4	978.0
6.8	11.05	9.87	923.3	978.8
6.81	11.05	9.87	923.1	979.1
6.82	11.03	9.85	923.8	979.2
6.83	11.03	9.84	924.0	978.9
6.84	11.03	9.83	924.2	979.8
6.85	11.04	9.83	924.2	979.6
6.86	11.04	9.83	924.5	980.1
6.87	11.05	9.83	924.8	980.5
6.88	11.05	9.82	924.9	981.3
6.89	11.04	9.8	925.4	981.6
6.9	11.04	9.79	925.6	981.6
6.91	11.03	9.77	925.7	981.7
6.92	11.03	9.78	926.4	982.2
6.93	11.04	9.77	926.2	982.6
6.94	11.04	9.77	927.1	982.5
6.95	11.04	9.76	926.6	982.9
