t[s]	U[V]	I[A]	Piro[C]	TC[C]
2.64	11.06	14.75	663.3	704.1
2.65	11.06	14.75	664.6	704.1
2.66	11.08	14.74	666.6	704.0
2.67	11.06	14.72	668.4	704.1
2.68	11.06	14.7	669.4	704.1
2.69	11.06	14.68	671.4	704.0
2.7	11.07	14.67	672.4	704.1
2.71	11.05	14.65	674.4	704.2
2.72	11.05	14.63	675.4	704.2
2.73	11.06	14.62	677.2	704.1
2.74	11.05	14.6	679.3	704.1
2.75	11.05	14.6	680.9	704.2
2.76	11.06	14.59	681.8	704.4
2.77	11.06	14.57	683.4	705.5
2.78	11.08	14.57	684.2	706.8
2.79	11.05	14.53	685.4	707.8
2.8	11.05	14.51	686.4	707.8
2.81	11.06	14.52	687.5	712.0
2.82	11.05	14.49	688.4	713.4
2.83	11.06	14.47	689.7	714.4
2.84	11.06	14.46	691.0	714.5
2.85	11.06	14.45	691.4	716.9
2.86	11.04	14.43	693.0	719.2
2.87	11.04	14.41	694.2	720.5
2.88	11.05	14.4	695.5	722.0
2.89	11.05	14.38	696.9	722.1
2.9	11.04	14.36	697.9	725.3
2.91	11.04	14.35	698.9	726.6
2.92	11.05	14.33	699.9	727.4
2.93	11.06	14.33	701.2	727.5
2.94	11.07	14.33	701.9	730.1
2.95	11.08	14.31	703.0	731.9
2.96	11.08	14.3	704.1	733.0
2.97	11.07	14.28	705.2	733.9
2.98	11.05	14.25	707.2	735.2
2.99	11.07	14.25	708.1	737.4
3.0	11.06	14.23	709.6	738.2
3.01	11.07	14.22	711.0	739.9
3.02	11.07	14.2	712.2	739.8
3.03	11.07	14.18	713.7	742.4
3.04	11.05	14.17	715.1	744.2
3.05	11.05	14.15	716.2	745.2
3.06	11.05	14.14	717.9	746.1
3.07	11.06	14.13	719.5	747.1
3.08	11.06	14.11	720.3	749.9
3.09	11.05	14.1	722.4	750.4
3.1	11.05	14.09	723.4	751.8
3.11	11.06	14.07	725.0	752.0
3.12	11.06	14.06	726.2	754.1
3.13	11.06	14.05	727.2	756.3
3.14	11.06	14.04	728.8	757.2
3.15	11.07	14.03	730.3	758.2
3.16	11.08	14.01	731.0	758.7
3.17	11.07	13.99	733.0	761.3
3.18	11.06	13.98	733.9	762.2
3.19	11.06	13.96	735.4	763.3
3.2	11.06	13.94	736.5	763.2
3.21	11.06	13.93	738.3	766.2
3.22	11.07	13.91	738.8	767.4
3.23	11.07	13.91	740.2	768.5
3.24	11.07	13.89	741.5	769.4
3.25	11.08	13.89	742.7	770.9
3.26	11.08	13.87	743.7	772.9
3.27	11.07	13.86	744.2	773.9
3.28	11.07	13.83	745.2	774.8
3.29	11.07	13.82	746.6	775.3
3.3	11.06	13.8	747.1	778.0
3.31	11.05	13.77	747.9	778.5
3.32	11.04	13.75	748.8	779.7
3.33	11.03	13.74	750.3	779.6
3.34	11.05	13.73	751.3	781.2
3.35	11.06	13.72	752.4	783.6
3.36	11.05	13.7	752.9	784.6
3.37	11.06	13.69	754.1	785.8
3.38	11.05	13.68	755.2	786.1
3.39	11.05	13.66	756.4	788.4
3.4	11.05	13.64	757.3	789.6
3.41	11.06	13.64	759.0	790.6
3.42	11.07	13.63	759.6	791.7
3.43	11.06	13.62	761.2	791.8
3.44	11.05	13.58	762.0	794.6
3.45	11.05	13.58	763.4	795.2
3.46	11.07	13.59	764.5	796.4
3.47	11.06	13.57	766.0	796.9
3.48	11.08	13.56	766.8	798.6
3.49	11.06	13.53	768.5	799.7
3.5	11.08	13.53	769.0	800.8
3.51	11.06	13.5	770.2	801.6
3.52	11.06	13.48	771.0	801.9
3.53	11.05	13.46	772.4	804.4
3.54	11.05	13.45	772.9	805.2
3.55	11.07	13.44	774.5	806.9
3.56	11.05	13.43	775.3	807.2
3.57	11.06	13.41	776.6	807.9
3.58	11.06	13.41	777.2	810.0
3.59	11.05	13.38	777.9	810.8
3.6	11.05	13.37	778.6	811.6
3.61	11.08	13.38	779.6	812.1
3.62	11.05	13.35	780.1	814.2
3.63	11.06	13.34	781.6	815.0
3.64	11.05	13.31	782.0	816.4
3.65	11.05	13.3	783.3	816.7
3.66	11.05	13.29	783.8	818.2
3.67	11.06	13.27	784.8	819.8
3.68	11.07	13.28	785.7	820.5
3.69	11.05	13.24	787.2	821.8
3.7	11.06	13.25	788.0	821.8
3.71	11.07	13.23	789.2	823.9
3.72	11.06	13.22	789.7	824.6
3.73	11.06	13.19	791.0	826.0
3.74	11.06	13.18	791.9	826.6
3.75	11.06	13.17	793.2	827.0
3.76	11.06	13.16	793.8	828.9
3.77	11.07	13.15	795.4	829.8
3.78	11.06	13.13	796.1	830.5
3.79	11.07	13.12	797.7	831.0
3.8	11.05	13.1	798.2	832.6
3.81	11.06	13.08	799.2	834.0
3.82	11.05	13.07	799.9	834.7
3.83	11.06	13.07	801.1	835.5
3.84	11.07	13.06	801.4	836.1
3.85	11.06	13.03	802.2	838.0
3.86	11.04	13.01	802.9	838.9
3.87	11.05	13.0	803.8	840.0
3.88	11.05	12.99	804.4	840.1
3.89	11.06	12.98	805.2	842.0
3.9	11.06	12.98	805.5	843.1
3.91	11.05	12.95	807.2	844.0
3.92	11.05	12.94	807.8	845.1
3.93	11.05	12.93	808.9	845.0
3.94	11.06	12.92	809.9	847.2
3.95	11.06	12.91	811.1	848.0
3.96	11.05	12.88	811.7	848.7
3.97	11.05	12.87	813.3	848.7
3.98	11.06	12.86	813.4	850.2
3.99	11.05	12.84	814.7	851.5
4.0	11.07	12.84	815.1	852.1
4.01	11.06	12.82	816.3	852.9
4.02	11.06	12.81	817.0	853.2
4.03	11.06	12.8	818.0	855.1
4.04	11.06	12.78	818.8	856.1
4.05	11.06	12.78	819.7	857.1
4.06	11.06	12.76	820.0	857.7
4.07	11.05	12.74	820.7	858.4
4.08	11.06	12.73	821.4	859.9
4.09	11.04	12.71	822.5	860.2
4.1	11.07	12.72	822.8	860.6
4.11	11.05	12.7	824.1	861.0
4.12	11.05	12.68	824.5	862.7
4.13	11.05	12.67	825.5	864.1
4.14	11.05	12.65	826.0	865.0
4.15	11.06	12.65	827.5	865.3
4.16	11.06	12.63	828.0	865.3
4.17	11.06	12.62	829.4	867.2
4.18	11.06	12.61	829.6	868.2
4.19	11.06	12.59	830.7	868.7
4.2	11.06	12.59	831.4	869.4
4.21	11.06	12.57	832.4	870.3
4.22	11.05	12.55	833.0	871.8
4.23	11.06	12.55	834.2	872.5
4.24	11.06	12.54	834.4	873.4
4.25	11.05	12.51	835.7	873.6
4.26	11.06	12.51	836.2	874.8
4.27	11.07	12.5	836.8	875.7
4.28	11.06	12.49	837.2	876.4
4.29	11.06	12.47	838.0	877.2
4.3	11.06	12.45	838.4	877.8
4.31	11.06	12.44	839.4	879.3
4.32	11.06	12.43	839.8	879.8
4.33	11.05	12.42	841.2	880.8
4.34	11.05	12.4	841.4	881.4
4.35	11.07	12.4	842.8	881.5
4.36	11.06	12.39	843.2	883.0
4.37	11.06	12.36	844.4	883.8
4.38	11.06	12.36	845.1	884.5
4.39	11.05	12.34	846.2	885.0
4.4	11.06	12.33	846.9	886.2
4.41	11.06	12.32	847.8	887.3
4.42	11.04	12.3	848.3	888.0
4.43	11.05	12.28	849.3	888.5
4.44	11.06	12.29	849.6	888.7
4.45	11.06	12.27	850.3	890.4
4.46	11.05	12.26	850.6	891.0
4.47	11.06	12.24	851.6	891.9
4.48	11.06	12.24	851.8	892.4
4.49	11.06	12.23	852.5	893.5
4.5	11.05	12.21	853.1	894.2
4.51	11.07	12.2	854.2	895.1
4.52	11.06	12.19	854.4	895.7
4.53	11.07	12.18	855.7	895.9
4.54	11.06	12.17	856.0	897.0
4.55	11.06	12.15	857.3	897.9
4.56	11.05	12.13	857.6	898.8
4.57	11.06	12.12	858.7	899.0
4.58	11.05	12.11	859.2	899.2
4.59	11.06	12.11	860.3	900.7
4.6	11.07	12.09	860.4	901.2
4.61	11.05	12.08	861.7	902.2
4.62	11.07	12.07	861.9	902.9
4.63	11.06	12.06	862.4	903.3
4.64	11.06	12.05	863.0	904.5
4.65	11.05	12.03	863.7	905.0
4.66	11.06	12.02	863.9	905.4
4.67	11.05	12.01	865.3	906.2
4.68	11.06	12.0	865.3	906.8
4.69	11.05	11.99	866.4	907.7
4.7	11.06	11.97	866.8	908.6
4.71	11.05	11.95	867.7	909.7
4.72	11.06	11.95	868.2	909.2
4.73	11.05	11.93	869.1	910.6
4.74	11.06	11.93	869.5	910.6
4.75	11.06	11.93	870.4	912.2
4.76	11.05	11.9	870.7	912.3
4.77	11.06	11.89	871.7	913.4
4.78	11.06	11.89	871.9	914.2
4.79	11.05	11.87	872.6	914.8
4.8	11.06	11.86	872.9	915.8
4.81	11.06	11.84	873.5	915.2
4.82	11.06	11.84	873.7	917.2
4.83	11.06	11.83	875.0	917.8
4.84	11.06	11.81	875.3	918.3
4.85	11.06	11.81	876.4	918.6
4.86	11.06	11.79	876.6	920.1
4.87	11.06	11.79	877.6	920.8
4.88	11.06	11.77	877.7	921.3
4.89	11.05	11.75	879.0	921.4
4.9	11.06	11.75	879.4	921.6
4.91	11.06	11.74	880.3	922.9
4.92	11.05	11.73	880.7	923.3
4.93	11.06	11.72	881.6	924.4
4.94	11.04	11.7	881.8	924.0
4.95	11.06	11.7	882.8	924.7
4.96	11.06	11.69	882.9	925.6
4.97	11.05	11.67	883.5	926.7
4.98	11.05	11.66	883.9	926.8
4.99	11.05	11.65	884.5	927.3
5.0	11.04	11.64	885.0	928.2
5.01	11.06	11.63	885.7	929.4
5.02	11.06	11.62	885.9	929.5
5.03	11.06	11.6	887.2	930.6
5.04	11.05	11.59	887.1	930.3
5.05	11.07	11.59	888.2	931.7
5.06	11.06	11.57	888.3	932.0
5.07	11.06	11.56	889.3	932.6
5.08	11.06	11.56	889.7	933.4
5.09	11.06	11.54	890.5	933.9
5.1	11.05	11.52	890.6	934.8
5.11	11.07	11.52	891.6	935.3
5.12	11.06	11.51	891.2	936.2
5.13	11.06	11.5	892.4	936.1
5.14	11.06	11.49	892.3	936.6
5.15	11.06	11.47	893.0	937.6
5.16	11.06	11.46	893.4	938.0
5.17	11.06	11.46	894.4	938.5
5.18	11.04	11.44	894.5	939.0
5.19	11.05	11.43	895.7	940.0
5.2	11.05	11.43	895.7	940.4
5.21	11.05	11.41	896.9	941.2
5.22	11.07	11.42	897.1	941.1
5.23	11.07	11.4	898.0	941.9
5.24	11.06	11.38	898.2	943.1
5.25	11.07	11.38	899.0	943.6
5.26	11.05	11.36	899.6	944.8
5.27	11.07	11.36	900.1	944.6
5.28	11.05	11.34	900.0	945.4
5.29	11.06	11.33	900.9	946.0
5.3	11.06	11.32	901.0	946.3
5.31	11.05	11.3	902.1	946.6
5.32	11.07	11.31	902.4	947.4
5.33	11.05	11.29	902.9	948.0
5.34	11.07	11.28	903.1	948.2
5.35	11.06	11.27	904.2	948.7
5.36	11.05	11.25	904.2	949.4
5.37	11.05	11.25	905.5	950.5
5.38	11.06	11.23	905.3	950.2
5.39	11.05	11.23	906.1	951.1
5.4	11.07	11.23	906.2	951.1
5.41	11.06	11.21	907.0	951.8
5.42	11.06	11.2	907.5	952.7
5.43	11.05	11.19	907.9	953.6
5.44	11.05	11.18	907.9	953.4
5.45	11.07	11.18	908.7	954.2
5.46	11.05	11.15	908.3	954.8
5.47	11.05	11.14	909.3	955.4
5.48	11.06	11.15	909.6	956.6
5.49	11.05	11.13	910.3	956.0
5.5	11.05	11.11	910.5	956.7
5.51	11.04	11.1	911.4	957.5
5.52	11.06	11.1	911.3	957.8
5.53	11.06	11.1	912.2	958.0
5.54	11.05	11.08	912.5	958.3
5.55	11.06	11.08	913.4	959.2
5.56	11.06	11.05	913.4	959.6
5.57	11.06	11.05	914.2	961.0
5.58	11.08	11.05	914.5	960.7
5.59	11.05	11.03	914.8	961.0
5.6	11.08	11.04	915.1	961.8
5.61	11.07	11.02	916.0	962.5
5.62	11.05	10.99	915.9	963.1
5.63	11.06	10.99	916.8	962.8
5.64	11.06	10.99	916.9	963.9
5.65	11.06	10.98	917.9	964.3
5.66	11.06	10.97	918.0	965.1
5.67	11.05	10.95	918.8	965.1
5.68	11.06	10.95	918.9	965.6
5.69	11.06	10.94	920.0	966.5
5.7	11.05	10.93	919.9	966.5
5.71	11.08	10.93	920.8	966.8
5.72	11.06	10.91	920.9	967.3
5.73	11.05	10.89	921.8	968.0
5.74	11.05	10.88	921.7	968.6
5.75	11.05	10.88	922.1	969.1
5.76	11.06	10.88	922.2	969.2
5.77	11.06	10.86	922.9	969.4
5.78	11.04	10.84	923.0	970.0
5.79	11.05	10.84	923.8	970.7
5.8	11.06	10.84	923.9	970.9
5.81	11.07	10.84	924.7	971.0
5.82	11.06	10.82	924.6	971.7
5.83	11.06	10.81	925.5	972.1
5.84	11.05	10.79	925.8	972.3
5.85	11.06	10.79	926.3	972.5
5.86	11.06	10.78	926.4	972.8
5.87	11.06	10.77	927.4	973.9
5.88	11.06	10.76	927.2	974.1
5.89	11.06	10.75	928.0	975.0
5.9	11.05	10.74	928.0	974.7
5.91	11.05	10.73	928.4	975.8
5.92	11.06	10.73	928.4	976.6
5.93	11.05	10.71	929.4	976.9
5.94	11.07	10.72	929.3	976.7
5.95	11.05	10.7	930.3	977.2
5.96	11.06	10.7	930.1	977.6
5.97	11.06	10.68	931.1	978.1
5.98	11.06	10.68	931.2	978.7
5.99	11.05	10.66	932.0	978.5
6.0	11.06	10.65	932.0	979.0
6.01	11.05	10.64	932.8	979.5
6.02	11.05	10.63	932.9	980.3
6.03	11.05	10.63	933.7	981.0
6.04	11.06	10.62	933.8	980.2
6.05	11.05	10.6	934.1	981.4
6.06	11.05	10.59	934.0	981.8
6.07	11.06	10.6	934.9	982.4
6.08	11.05	10.58	934.9	982.2
6.09	11.05	10.57	935.8	982.5
6.1	11.06	10.57	935.8	983.3
6.11	11.05	10.55	936.8	983.9
6.12	11.07	10.55	936.5	983.7
6.13	11.04	10.53	937.5	984.4
6.14	11.06	10.53	937.7	984.6
6.15	11.05	10.52	938.3	985.3
6.16	11.05	10.51	938.6	985.5
6.17	11.05	10.5	939.0	986.1
6.18	11.05	10.5	939.0	986.2
6.19	11.05	10.49	940.0	987.2
6.2	11.05	10.48	940.0	987.3
6.21	11.05	10.47	940.1	987.6
6.22	11.06	10.47	940.2	987.4
6.23	11.06	10.46	941.3	988.2
6.24	11.06	10.44	941.1	988.8
6.25	11.06	10.45	942.0	989.2
6.26	11.06	10.43	941.5	989.4
6.27	11.08	10.44	942.8	989.7
6.28	11.06	10.42	942.2	990.0
6.29	11.07	10.42	942.9	990.9
6.3	11.06	10.4	943.0	991.3
6.31	11.07	10.4	944.1	991.3
6.32	11.06	10.38	943.5	991.7
6.33	11.07	10.39	944.5	992.4
6.34	11.05	10.36	944.6	992.2
6.35	11.07	10.36	945.3	993.1
6.36	11.07	10.36	945.2	992.7
6.37	11.05	10.33	945.8	993.2
6.38	11.06	10.34	945.3	993.4
6.39	11.05	10.32	946.2	994.5
6.4	11.05	10.31	946.0	994.0
6.41	11.08	10.33	947.0	994.7
6.42	11.06	10.3	947.0	995.7
6.43	11.07	10.3	947.3	995.8
6.44	11.05	10.28	947.5	996.1
6.45	11.05	10.27	948.1	995.9
6.46	11.06	10.27	948.1	996.7
6.47	11.05	10.25	949.1	997.6
6.48	11.04	10.25	948.8	997.0
6.49	11.07	10.25	949.8	997.4
6.5	11.05	10.23	949.6	997.4
6.51	11.05	10.22	950.3	998.4
6.52	11.05	10.22	950.5	998.7
6.53	11.06	10.22	950.7	999.0
6.54	11.04	10.2	950.8	999.0
6.55	11.06	10.2	951.3	999.6
6.56	11.06	10.2	951.3	1000.2
6.57	11.06	10.18	952.3	1000.5
6.58	11.06	10.17	951.8	1001.0
6.59	11.06	10.17	952.8	1000.9
6.6	11.07	10.17	952.8	1001.4
6.61	11.07	10.15	953.3	1001.6
6.62	11.06	10.14	953.5	1001.7
6.63	11.06	10.13	954.2	1002.0
6.64	11.06	10.13	954.0	1002.2
6.65	11.07	10.13	954.9	1003.0
6.66	11.06	10.11	954.7	1002.8
6.67	11.05	10.1	955.3	1003.1
6.68	11.04	10.08	955.3	1002.9
6.69	11.06	10.09	955.8	1003.7
6.7	11.07	10.09	955.7	1004.5
6.71	11.07	10.09	956.3	1005.3
6.72	11.06	10.06	956.2	1004.8
6.73	11.05	10.05	957.1	1004.8
6.74	11.05	10.04	957.1	1005.4
6.75	11.05	10.04	957.6	1005.7
6.76	11.05	10.03	957.7	1006.2
6.77	11.07	10.04	958.4	1006.2
6.78	11.07	10.03	958.2	1006.6
6.79	11.07	10.03	959.0	1007.2
6.8	11.06	10.01	958.8	1007.1
6.81	11.06	10.0	959.9	1007.7
6.82	11.06	9.99	959.5	1007.5
6.83	11.05	9.98	960.3	1008.2
6.84	11.05	9.97	960.4	1008.1
6.85	11.05	9.97	960.8	1008.8
6.86	11.07	9.97	960.4	1008.7
6.87	11.07	9.97	961.2	1009.7
6.88	11.07	9.96	961.1	1009.5
6.89	11.06	9.94	961.8	1010.0
6.9	11.05	9.93	961.8	1009.9
6.91	11.04	9.91	962.2	1010.0
6.92	11.06	9.91	962.2	1010.7
6.93	11.05	9.91	963.0	1011.1
