t[s]	U[V]	I[A]	Piro[C]	TC[C]
1.09	11.02	16.99	642.7	697.8
1.1	11.04	17.0	642.5	697.8
1.11	11.02	16.97	642.6	697.8
1.12	11.02	16.94	642.5	697.7
1.13	11.02	16.92	642.4	697.8
1.14	11.02	16.9	642.4	697.7
1.15	11.03	16.9	642.5	697.8
1.16	11.04	16.89	642.6	697.7
1.17	11.04	16.89	642.3	697.6
1.18	11.05	16.87	642.6	697.8
1.19	11.04	16.85	642.3	697.7
1.2	11.04	16.83	642.4	697.9
1.21	11.02	16.81	642.4	697.8
1.22	11.01	16.78	642.4	697.8
1.23	11.02	16.78	642.5	698.0
1.24	11.02	16.75	642.4	697.8
1.25	11.01	16.73	642.6	697.6
1.26	11.02	16.73	642.4	697.7
1.27	11.01	16.71	642.3	697.8
1.28	11.01	16.7	642.6	697.9
1.29	11.02	16.69	642.5	697.8
1.3	11.02	16.67	642.5	697.7
1.31	11.02	16.66	642.6	697.9
1.32	11.01	16.63	642.4	697.9
1.33	11.01	16.62	642.2	697.7
1.34	11.02	16.61	642.5	697.5
1.35	11.02	16.6	642.4	697.7
1.36	11.04	16.6	642.6	697.7
1.37	11.03	16.58	642.4	697.7
1.38	11.04	16.56	642.4	697.8
1.39	11.02	16.53	642.7	697.9
1.4	11.01	16.51	642.6	697.8
1.41	11.03	16.51	642.3	697.8
1.42	11.04	16.51	642.3	697.8
1.43	11.03	16.49	642.5	697.7
1.44	11.03	16.47	642.3	697.6
1.45	11.03	16.44	642.5	697.8
1.46	11.04	16.45	642.8	697.7
1.47	11.03	16.42	642.3	697.8
1.48	11.03	16.41	642.5	697.8
1.49	11.03	16.39	642.5	697.7
1.5	11.01	16.35	642.2	697.8
1.51	11.03	16.35	642.6	697.8
1.52	11.02	16.32	642.5	697.7
1.53	11.03	16.31	642.6	697.7
1.54	11.03	16.3	642.7	697.8
1.55	11.02	16.28	642.5	697.5
1.56	11.0	16.26	642.6	697.7
1.57	11.02	16.25	642.7	697.8
1.58	11.02	16.24	642.1	697.8
1.59	11.03	16.23	642.6	697.7
1.6	11.03	16.22	642.4	697.8
1.61	11.02	16.19	642.4	697.7
1.62	11.04	16.2	642.3	697.8
1.63	11.04	16.17	642.8	697.7
1.64	11.04	16.16	642.1	697.7
1.65	11.03	16.15	642.3	697.7
1.66	11.03	16.13	642.5	697.9
1.67	11.04	16.11	642.6	697.8
1.68	11.03	16.09	642.4	697.8
1.69	11.04	16.07	642.4	697.8
1.7	11.03	16.06	642.4	697.9
1.71	11.03	16.05	642.4	697.7
1.72	11.04	16.05	642.5	697.8
1.73	11.03	16.02	642.3	697.6
1.74	11.02	16.0	642.5	697.7
1.75	11.02	15.98	642.5	697.5
1.76	11.03	15.97	642.3	697.6
1.77	11.03	15.96	642.8	697.9
1.78	11.02	15.94	642.5	697.8
1.79	11.02	15.93	642.4	697.8
1.8	11.03	15.92	642.3	697.7
1.81	11.02	15.9	642.4	697.8
1.82	11.04	15.9	642.3	697.8
1.83	11.02	15.87	642.6	697.8
1.84	11.02	15.85	642.6	697.8
1.85	11.03	15.85	642.6	697.7
1.86	11.02	15.82	642.7	697.6
1.87	11.02	15.81	642.5	697.8
1.88	11.03	15.8	642.5	697.8
1.89	11.02	15.78	642.4	697.6
1.9	11.04	15.78	642.5	697.7
1.91	11.02	15.75	642.5	697.8
1.92	11.03	15.74	642.4	697.5
1.93	11.02	15.72	642.4	697.8
1.94	11.03	15.7	642.3	697.8
1.95	11.02	15.69	642.4	697.8
1.96	11.03	15.67	642.7	697.9
1.97	11.02	15.65	642.4	697.7
1.98	11.03	15.64	642.6	697.7
1.99	11.03	15.63	642.6	697.7
2.0	11.02	15.61	642.3	697.7
2.01	11.03	15.61	642.4	697.8
2.02	11.03	15.58	642.7	697.7
2.03	11.02	15.57	642.3	697.7
2.04	11.03	15.55	642.4	697.8
2.05	11.02	15.54	642.5	697.8
2.06	11.02	15.52	642.5	697.7
2.07	11.02	15.5	642.5	697.7
2.08	11.04	15.51	642.8	697.8
2.09	11.02	15.48	642.4	697.8
2.1	11.02	15.46	642.9	697.9
2.11	11.03	15.45	642.7	697.8
2.12	11.02	15.43	642.4	697.7
2.13	11.03	15.42	642.4	697.9
2.14	11.02	15.4	642.4	697.7
2.15	11.02	15.39	642.5	697.9
2.16	11.03	15.38	642.6	697.6
2.17	11.03	15.35	642.4	697.6
2.18	11.03	15.34	642.3	697.8
2.19	11.04	15.33	642.6	698.0
2.2	11.03	15.32	642.5	697.7
2.21	11.03	15.3	642.5	697.8
2.22	11.03	15.28	642.3	697.9
2.23	11.04	15.27	642.6	697.7
2.24	11.03	15.26	642.6	697.9
2.25	11.04	15.24	642.4	697.6
2.26	11.03	15.23	642.3	697.9
2.27	11.03	15.21	642.5	697.7
2.28	11.03	15.2	642.4	697.8
2.29	11.03	15.18	642.4	697.8
2.3	11.02	15.16	642.4	697.8
2.31	11.03	15.15	642.4	697.7
2.32	11.03	15.14	642.3	697.6
2.33	11.03	15.13	642.6	697.8
2.34	11.03	15.11	642.5	697.7
2.35	11.02	15.09	642.3	697.8
2.36	11.01	15.07	642.4	697.7
2.37	11.02	15.05	642.2	697.6
2.38	11.03	15.05	642.2	697.7
2.39	11.03	15.04	642.7	697.7
2.4	11.05	15.02	642.6	697.8
2.41	11.03	15.0	642.4	698.0
2.42	11.02	14.98	642.5	697.8
2.43	11.03	14.96	642.6	697.8
2.44	11.04	14.97	642.7	697.8
2.45	11.04	14.96	642.4	697.7
2.46	11.02	14.92	642.4	697.7
2.47	11.03	14.91	642.7	697.7
2.48	11.03	14.89	642.6	697.6
2.49	11.03	14.87	642.2	697.7
2.5	11.03	14.86	642.4	697.8
2.51	11.03	14.86	642.4	697.7
2.52	11.04	14.83	642.5	697.8
2.53	11.03	14.82	642.3	697.7
2.54	11.03	14.8	642.3	697.7
2.55	11.03	14.79	642.6	697.8
2.56	11.03	14.77	642.5	697.9
2.57	11.03	14.77	642.6	697.6
2.58	11.04	14.75	642.5	697.6
2.59	11.02	14.73	642.4	697.9
2.6	11.03	14.73	642.6	697.8
2.61	11.03	14.7	642.3	697.9
2.62	11.03	14.69	642.4	697.8
2.63	11.02	14.66	642.4	697.8
2.64	11.02	14.65	642.7	697.8
2.65	11.02	14.65	642.7	697.9
2.66	11.05	14.64	642.5	697.8
2.67	11.04	14.62	642.3	697.8
2.68	11.03	14.6	642.7	697.8
2.69	11.03	14.58	642.2	697.6
2.7	11.04	14.57	642.7	697.6
2.71	11.02	14.55	642.5	697.9
2.72	11.03	14.53	642.6	697.9
2.73	11.02	14.52	642.4	698.0
2.74	11.03	14.5	643.0	697.7
2.75	11.04	14.5	644.5	697.7
2.76	11.04	14.48	646.3	697.6
2.77	11.04	14.47	647.4	698.0
2.78	11.05	14.47	649.9	697.9
2.79	11.03	14.43	651.8	697.7
2.8	11.02	14.41	653.1	697.6
2.81	11.03	14.42	654.3	697.9
2.82	11.02	14.39	656.5	697.8
2.83	11.04	14.37	657.2	697.8
2.84	11.04	14.36	658.9	697.7
2.85	11.03	14.35	660.7	697.6
2.86	11.04	14.33	661.8	697.8
2.87	11.03	14.31	663.8	698.0
2.88	11.03	14.3	664.8	697.6
2.89	11.03	14.28	666.2	697.6
2.9	11.01	14.26	667.7	697.7
2.91	11.03	14.25	668.7	697.6
2.92	11.01	14.23	669.1	697.8
2.93	11.02	14.23	670.6	697.7
2.94	11.03	14.22	672.0	698.0
2.95	11.05	14.21	673.5	697.8
2.96	11.05	14.2	674.3	697.5
2.97	11.05	14.18	674.8	697.8
2.98	11.01	14.15	676.9	697.9
2.99	11.04	14.14	677.4	697.6
3.0	11.04	14.13	678.4	697.7
3.01	11.05	14.11	679.5	697.9
3.02	11.04	14.1	680.7	699.2
3.03	11.04	14.08	681.6	701.3
3.04	11.04	14.07	682.1	702.3
3.05	11.03	14.04	683.4	702.5
3.06	11.04	14.04	684.6	703.5
3.07	11.04	14.03	685.0	706.5
3.08	11.03	14.0	686.0	707.9
3.09	11.04	14.0	687.4	709.2
3.1	11.03	13.98	688.6	708.0
3.11	11.03	13.96	690.3	711.7
3.12	11.04	13.96	691.5	712.7
3.13	11.03	13.94	692.5	713.9
3.14	11.04	13.94	693.7	713.1
3.15	11.04	13.92	694.8	716.9
3.16	11.05	13.91	696.2	717.7
3.17	11.05	13.89	697.4	718.6
3.18	11.05	13.87	699.0	718.6
3.19	11.03	13.86	700.4	722.2
3.2	11.04	13.84	701.8	722.6
3.21	11.03	13.82	703.2	724.0
3.22	11.04	13.81	704.8	723.8
3.23	11.04	13.8	706.0	726.1
3.24	11.05	13.79	707.3	728.0
3.25	11.04	13.78	708.6	729.0
3.26	11.05	13.77	709.5	729.0
3.27	11.06	13.75	710.9	730.4
3.28	11.04	13.73	712.2	732.5
3.29	11.05	13.71	713.0	733.1
3.3	11.05	13.69	714.3	733.8
3.31	11.03	13.67	715.7	734.4
3.32	11.02	13.65	717.2	736.9
3.33	11.02	13.63	718.3	738.2
3.34	11.03	13.62	719.7	738.8
3.35	11.04	13.62	721.0	738.5
3.36	11.04	13.6	722.0	741.5
3.37	11.03	13.59	723.3	742.7
3.38	11.03	13.58	724.3	743.4
3.39	11.03	13.56	725.3	743.3
3.4	11.02	13.54	726.9	746.3
3.41	11.03	13.54	727.6	747.0
3.42	11.03	13.53	728.9	747.9
3.43	11.04	13.51	730.3	747.9
3.44	11.02	13.48	731.4	750.6
3.45	11.02	13.48	732.7	751.8
3.46	11.05	13.48	734.0	753.0
3.47	11.04	13.47	735.0	753.1
3.48	11.05	13.45	735.9	754.9
3.49	11.03	13.42	736.6	756.7
3.5	11.04	13.42	737.5	756.9
3.51	11.04	13.4	737.9	757.3
3.52	11.03	13.37	739.4	758.8
3.53	11.03	13.36	740.0	760.6
3.54	11.03	13.35	740.9	762.0
3.55	11.04	13.34	741.8	762.8
3.56	11.03	13.33	742.6	762.4
3.57	11.04	13.31	743.8	765.6
3.58	11.05	13.3	744.6	766.1
3.59	11.03	13.27	745.5	766.8
3.6	11.02	13.26	746.5	766.7
3.61	11.06	13.27	747.8	769.3
3.62	11.03	13.24	748.9	770.0
3.63	11.04	13.23	749.7	770.6
3.64	11.03	13.21	750.9	770.5
3.65	11.03	13.2	752.0	773.1
3.66	11.03	13.19	753.4	774.4
3.67	11.03	13.17	754.1	775.5
3.68	11.04	13.17	755.3	775.9
3.69	11.02	13.14	756.8	777.2
3.7	11.03	13.14	757.5	778.4
3.71	11.04	13.13	758.5	779.4
3.72	11.04	13.11	759.8	780.2
3.73	11.03	13.08	760.5	780.9
3.74	11.03	13.07	762.2	783.0
3.75	11.03	13.06	763.0	783.5
3.76	11.03	13.05	764.1	784.3
3.77	11.04	13.04	765.3	784.8
3.78	11.04	13.03	766.3	786.5
3.79	11.04	13.02	767.0	787.9
3.8	11.03	12.99	768.2	788.2
3.81	11.02	12.97	768.5	788.2
3.82	11.04	12.97	769.8	791.1
3.83	11.04	12.96	770.7	791.5
3.84	11.05	12.96	771.5	792.5
3.85	11.04	12.93	772.5	792.7
3.86	11.03	12.91	773.3	794.4
3.87	11.03	12.9	773.7	795.4
3.88	11.04	12.89	774.9	796.5
3.89	11.03	12.88	775.3	796.9
3.9	11.04	12.87	776.5	798.3
3.91	11.02	12.84	776.9	799.3
3.92	11.04	12.84	777.9	799.8
3.93	11.03	12.83	779.0	800.5
3.94	11.04	12.81	780.1	801.8
3.95	11.03	12.8	781.2	802.9
3.96	11.03	12.78	782.1	803.6
3.97	11.03	12.77	782.1	804.3
3.98	11.02	12.75	783.4	805.1
3.99	11.03	12.74	784.6	806.1
4.0	11.04	12.74	785.6	807.5
4.01	11.03	12.72	786.1	808.6
4.02	11.03	12.7	787.2	808.4
4.03	11.02	12.69	788.0	810.2
4.04	11.03	12.67	789.3	810.7
4.05	11.04	12.68	790.0	811.6
4.06	11.04	12.65	790.9	811.6
4.07	11.02	12.63	791.8	813.7
4.08	11.04	12.63	793.0	814.7
4.09	11.02	12.6	793.4	814.9
4.1	11.04	12.61	795.2	815.7
4.11	11.04	12.59	795.3	816.8
4.12	11.04	12.57	796.4	817.9
4.13	11.03	12.56	797.1	818.9
4.14	11.03	12.55	797.7	819.1
4.15	11.04	12.55	798.4	820.6
4.16	11.04	12.53	799.1	821.7
4.17	11.04	12.51	799.3	822.6
4.18	11.03	12.51	800.2	823.0
4.19	11.04	12.49	800.9	824.1
4.2	11.03	12.48	801.5	825.3
4.21	11.04	12.47	802.1	826.0
4.22	11.03	12.45	803.3	827.1
4.23	11.04	12.45	804.0	827.4
4.24	11.04	12.43	804.9	828.8
4.25	11.03	12.41	805.8	829.4
4.26	11.03	12.4	806.8	830.2
4.27	11.04	12.39	807.5	830.6
4.28	11.04	12.39	808.6	832.2
4.29	11.04	12.36	809.3	832.6
4.3	11.03	12.35	810.4	833.4
4.31	11.03	12.34	811.2	834.1
4.32	11.04	12.33	811.9	835.1
4.33	11.04	12.31	812.7	836.1
4.34	11.03	12.3	813.5	836.4
4.35	11.05	12.3	813.9	836.9
4.36	11.05	12.29	815.3	837.8
4.37	11.03	12.26	815.5	838.9
4.38	11.05	12.26	816.5	840.0
4.39	11.04	12.24	817.0	841.0
4.4	11.04	12.23	817.6	841.6
4.41	11.03	12.22	818.2	842.8
4.42	11.02	12.19	818.8	843.5
4.43	11.03	12.18	819.4	844.0
4.44	11.04	12.18	820.3	844.1
4.45	11.04	12.16	820.7	845.0
4.46	11.03	12.15	822.0	846.7
4.47	11.03	12.14	822.4	847.2
4.48	11.04	12.14	823.4	848.3
4.49	11.04	12.12	824.0	848.8
4.5	11.03	12.1	825.0	849.8
4.51	11.04	12.1	825.8	849.9
4.52	11.03	12.09	827.0	851.0
4.53	11.03	12.07	827.2	851.4
4.54	11.04	12.06	828.2	853.1
4.55	11.03	12.05	829.1	853.3
4.56	11.03	12.03	829.8	854.2
4.57	11.03	12.02	830.4	854.6
4.58	11.03	12.01	831.5	855.8
4.59	11.04	12.01	832.0	856.1
4.6	11.04	11.99	832.6	857.0
4.61	11.04	11.98	833.2	857.4
4.62	11.05	11.97	833.6	858.0
4.63	11.05	11.96	834.2	859.4
4.64	11.04	11.94	834.6	860.4
4.65	11.04	11.93	834.8	861.2
4.66	11.04	11.92	836.0	861.6
4.67	11.04	11.91	836.5	862.3
4.68	11.04	11.9	837.7	863.4
4.69	11.03	11.88	838.0	863.6
4.7	11.03	11.87	838.9	863.8
4.71	11.03	11.85	839.5	865.4
4.72	11.04	11.85	840.4	866.1
4.73	11.03	11.83	841.1	866.6
4.74	11.03	11.83	842.4	866.9
4.75	11.04	11.83	842.4	868.2
4.76	11.03	11.8	843.4	869.0
4.77	11.03	11.79	844.3	869.6
4.78	11.04	11.79	845.4	869.8
4.79	11.03	11.77	845.8	870.8
4.8	11.04	11.76	846.7	871.8
4.81	11.02	11.74	846.9	872.4
4.82	11.05	11.74	847.7	872.7
4.83	11.03	11.73	847.6	873.4
4.84	11.03	11.71	848.1	875.0
4.85	11.04	11.71	848.9	875.4
4.86	11.05	11.7	849.4	876.7
4.87	11.04	11.69	849.8	876.7
4.88	11.04	11.67	850.9	877.7
4.89	11.04	11.65	851.1	878.7
4.9	11.04	11.65	852.0	878.9
4.91	11.05	11.64	852.7	879.2
4.92	11.04	11.63	853.5	880.1
4.93	11.04	11.62	854.0	880.7
4.94	11.04	11.6	855.1	881.6
4.95	11.04	11.6	855.4	881.9
4.96	11.04	11.59	856.3	882.9
4.97	11.04	11.57	856.7	883.8
4.98	11.03	11.56	857.5	884.3
4.99	11.03	11.55	858.0	884.4
5.0	11.04	11.54	859.0	885.5
5.01	11.05	11.54	859.3	886.5
5.02	11.03	11.52	859.8	887.3
5.03	11.03	11.51	860.3	887.6
5.04	11.03	11.5	860.5	887.6
5.05	11.05	11.5	861.0	889.1
5.06	11.03	11.48	862.2	890.0
5.07	11.04	11.46	862.2	890.0
5.08	11.04	11.47	863.6	890.3
5.09	11.04	11.45	863.9	891.7
5.1	11.03	11.43	864.8	892.2
5.11	11.05	11.42	865.1	893.1
5.12	11.04	11.42	865.9	893.2
5.13	11.03	11.4	866.0	894.3
5.14	11.03	11.39	866.7	894.7
5.15	11.03	11.38	867.6	895.4
5.16	11.03	11.37	868.0	895.6
5.17	11.05	11.36	868.6	896.2
5.18	11.03	11.35	869.3	897.1
5.19	11.04	11.34	869.6	897.4
5.2	11.05	11.33	870.4	897.6
5.21	11.04	11.32	870.5	898.7
5.22	11.05	11.32	870.9	899.9
5.23	11.04	11.3	871.4	900.1
5.24	11.03	11.29	872.1	900.6
5.25	11.04	11.29	872.2	901.1
5.26	11.04	11.27	873.3	902.0
5.27	11.03	11.27	873.4	902.4
5.28	11.04	11.25	874.6	902.9
5.29	11.03	11.24	875.0	902.9
5.3	11.04	11.23	875.7	904.5
5.31	11.03	11.21	876.0	904.9
5.32	11.04	11.21	877.3	905.2
5.33	11.04	11.19	877.2	905.5
5.34	11.04	11.19	878.4	906.6
5.35	11.03	11.17	878.5	907.4
5.36	11.02	11.16	879.2	907.7
5.37	11.04	11.16	879.8	908.0
5.38	11.03	11.14	880.1	908.9
5.39	11.03	11.13	880.5	909.4
5.4	11.05	11.13	880.8	910.1
5.41	11.03	11.11	881.2	909.9
5.42	11.05	11.11	881.9	910.6
5.43	11.04	11.1	882.2	911.6
5.44	11.04	11.08	882.8	912.0
5.45	11.05	11.09	883.1	912.9
5.46	11.04	11.06	883.9	913.1
5.47	11.04	11.05	884.1	913.6
5.48	11.06	11.06	885.4	914.5
5.49	11.04	11.04	885.4	914.4
5.5	11.03	11.02	886.0	915.2
5.51	11.03	11.01	886.6	916.4
5.52	11.04	11.01	887.1	916.8
5.53	11.03	11.0	887.4	916.8
5.54	11.03	10.98	888.3	917.3
5.55	11.04	10.99	888.1	918.2
5.56	11.03	10.96	889.0	919.1
5.57	11.04	10.96	889.3	919.0
5.58	11.04	10.96	889.3	919.2
5.59	11.04	10.94	889.9	920.2
5.6	11.05	10.95	890.5	920.9
5.61	11.04	10.93	890.7	921.4
5.62	11.02	10.9	891.6	921.6
5.63	11.04	10.9	891.6	922.0
5.64	11.04	10.9	892.6	923.5
5.65	11.04	10.89	893.0	923.8
5.66	11.03	10.88	893.5	924.1
5.67	11.04	10.86	893.9	924.0
5.68	11.04	10.86	894.6	924.6
5.69	11.04	10.85	895.0	925.1
5.7	11.04	10.84	895.7	925.9
5.71	11.06	10.84	896.2	926.2
5.72	11.04	10.82	896.8	926.6
5.73	11.04	10.8	897.3	927.3
5.74	11.03	10.79	897.5	928.1
5.75	11.04	10.79	897.7	928.5
5.76	11.06	10.79	898.3	928.8
5.77	11.03	10.77	898.4	929.7
5.78	11.02	10.75	899.2	930.5
5.79	11.04	10.75	899.3	930.8
5.8	11.04	10.75	900.2	930.8
5.81	11.04	10.75	900.7	932.2
5.82	11.03	10.73	901.0	931.8
5.83	11.03	10.72	901.2	932.2
5.84	11.03	10.71	902.0	932.6
5.85	11.04	10.7	902.0	933.9
5.86	11.04	10.69	902.9	934.1
5.87	11.04	10.68	903.2	934.0
5.88	11.04	10.67	903.7	934.2
5.89	11.04	10.66	903.9	935.3
5.9	11.03	10.65	904.6	935.5
5.91	11.04	10.64	904.7	936.1
5.92	11.04	10.64	905.2	936.3
5.93	11.04	10.63	905.2	936.6
5.94	11.06	10.63	905.7	937.3
5.95	11.04	10.61	905.8	937.8
5.96	11.05	10.61	906.3	938.2
5.97	11.04	10.6	906.7	939.0
5.98	11.05	10.59	907.5	939.5
5.99	11.03	10.57	907.6	939.5
6.0	11.05	10.57	908.5	939.5
6.01	11.03	10.55	908.4	940.4
6.02	11.03	10.55	909.2	941.1
6.03	11.03	10.54	909.4	941.4
6.04	11.04	10.53	909.8	942.0
6.05	11.03	10.52	910.1	942.4
6.06	11.04	10.51	910.6	942.9
6.07	11.03	10.51	911.2	943.6
6.08	11.03	10.5	911.8	944.1
6.09	11.04	10.49	911.7	944.1
6.1	11.04	10.48	912.5	945.3
6.11	11.02	10.47	912.6	945.3
6.12	11.04	10.46	912.9	945.6
6.13	11.03	10.45	913.2	945.6
6.14	11.04	10.44	913.4	946.3
6.15	11.03	10.44	913.8	946.3
6.16	11.03	10.43	914.5	947.2
6.17	11.03	10.42	914.8	947.3
6.18	11.04	10.41	915.6	948.4
6.19	11.03	10.4	915.9	948.3
6.2	11.04	10.4	916.2	949.0
6.21	11.04	10.39	916.7	949.0
6.22	11.04	10.38	917.6	950.2
6.23	11.04	10.38	917.6	950.3
6.24	11.04	10.36	918.3	951.0
6.25	11.06	10.37	918.5	951.4
6.26	11.04	10.35	919.1	951.3
6.27	11.06	10.36	919.7	951.9
6.28	11.05	10.34	919.7	952.5
6.29	11.06	10.34	919.6	952.7
6.3	11.04	10.32	920.4	952.8
6.31	11.05	10.32	920.4	953.7
6.32	11.04	10.3	920.9	954.0
6.33	11.05	10.31	921.0	953.8
6.34	11.03	10.28	922.0	954.4
6.35	11.05	10.28	921.6	955.0
6.36	11.04	10.28	922.6	955.6
6.37	11.02	10.25	922.4	955.8
6.38	11.04	10.25	923.0	956.0
6.39	11.03	10.24	923.4	956.7
6.4	11.03	10.23	924.0	957.3
6.41	11.06	10.24	924.1	957.5
6.42	11.03	10.22	924.5	957.7
6.43	11.05	10.22	924.7	958.6
6.44	11.03	10.2	925.4	959.0
6.45	11.04	10.19	925.3	959.2
6.46	11.05	10.19	926.0	959.8
6.47	11.04	10.18	925.8	959.9
6.48	11.03	10.17	926.6	960.4
6.49	11.05	10.17	926.4	961.0
6.5	11.03	10.15	926.7	961.6
6.51	11.04	10.14	927.1	962.3
6.52	11.04	10.14	927.6	962.6
6.53	11.05	10.14	927.8	962.8
6.54	11.03	10.12	928.4	963.1
6.55	11.03	10.12	928.4	963.1
6.56	11.04	10.12	929.4	964.5
6.57	11.04	10.1	929.2	964.1
6.58	11.03	10.09	930.0	964.6
6.59	11.04	10.09	930.1	964.8
6.6	11.05	10.09	930.6	965.2
6.61	11.04	10.08	930.9	965.2
6.62	11.04	10.06	931.5	965.9
6.63	11.04	10.06	931.4	965.8
6.64	11.04	10.05	931.4	967.0
6.65	11.05	10.05	931.8	966.6
6.66	11.04	10.04	932.4	967.3
6.67	11.03	10.02	932.4	967.6
6.68	11.03	10.01	933.0	967.8
6.69	11.04	10.01	933.1	968.6
6.7	11.05	10.02	934.0	968.9
6.71	11.06	10.01	933.8	969.3
6.72	11.05	9.99	934.4	969.3
6.73	11.03	9.97	934.5	969.8
6.74	11.03	9.97	935.4	970.1
6.75	11.03	9.96	935.4	970.2
6.76	11.04	9.96	936.1	970.7
6.77	11.05	9.97	936.1	971.0
6.78	11.05	9.95	936.7	971.7
6.79	11.05	9.95	936.7	971.8
6.8	11.06	9.94	937.2	972.0
6.81	11.04	9.93	937.4	972.4
6.82	11.03	9.91	937.6	972.9
6.83	11.02	9.9	937.7	973.2
6.84	11.04	9.9	938.3	973.5
6.85	11.03	9.89	938.3	973.7
6.86	11.04	9.89	939.2	974.6
6.87	11.05	9.89	939.0	974.5
6.88	11.05	9.89	939.7	974.7
6.89	11.03	9.87	939.9	975.1
6.9	11.04	9.85	940.2	975.5
6.91	11.02	9.84	940.2	975.9
6.92	11.03	9.84	940.8	976.2
6.93	11.03	9.84	940.7	976.4
6.94	11.05	9.83	941.4	976.8
6.95	11.04	9.83	941.5	977.0
