t[s]	U[V]	I[A]	Piro[C]	TC[C]
1.04	11.04	17.02	644.7	704.8
1.05	11.04	17.02	644.9	705.1
1.06	11.03	16.99	644.7	704.9
1.07	11.04	16.98	644.6	704.9
1.08	11.03	16.96	644.6	705.0
1.09	11.04	16.94	644.7	705.0
1.1	11.04	16.95	644.6	705.1
1.11	11.04	16.92	644.8	705.0
1.12	11.03	16.89	644.8	704.9
1.13	11.03	16.88	644.5	704.8
1.14	11.02	16.85	644.8	704.8
1.15	11.04	16.86	644.6	705.1
1.16	11.03	16.84	644.4	705.0
1.17	11.06	16.84	645.0	704.8
1.18	11.05	16.82	644.8	704.9
1.19	11.04	16.8	644.8	704.9
1.2	11.05	16.79	644.7	704.8
1.21	11.04	16.76	644.7	704.9
1.22	11.03	16.73	644.8	704.8
1.23	11.03	16.73	644.8	705.0
1.24	11.03	16.7	644.6	704.9
1.25	11.03	16.68	644.8	705.1
1.26	11.03	16.68	644.6	705.1
1.27	11.03	16.65	644.7	705.0
1.28	11.04	16.65	644.8	705.1
1.29	11.03	16.63	644.7	705.0
1.3	11.04	16.61	644.5	705.1
1.31	11.03	16.6	644.4	705.0
1.32	11.03	16.57	644.8	705.1
1.33	11.03	16.56	644.6	705.1
1.34	11.04	16.56	644.6	705.1
1.35	11.03	16.54	644.7	705.0
1.36	11.05	16.55	644.8	705.0
1.37	11.04	16.52	644.7	704.9
1.38	11.04	16.5	644.8	704.8
1.39	11.02	16.47	644.8	704.8
1.4	11.03	16.45	644.6	704.9
1.41	11.04	16.46	644.6	705.0
1.42	11.06	16.46	644.7	705.0
1.43	11.04	16.43	644.8	704.9
1.44	11.03	16.41	644.7	704.9
1.45	11.03	16.39	644.7	704.9
1.46	11.05	16.39	644.5	704.9
1.47	11.03	16.36	644.7	704.7
1.48	11.05	16.36	644.7	705.0
1.49	11.04	16.33	645.0	705.2
1.5	11.03	16.3	644.8	705.0
1.51	11.05	16.31	644.7	704.8
1.52	11.04	16.29	644.7	704.8
1.53	11.03	16.26	644.7	704.8
1.54	11.04	16.26	644.8	705.0
1.55	11.04	16.24	644.7	704.8
1.56	11.03	16.21	644.8	704.9
1.57	11.05	16.21	644.8	704.9
1.58	11.04	16.2	644.6	705.1
1.59	11.04	16.18	644.9	705.0
1.6	11.05	16.17	644.9	704.8
1.61	11.04	16.15	644.9	704.9
1.62	11.06	16.16	644.6	704.8
1.63	11.05	16.13	644.8	704.9
1.64	11.04	16.12	644.5	705.2
1.65	11.05	16.11	644.9	704.8
1.66	11.04	16.08	644.7	704.9
1.67	11.03	16.07	644.8	704.8
1.68	11.04	16.05	644.6	705.1
1.69	11.05	16.03	644.8	705.0
1.7	11.03	16.01	644.9	705.0
1.71	11.04	16.0	644.8	705.1
1.72	11.05	16.0	644.7	704.9
1.73	11.03	15.97	644.9	705.2
1.74	11.04	15.95	644.6	705.1
1.75	11.04	15.93	644.5	704.9
1.76	11.05	15.93	644.6	705.0
1.77	11.04	15.91	644.7	705.0
1.78	11.04	15.89	644.7	704.8
1.79	11.05	15.87	644.8	704.9
1.8	11.04	15.87	644.7	705.1
1.81	11.04	15.84	644.5	704.9
1.82	11.05	15.85	644.9	704.9
1.83	11.04	15.82	644.8	704.8
1.84	11.04	15.8	644.8	704.9
1.85	11.04	15.79	644.9	705.0
1.86	11.04	15.77	645.0	705.0
1.87	11.04	15.76	644.7	705.0
1.88	11.04	15.75	644.8	705.3
1.89	11.03	15.73	644.7	704.9
1.9	11.05	15.73	644.7	705.0
1.91	11.03	15.69	644.8	704.9
1.92	11.05	15.69	644.9	705.0
1.93	11.04	15.67	644.8	704.9
1.94	11.03	15.65	644.6	704.9
1.95	11.04	15.64	644.8	704.8
1.96	11.04	15.62	644.8	705.0
1.97	11.03	15.6	644.8	704.8
1.98	11.04	15.59	644.8	704.8
1.99	11.04	15.58	644.6	704.8
2.0	11.04	15.56	644.7	704.7
2.01	11.04	15.55	644.8	704.9
2.02	11.04	15.53	644.7	704.8
2.03	11.04	15.52	644.7	704.8
2.04	11.04	15.5	644.6	704.9
2.05	11.04	15.49	644.6	705.0
2.06	11.04	15.47	644.8	705.2
2.07	11.04	15.45	644.5	705.1
2.08	11.06	15.46	644.5	704.9
2.09	11.03	15.43	644.7	705.0
2.1	11.04	15.41	644.8	704.9
2.11	11.05	15.4	644.6	705.1
2.12	11.04	15.38	644.6	704.9
2.13	11.03	15.37	644.8	705.1
2.14	11.03	15.35	644.7	705.1
2.15	11.03	15.34	644.7	705.2
2.16	11.04	15.33	644.8	704.9
2.17	11.03	15.3	644.6	705.0
2.18	11.03	15.29	644.8	704.9
2.19	11.04	15.28	644.6	705.0
2.2	11.04	15.27	644.6	704.9
2.21	11.04	15.25	644.7	705.2
2.22	11.03	15.23	644.8	704.9
2.23	11.04	15.22	644.7	705.1
2.24	11.04	15.21	644.6	704.8
2.25	11.04	15.19	645.0	704.8
2.26	11.04	15.18	644.8	704.9
2.27	11.04	15.16	644.6	704.9
2.28	11.04	15.15	644.7	704.9
2.29	11.05	15.13	644.6	705.2
2.3	11.04	15.11	644.7	704.9
2.31	11.04	15.1	644.5	704.9
2.32	11.04	15.09	644.6	704.8
2.33	11.05	15.08	644.7	704.8
2.34	11.05	15.06	644.9	704.9
2.35	11.04	15.04	644.6	704.9
2.36	11.03	15.02	644.8	705.3
2.37	11.04	15.0	644.6	704.8
2.38	11.04	15.0	644.8	705.1
2.39	11.04	14.99	644.6	704.9
2.4	11.04	14.98	644.8	704.7
2.41	11.05	14.95	644.8	704.8
2.42	11.03	14.93	644.9	704.9
2.43	11.03	14.92	644.9	704.9
2.44	11.05	14.92	645.0	705.1
2.45	11.04	14.91	644.5	704.9
2.46	11.03	14.87	644.6	704.9
2.47	11.04	14.87	644.8	704.9
2.48	11.03	14.84	644.7	704.9
2.49	11.03	14.83	644.9	705.0
2.5	11.04	14.82	644.7	704.8
2.51	11.04	14.81	644.6	704.8
2.52	11.03	14.79	644.8	705.1
2.53	11.05	14.78	644.8	704.9
2.54	11.04	14.75	645.3	704.8
2.55	11.05	14.75	645.2	705.0
2.56	11.03	14.72	646.6	705.0
2.57	11.05	14.72	648.7	704.9
2.58	11.05	14.71	650.0	704.9
2.59	11.05	14.68	651.1	704.9
2.6	11.05	14.68	652.6	704.9
2.61	11.05	14.66	654.7	704.8
2.62	11.04	14.64	656.1	704.9
2.63	11.05	14.62	657.5	704.9
2.64	11.03	14.6	659.2	705.3
2.65	11.05	14.61	660.7	706.9
2.66	11.06	14.59	662.6	707.5
2.67	11.04	14.57	664.2	706.9
2.68	11.04	14.56	665.9	710.6
2.69	11.05	14.54	668.3	713.0
2.7	11.04	14.52	669.0	713.8
2.71	11.03	14.51	670.6	713.2
2.72	11.04	14.48	671.7	715.4
2.73	11.03	14.47	673.3	719.2
2.74	11.04	14.45	675.2	719.6
2.75	11.03	14.46	676.3	720.5
2.76	11.05	14.44	678.0	719.2
2.77	11.03	14.42	679.4	724.2
2.78	11.06	14.43	681.1	725.1
2.79	11.03	14.38	682.6	726.2
2.8	11.03	14.37	683.8	725.1
2.81	11.04	14.38	684.7	728.1
2.82	11.04	14.35	685.8	730.9
2.83	11.05	14.33	686.6	732.4
2.84	11.05	14.32	687.6	732.7
2.85	11.05	14.31	689.3	733.0
2.86	11.05	14.29	690.1	736.5
2.87	11.04	14.27	690.9	738.5
2.88	11.04	14.26	692.3	738.6
2.89	11.04	14.24	693.1	738.5
2.9	11.03	14.22	694.6	740.5
2.91	11.04	14.21	695.3	743.7
2.92	11.04	14.19	696.4	744.0
2.93	11.04	14.18	697.4	745.6
2.94	11.05	14.18	698.4	744.2
2.95	11.05	14.17	699.6	748.5
2.96	11.06	14.16	701.0	749.4
2.97	11.06	14.14	702.2	750.9
2.98	11.04	14.11	703.1	749.8
2.99	11.04	14.11	704.4	752.0
3.0	11.04	14.09	705.6	753.9
3.01	11.05	14.07	706.2	755.0
3.02	11.04	14.06	708.3	755.4
3.03	11.03	14.04	709.2	756.2
3.04	11.06	14.03	710.3	759.7
3.05	11.04	14.01	711.8	760.4
3.06	11.03	14.0	713.2	761.0
3.07	11.05	13.99	714.6	761.5
3.08	11.04	13.96	715.8	763.5
3.09	11.05	13.96	717.1	765.4
3.1	11.05	13.95	718.4	766.3
3.11	11.04	13.93	719.6	767.2
3.12	11.05	13.92	721.1	766.9
3.13	11.06	13.91	722.3	770.8
3.14	11.05	13.9	723.7	771.1
3.15	11.06	13.88	724.5	772.5
3.16	11.06	13.87	726.0	771.4
3.17	11.06	13.85	727.0	774.1
3.18	11.06	13.84	728.5	775.3
3.19	11.06	13.82	729.7	776.8
3.2	11.05	13.81	731.3	777.5
3.21	11.04	13.79	731.9	777.9
3.22	11.04	13.77	733.5	780.9
3.23	11.06	13.77	734.5	781.1
3.24	11.04	13.76	736.0	781.9
3.25	11.05	13.75	737.3	782.0
3.26	11.06	13.73	738.4	784.2
3.27	11.07	13.71	739.4	785.9
3.28	11.06	13.7	740.7	787.1
3.29	11.04	13.68	741.5	788.0
3.3	11.04	13.66	742.6	788.0
3.31	11.03	13.63	743.5	791.4
3.32	11.03	13.61	744.5	791.9
3.33	11.03	13.6	745.3	793.0
3.34	11.03	13.59	746.6	792.2
3.35	11.05	13.59	747.0	795.4
3.36	11.03	13.57	748.1	796.0
3.37	11.04	13.55	749.1	796.8
3.38	11.05	13.55	750.3	796.9
3.39	11.04	13.52	750.6	799.0
3.4	11.04	13.51	751.7	800.2
3.41	11.05	13.51	752.3	801.0
3.42	11.05	13.5	753.7	801.7
3.43	11.05	13.48	754.0	802.2
3.44	11.04	13.44	755.5	804.4
3.45	11.04	13.45	756.1	805.7
3.46	11.07	13.45	757.3	806.3
3.47	11.05	13.44	757.9	805.9
3.48	11.06	13.42	759.5	807.8
3.49	11.03	13.39	759.7	810.2
3.5	11.06	13.39	760.6	810.3
3.51	11.04	13.37	761.6	811.7
3.52	11.03	13.34	762.4	811.2
3.53	11.03	13.33	762.8	813.8
3.54	11.04	13.32	764.3	814.6
3.55	11.03	13.31	765.0	815.8
3.56	11.04	13.3	766.0	815.1
3.57	11.04	13.28	767.1	818.0
3.58	11.04	13.28	768.3	818.4
3.59	11.04	13.25	768.8	820.1
3.6	11.04	13.23	770.3	820.0
3.61	11.06	13.25	770.9	821.0
3.62	11.04	13.21	771.9	822.6
3.63	11.06	13.21	772.4	823.5
3.64	11.04	13.18	773.2	824.0
3.65	11.04	13.17	773.8	824.2
3.66	11.05	13.16	775.0	826.2
3.67	11.04	13.14	775.4	827.2
3.68	11.05	13.14	776.7	828.2
3.69	11.04	13.11	777.0	828.7
3.7	11.05	13.12	778.3	828.6
3.71	11.05	13.1	778.7	831.5
3.72	11.05	13.09	779.7	831.7
3.73	11.04	13.06	779.7	832.9
3.74	11.04	13.05	780.6	832.5
3.75	11.04	13.04	781.3	834.9
3.76	11.04	13.03	782.6	835.6
3.77	11.05	13.02	783.1	836.6
3.78	11.04	13.0	784.0	836.8
3.79	11.06	12.99	784.8	837.8
3.8	11.03	12.97	786.6	839.4
3.81	11.03	12.95	786.9	840.0
3.82	11.03	12.94	788.7	840.6
3.83	11.05	12.94	789.2	840.9
3.84	11.05	12.93	790.5	843.3
3.85	11.05	12.91	791.7	843.7
3.86	11.02	12.88	793.1	844.4
3.87	11.04	12.88	793.7	844.6
3.88	11.04	12.86	795.7	845.8
3.89	11.04	12.86	796.5	847.2
3.9	11.05	12.85	798.1	847.7
3.91	11.04	12.82	798.7	848.8
3.92	11.04	12.82	800.2	848.4
3.93	11.04	12.8	800.5	850.8
3.94	11.04	12.79	801.5	851.4
3.95	11.06	12.78	801.8	852.0
3.96	11.04	12.76	803.2	852.2
3.97	11.04	12.74	803.6	853.7
3.98	11.05	12.73	804.9	854.9
3.99	11.04	12.72	805.2	855.7
4.0	11.05	12.72	806.4	855.9
4.01	11.04	12.7	806.9	856.5
4.02	11.04	12.68	808.4	858.2
4.03	11.03	12.67	808.9	859.3
4.04	11.04	12.65	810.5	860.2
4.05	11.05	12.66	810.6	859.9
4.06	11.04	12.63	812.3	861.8
4.07	11.03	12.61	813.0	862.9
4.08	11.04	12.61	814.2	863.5
4.09	11.03	12.58	814.7	863.4
4.1	11.05	12.59	816.2	864.2
4.11	11.04	12.57	816.2	865.8
4.12	11.04	12.55	817.6	866.6
4.13	11.04	12.54	818.2	867.3
4.14	11.04	12.53	819.5	866.5
4.15	11.05	12.53	819.9	869.3
4.16	11.05	12.51	821.1	869.3
4.17	11.03	12.49	821.2	870.7
4.18	11.06	12.49	822.2	870.6
4.19	11.04	12.47	822.5	872.1
4.2	11.05	12.46	823.3	873.2
4.21	11.05	12.45	823.8	873.4
4.22	11.04	12.43	824.9	873.0
4.23	11.05	12.43	825.0	874.4
4.24	11.05	12.41	826.6	876.1
4.25	11.04	12.39	827.0	876.6
4.26	11.05	12.38	827.9	877.1
4.27	11.05	12.38	828.4	877.5
4.28	11.05	12.37	829.7	879.4
4.29	11.04	12.35	829.9	879.9
4.3	11.05	12.33	831.1	880.7
4.31	11.04	12.32	831.1	880.9
4.32	11.05	12.31	832.6	882.2
4.33	11.04	12.3	833.0	882.9
4.34	11.04	12.28	833.9	883.7
4.35	11.05	12.28	834.3	884.4
4.36	11.06	12.27	835.6	884.2
4.37	11.03	12.24	835.6	885.9
4.38	11.04	12.24	837.0	886.4
4.39	11.05	12.22	837.1	887.1
4.4	11.04	12.21	838.2	886.8
4.41	11.05	12.2	838.3	889.0
4.42	11.03	12.18	839.2	889.4
4.43	11.04	12.16	839.4	889.6
4.44	11.04	12.17	840.7	890.0
4.45	11.04	12.15	840.7	890.7
4.46	11.04	12.14	842.3	892.6
4.47	11.05	12.13	842.0	893.1
4.48	11.05	12.12	843.8	893.1
4.49	11.06	12.11	843.9	893.4
4.5	11.04	12.09	845.1	895.2
4.51	11.05	12.09	845.4	896.2
4.52	11.05	12.07	846.9	896.6
4.53	11.04	12.06	847.0	897.4
4.54	11.04	12.05	848.5	898.4
4.55	11.05	12.04	848.6	899.2
4.56	11.03	12.02	850.0	899.8
4.57	11.04	12.01	850.1	900.9
4.58	11.04	12.0	851.1	900.6
4.59	11.05	11.99	851.4	901.7
4.6	11.04	11.98	852.3	902.3
4.61	11.05	11.96	852.4	902.8
4.62	11.04	11.96	853.2	902.6
4.63	11.05	11.94	853.4	904.8
4.64	11.04	11.93	854.7	905.4
4.65	11.04	11.91	854.7	905.6
4.66	11.05	11.91	856.2	906.1
4.67	11.04	11.9	856.0	907.0
4.68	11.04	11.89	857.6	907.9
4.69	11.05	11.87	857.6	908.9
4.7	11.04	11.86	859.0	908.9
4.71	11.04	11.84	859.2	908.9
4.72	11.05	11.84	860.8	910.7
4.73	11.04	11.82	860.6	911.3
4.74	11.05	11.82	862.4	911.5
4.75	11.06	11.81	862.2	911.8
4.76	11.04	11.79	863.7	913.2
4.77	11.04	11.78	863.9	913.6
4.78	11.05	11.78	864.6	914.4
4.79	11.04	11.75	864.8	914.3
4.8	11.05	11.74	866.0	915.0
4.81	11.03	11.73	865.9	916.2
4.82	11.05	11.73	866.8	916.7
4.83	11.04	11.71	867.1	917.3
4.84	11.04	11.7	868.4	917.9
4.85	11.04	11.69	868.4	919.2
4.86	11.05	11.68	869.5	919.2
4.87	11.04	11.67	869.7	919.8
4.88	11.04	11.66	870.8	919.7
4.89	11.04	11.64	870.8	921.0
4.9	11.05	11.64	872.2	921.9
4.91	11.05	11.63	872.1	921.8
4.92	11.04	11.62	873.4	922.4
4.93	11.04	11.6	873.6	923.0
4.94	11.04	11.59	874.3	924.2
4.95	11.04	11.59	874.4	925.2
4.96	11.06	11.58	875.4	925.4
4.97	11.05	11.56	875.3	925.5
4.98	11.05	11.55	876.5	927.0
4.99	11.05	11.54	876.1	927.1
5.0	11.05	11.53	877.8	927.6
5.01	11.05	11.52	877.5	927.5
5.02	11.05	11.51	879.1	928.8
5.03	11.05	11.49	879.0	929.1
5.04	11.04	11.48	880.6	930.1
5.05	11.06	11.48	880.4	930.9
5.06	11.04	11.47	881.8	930.1
5.07	11.04	11.45	882.0	930.9
5.08	11.05	11.45	883.2	931.9
5.09	11.05	11.43	883.3	932.4
5.1	11.03	11.41	884.6	932.4
5.11	11.05	11.41	884.8	933.8
5.12	11.04	11.4	885.9	934.4
5.13	11.03	11.39	885.7	934.9
5.14	11.04	11.38	886.7	934.8
5.15	11.03	11.36	886.6	934.9
5.16	11.03	11.35	887.5	936.4
5.17	11.06	11.35	887.5	936.5
5.18	11.04	11.33	889.0	937.5
5.19	11.04	11.32	888.5	937.0
5.2	11.05	11.32	890.2	937.9
5.21	11.05	11.31	889.7	938.7
5.22	11.06	11.31	891.2	939.2
5.23	11.06	11.29	891.1	940.0
5.24	11.05	11.28	892.0	940.2
5.25	11.06	11.28	892.1	940.7
5.26	11.05	11.26	893.3	941.7
5.27	11.07	11.26	893.0	941.9
5.28	11.04	11.24	894.4	942.0
5.29	11.05	11.23	894.2	943.5
5.3	11.05	11.22	895.2	943.4
5.31	11.04	11.2	895.2	944.2
5.32	11.05	11.2	895.9	944.0
5.33	11.05	11.18	895.9	944.6
5.34	11.05	11.18	897.5	945.9
5.35	11.04	11.16	897.1	945.6
5.36	11.04	11.14	898.5	947.0
5.37	11.04	11.15	898.2	946.6
5.38	11.05	11.13	899.8	947.7
5.39	11.04	11.12	899.7	947.7
5.4	11.05	11.12	901.0	948.5
5.41	11.05	11.1	900.4	949.1
5.42	11.04	11.1	902.3	949.8
5.43	11.04	11.08	901.8	949.8
5.44	11.04	11.07	903.4	950.9
5.45	11.05	11.08	903.0	951.2
5.46	11.04	11.05	903.8	950.7
5.47	11.04	11.04	903.9	952.3
5.48	11.05	11.05	905.0	952.3
5.49	11.05	11.02	904.6	952.8
5.5	11.04	11.01	905.7	952.6
5.51	11.04	11.0	905.6	953.8
5.52	11.04	11.0	907.0	954.0
5.53	11.05	10.99	906.7	954.2
5.54	11.05	10.97	908.0	954.8
5.55	11.05	10.98	907.7	955.1
5.56	11.05	10.95	909.0	956.5
5.57	11.05	10.95	908.8	956.4
5.58	11.06	10.95	909.7	957.7
5.59	11.04	10.93	910.2	957.6
5.6	11.07	10.94	910.6	958.2
5.61	11.05	10.92	910.6	958.8
5.62	11.04	10.89	911.6	959.5
5.63	11.04	10.89	911.1	959.4
5.64	11.05	10.89	912.5	959.7
5.65	11.05	10.88	912.2	960.6
5.66	11.04	10.87	913.6	961.1
5.67	11.04	10.85	913.2	961.5
5.68	11.05	10.85	914.3	961.1
5.69	11.05	10.83	914.3	961.8
5.7	11.04	10.83	915.5	962.7
5.71	11.06	10.83	915.2	962.9
5.72	11.05	10.81	916.4	963.1
5.73	11.03	10.79	916.2	963.6
5.74	11.04	10.78	917.4	964.7
5.75	11.05	10.78	917.1	964.2
5.76	11.05	10.78	918.2	964.7
5.77	11.05	10.76	918.2	964.9
5.78	11.04	10.74	919.1	966.2
5.79	11.04	10.74	918.8	966.5
5.8	11.05	10.74	919.7	967.1
5.81	11.06	10.73	919.6	966.8
5.82	11.05	10.71	920.9	967.6
5.83	11.05	10.71	920.4	968.0
5.84	11.04	10.69	922.0	968.7
5.85	11.06	10.69	921.6	968.6
5.86	11.04	10.68	922.7	969.4
5.87	11.04	10.67	922.5	969.7
5.88	11.05	10.66	923.8	970.4
5.89	11.04	10.65	923.7	970.5
5.9	11.03	10.64	924.6	970.2
5.91	11.04	10.63	924.2	971.5
5.92	11.05	10.63	925.5	971.8
5.93	11.04	10.62	924.9	972.2
5.94	11.06	10.62	926.0	971.7
5.95	11.04	10.6	925.4	973.2
5.96	11.05	10.6	926.6	973.7
5.97	11.05	10.58	926.3	973.8
5.98	11.05	10.58	927.2	974.1
5.99	11.05	10.56	926.7	974.4
6.0	11.05	10.55	928.1	975.4
6.01	11.04	10.54	927.7	975.6
6.02	11.04	10.53	929.2	976.0
6.03	11.05	10.53	928.5	976.0
6.04	11.05	10.52	929.8	976.8
6.05	11.04	10.5	929.6	977.0
6.06	11.05	10.5	930.4	977.4
6.07	11.05	10.5	930.4	978.4
6.08	11.04	10.48	931.0	977.6
6.09	11.05	10.48	931.3	978.7
6.1	11.05	10.47	932.1	979.1
6.11	11.04	10.46	932.0	979.0
6.12	11.04	10.45	932.8	979.6
6.13	11.03	10.43	932.4	979.8
6.14	11.04	10.43	933.8	980.8
6.15	11.03	10.42	933.5	980.4
6.16	11.04	10.41	934.1	981.1
6.17	11.03	10.4	933.9	981.6
6.18	11.05	10.4	935.4	982.1
6.19	11.03	10.39	935.2	982.1
6.2	11.04	10.38	936.2	981.5
6.21	11.04	10.38	935.7	982.7
6.22	11.05	10.37	937.0	983.6
6.23	11.05	10.37	936.6	983.4
6.24	11.04	10.35	937.6	984.1
6.25	11.07	10.36	937.2	983.5
6.26	11.05	10.33	938.1	984.6
6.27	11.06	10.35	938.0	984.8
6.28	11.05	10.32	938.6	985.9
6.29	11.06	10.33	938.7	985.3
6.3	11.06	10.3	939.8	985.9
6.31	11.06	10.31	939.3	986.4
6.32	11.04	10.29	940.6	987.0
6.33	11.06	10.29	940.2	987.0
6.34	11.05	10.27	941.4	987.2
6.35	11.05	10.27	941.0	987.6
6.36	11.06	10.26	942.9	988.6
6.37	11.04	10.23	942.1	988.5
6.38	11.05	10.24	943.3	989.0
6.39	11.04	10.22	943.0	989.0
6.4	11.04	10.22	943.8	990.2
6.41	11.07	10.23	943.8	989.4
6.42	11.04	10.2	944.5	990.8
6.43	11.05	10.21	944.1	990.5
6.44	11.04	10.18	944.8	991.0
6.45	11.04	10.18	944.6	990.9
6.46	11.04	10.18	945.4	992.1
6.47	11.04	10.16	945.3	991.7
6.48	11.05	10.15	946.0	992.6
6.49	11.06	10.16	946.2	992.4
6.5	11.03	10.14	947.1	992.9
6.51	11.04	10.13	946.6	993.3
6.52	11.05	10.13	947.7	993.6
6.53	11.06	10.12	947.0	993.9
6.54	11.03	10.11	948.4	994.7
6.55	11.05	10.1	947.8	994.3
6.56	11.06	10.1	948.9	994.4
6.57	11.05	10.09	948.6	995.2
6.58	11.04	10.08	949.3	995.6
6.59	11.06	10.08	948.9	995.6
6.6	11.06	10.08	950.0	995.5
6.61	11.06	10.06	949.7	996.3
6.62	11.04	10.05	950.6	997.0
6.63	11.05	10.04	950.2	996.7
6.64	11.05	10.04	951.4	997.5
6.65	11.05	10.04	950.8	997.2
6.66	11.05	10.02	951.7	997.5
6.67	11.04	10.01	951.5	997.4
6.68	11.03	9.99	952.6	998.6
6.69	11.04	10.0	952.4	998.6
6.7	11.05	10.0	953.5	999.2
6.71	11.06	10.0	952.8	999.1
6.72	11.04	9.97	954.2	1000.0
6.73	11.03	9.96	953.4	1000.2
6.74	11.04	9.95	954.6	1000.0
6.75	11.04	9.95	954.4	1000.6
6.76	11.04	9.94	955.1	1001.0
6.77	11.06	9.95	954.8	1000.9
6.78	11.06	9.94	955.7	1001.5
6.79	11.07	9.94	955.3	1001.9
6.8	11.05	9.92	956.7	1002.5
6.81	11.05	9.91	956.2	1001.7
6.82	11.05	9.9	957.2	1002.4
6.83	11.04	9.89	956.9	1003.2
6.84	11.04	9.88	958.1	1003.6
6.85	11.05	9.88	957.7	1003.4
6.86	11.05	9.88	958.7	1003.8
6.87	11.06	9.88	958.2	1003.8
6.88	11.07	9.87	959.4	1004.8
6.89	11.04	9.85	959.0	1004.4
6.9	11.04	9.84	959.7	1005.3
6.91	11.03	9.82	959.6	1004.7
6.92	11.04	9.83	960.6	1005.5
6.93	11.04	9.82	960.1	1005.8
