t[s]	U[V]	I[A]	Piro[C]	TC[C]
1.85	11.06	15.49	649.7	685.5
1.86	11.06	15.46	649.9	685.5
1.87	11.05	15.46	649.8	685.7
1.88	11.06	15.45	649.8	685.6
1.89	11.05	15.43	649.8	685.5
1.9	11.07	15.43	650.1	685.6
1.91	11.05	15.4	649.7	685.6
1.92	11.06	15.39	649.6	685.5
1.93	11.05	15.38	649.7	685.5
1.94	11.06	15.36	649.6	685.7
1.95	11.06	15.35	649.6	685.6
1.96	11.06	15.33	650.0	685.6
1.97	11.05	15.31	649.6	685.6
1.98	11.06	15.3	650.1	685.6
1.99	11.06	15.29	649.8	685.6
2.0	11.05	15.27	649.9	685.6
2.01	11.06	15.27	649.8	685.6
2.02	11.06	15.25	649.7	685.6
2.03	11.06	15.23	649.8	685.6
2.04	11.05	15.21	649.7	685.5
2.05	11.06	15.21	650.1	685.5
2.06	11.06	15.19	650.0	685.6
2.07	11.05	15.17	649.8	685.5
2.08	11.08	15.18	649.9	685.6
2.09	11.06	15.15	649.8	685.5
2.1	11.05	15.13	649.8	685.6
2.11	11.06	15.12	649.8	685.6
2.12	11.05	15.11	650.1	685.6
2.13	11.07	15.1	650.0	685.4
2.14	11.05	15.08	650.1	685.6
2.15	11.06	15.07	649.8	685.5
2.16	11.06	15.06	650.0	685.6
2.17	11.06	15.03	649.8	685.6
2.18	11.05	15.02	649.9	685.5
2.19	11.06	15.01	649.7	685.6
2.2	11.05	15.0	649.9	685.6
2.21	11.06	14.99	649.9	685.6
2.22	11.05	14.96	649.8	685.6
2.23	11.07	14.96	649.9	685.6
2.24	11.06	14.95	649.9	685.5
2.25	11.06	14.93	649.9	685.6
2.26	11.06	14.92	649.6	690.5
2.27	11.06	14.9	649.8	686.7
2.28	11.06	14.89	649.9	685.6
2.29	11.06	14.87	649.8	685.6
2.3	11.05	14.86	650.0	685.6
2.31	11.07	14.85	649.7	685.6
2.32	11.06	14.83	649.7	685.5
2.33	11.06	14.82	649.9	685.6
2.34	11.06	14.81	649.8	685.7
2.35	11.06	14.79	649.8	685.6
2.36	11.06	14.77	649.7	685.6
2.37	11.05	14.75	649.9	685.6
2.38	11.06	14.75	649.8	685.6
2.39	11.07	14.74	650.0	685.5
2.4	11.06	14.73	649.9	685.6
2.41	11.05	14.7	649.8	685.5
2.42	11.06	14.69	649.9	685.7
2.43	11.05	14.67	649.8	685.5
2.44	11.06	14.68	649.9	685.8
2.45	11.07	14.67	650.0	685.7
2.46	11.06	14.63	649.9	685.7
2.47	11.06	14.63	649.7	685.6
2.48	11.06	14.61	649.9	685.6
2.49	11.05	14.59	649.9	685.6
2.5	11.06	14.58	649.8	685.6
2.51	11.06	14.57	650.2	685.7
2.52	11.06	14.55	650.7	685.6
2.53	11.06	14.54	651.1	685.5
2.54	11.07	14.52	653.6	685.6
2.55	11.06	14.52	654.9	685.5
2.56	11.06	14.49	656.1	685.6
2.57	11.07	14.49	658.1	685.7
2.58	11.07	14.48	659.3	685.6
2.59	11.06	14.46	661.0	685.5
2.6	11.08	14.45	662.3	685.6
2.61	11.06	14.44	664.0	685.5
2.62	11.07	14.42	665.5	685.6
2.63	11.05	14.4	666.8	685.6
2.64	11.05	14.38	669.1	685.5
2.65	11.06	14.38	670.8	685.7
2.66	11.06	14.38	671.4	685.5
2.67	11.07	14.35	672.7	685.6
2.68	11.06	14.34	673.6	685.6
2.69	11.05	14.32	675.3	685.6
2.7	11.06	14.31	677.1	685.6
2.71	11.06	14.29	678.3	685.7
2.72	11.05	14.27	679.0	685.6
2.73	11.06	14.26	681.0	685.6
2.74	11.05	14.24	682.4	685.7
2.75	11.07	14.24	683.6	686.6
2.76	11.05	14.23	684.8	686.4
2.77	11.07	14.22	686.5	688.8
2.78	11.08	14.22	687.1	692.2
2.79	11.06	14.18	688.3	692.9
2.8	11.06	14.16	689.7	693.0
2.81	11.07	14.17	690.2	696.8
2.82	11.05	14.15	690.8	698.5
2.83	11.06	14.13	692.5	700.0
2.84	11.06	14.12	693.0	699.6
2.85	11.07	14.11	694.1	700.5
2.86	11.07	14.09	694.6	704.7
2.87	11.06	14.07	696.5	705.8
2.88	11.07	14.06	697.4	705.2
2.89	11.06	14.04	698.4	705.5
2.9	11.05	14.02	698.9	710.6
2.91	11.06	14.01	700.5	711.8
2.92	11.06	13.99	700.8	711.6
2.93	11.07	13.99	701.9	713.0
2.94	11.07	13.99	703.3	716.0
2.95	11.07	13.98	704.3	717.0
2.96	11.07	13.97	704.9	717.5
2.97	11.06	13.95	706.5	718.3
2.98	11.05	13.92	707.0	722.0
2.99	11.06	13.91	708.4	723.2
3.0	11.06	13.9	709.8	724.4
3.01	11.07	13.89	711.2	724.8
3.02	11.05	13.88	711.7	727.5
3.03	11.05	13.86	713.2	728.8
3.04	11.04	13.84	714.1	729.8
3.05	11.05	13.82	715.6	730.8
3.06	11.06	13.82	716.6	732.8
3.07	11.07	13.81	718.4	734.4
3.08	11.06	13.78	719.2	735.9
3.09	11.06	13.78	720.9	735.2
3.1	11.06	13.77	721.7	735.9
3.11	11.06	13.75	723.2	739.6
3.12	11.06	13.74	724.4	740.8
3.13	11.07	13.73	726.0	740.4
3.14	11.08	13.72	726.9	743.4
3.15	11.07	13.71	728.4	745.1
3.16	11.08	13.7	729.2	746.4
3.17	11.06	13.68	730.5	747.3
3.18	11.06	13.67	731.3	748.1
3.19	11.06	13.65	732.9	750.3
3.2	11.07	13.63	733.8	751.2
3.21	11.07	13.62	735.4	752.1
3.22	11.06	13.61	736.4	753.3
3.23	11.06	13.6	738.0	755.8
3.24	11.07	13.59	738.8	756.2
3.25	11.07	13.58	740.5	755.5
3.26	11.08	13.56	741.2	758.3
3.27	11.07	13.55	742.8	760.0
3.28	11.07	13.53	743.4	760.9
3.29	11.06	13.52	744.5	761.2
3.3	11.06	13.5	745.9	763.2
3.31	11.05	13.47	746.8	765.4
3.32	11.06	13.45	747.7	766.4
3.33	11.04	13.44	748.8	766.3
3.34	11.05	13.43	749.8	767.9
3.35	11.06	13.43	750.5	770.6
3.36	11.06	13.41	751.2	771.6
3.37	11.05	13.4	752.3	771.2
3.38	11.06	13.39	753.0	772.8
3.39	11.06	13.37	754.1	775.2
3.4	11.05	13.35	754.8	775.8
3.41	11.07	13.36	756.2	775.8
3.42	11.06	13.35	756.9	776.8
3.43	11.07	13.33	757.6	779.8
3.44	11.04	13.3	758.6	780.9
3.45	11.06	13.29	759.4	781.2
3.46	11.07	13.3	760.2	782.5
3.47	11.08	13.29	761.6	784.4
3.48	11.08	13.27	762.3	785.6
3.49	11.06	13.25	763.6	786.6
3.5	11.07	13.25	764.7	786.4
3.51	11.06	13.22	765.9	789.5
3.52	11.05	13.2	766.6	790.1
3.53	11.06	13.18	768.3	790.1
3.54	11.05	13.18	769.1	790.4
3.55	11.07	13.17	770.4	793.6
3.56	11.06	13.16	771.1	794.1
3.57	11.06	13.14	772.3	795.2
3.58	11.06	13.13	773.0	796.2
3.59	11.05	13.11	774.3	797.6
3.6	11.05	13.1	775.2	798.6
3.61	11.09	13.11	776.6	799.0
3.62	11.06	13.07	777.2	798.5
3.63	11.07	13.07	778.5	802.0
3.64	11.06	13.05	779.4	803.5
3.65	11.07	13.04	780.5	804.2
3.66	11.07	13.03	781.2	804.6
3.67	11.06	13.01	782.6	805.9
3.68	11.07	13.01	783.3	807.3
3.69	11.05	12.98	784.4	808.5
3.7	11.06	12.98	784.9	809.4
3.71	11.07	12.97	785.8	810.6
3.72	11.07	12.96	786.5	811.6
3.73	11.06	12.93	787.6	812.4
3.74	11.05	12.92	788.0	812.4
3.75	11.05	12.91	789.1	814.1
3.76	11.05	12.9	789.5	815.8
3.77	11.06	12.89	790.6	816.5
3.78	11.06	12.88	791.4	815.2
3.79	11.06	12.87	792.5	818.5
3.8	11.05	12.84	793.2	819.9
3.81	11.05	12.82	794.8	820.5
3.82	11.05	12.82	795.0	820.5
3.83	11.06	12.82	796.3	822.9
3.84	11.07	12.81	797.1	823.4
3.85	11.06	12.78	798.5	824.3
3.86	11.05	12.76	798.9	824.1
3.87	11.05	12.75	800.0	825.2
3.88	11.06	12.74	800.8	827.4
3.89	11.06	12.74	802.2	827.9
3.9	11.07	12.73	802.7	827.2
3.91	11.05	12.7	803.8	829.9
3.92	11.06	12.7	804.4	831.2
3.93	11.06	12.69	805.6	831.6
3.94	11.06	12.67	806.2	832.0
3.95	11.06	12.67	807.0	833.4
3.96	11.06	12.64	808.0	835.0
3.97	11.05	12.63	808.6	836.4
3.98	11.05	12.62	809.0	836.0
3.99	11.05	12.6	810.0	837.6
4.0	11.07	12.61	810.5	839.1
4.01	11.06	12.58	811.3	839.3
4.02	11.05	12.57	811.7	839.2
4.03	11.05	12.56	813.0	841.5
4.04	11.06	12.54	813.4	842.2
4.05	11.06	12.55	814.8	843.4
4.06	11.06	12.52	815.4	844.4
4.07	11.05	12.5	816.2	845.3
4.08	11.06	12.5	816.9	845.9
4.09	11.04	12.48	817.8	847.1
4.1	11.06	12.48	818.3	848.2
4.11	11.06	12.47	819.6	848.8
4.12	11.05	12.45	820.1	849.5
4.13	11.06	12.44	821.1	850.5
4.14	11.05	12.42	821.6	851.0
4.15	11.07	12.43	822.7	852.8
4.16	11.06	12.41	823.3	853.4
4.17	11.06	12.39	824.6	854.3
4.18	11.07	12.39	825.0	854.5
4.19	11.06	12.37	826.0	856.5
4.2	11.06	12.36	826.7	857.0
4.21	11.07	12.35	827.4	857.1
4.22	11.06	12.33	827.8	857.7
4.23	11.07	12.33	828.5	859.7
4.24	11.06	12.31	829.0	860.1
4.25	11.06	12.29	829.8	861.6
4.26	11.06	12.29	830.4	860.3
4.27	11.06	12.28	831.5	862.9
4.28	11.06	12.27	832.1	863.4
4.29	11.06	12.25	833.3	864.0
4.3	11.06	12.24	833.5	865.3
4.31	11.05	12.22	834.8	866.7
4.32	11.06	12.22	835.2	867.0
4.33	11.06	12.2	836.5	867.8
4.34	11.05	12.19	836.9	868.3
4.35	11.06	12.19	837.8	869.5
4.36	11.06	12.18	838.2	870.6
4.37	11.05	12.15	839.4	870.9
4.38	11.06	12.15	839.9	870.7
4.39	11.06	12.13	840.9	873.1
4.4	11.06	12.12	841.6	873.9
4.41	11.06	12.11	842.6	873.7
4.42	11.05	12.09	842.9	874.3
4.43	11.05	12.07	843.7	875.8
4.44	11.06	12.08	843.9	876.4
4.45	11.06	12.06	845.0	876.6
4.46	11.06	12.05	845.1	877.8
4.47	11.06	12.04	845.9	878.8
4.48	11.07	12.03	846.6	879.2
4.49	11.06	12.02	847.9	879.7
4.5	11.06	12.0	848.2	880.8
4.51	11.06	12.0	849.1	882.0
4.52	11.06	11.99	849.6	882.4
4.53	11.06	11.98	851.2	882.8
4.54	11.06	11.96	851.6	883.9
4.55	11.06	11.96	852.4	885.0
4.56	11.05	11.93	852.8	885.2
4.57	11.05	11.92	853.9	885.6
4.58	11.06	11.91	854.0	887.4
4.59	11.06	11.91	855.3	888.1
4.6	11.06	11.89	855.5	888.4
4.61	11.05	11.88	856.6	889.1
4.62	11.07	11.88	856.8	889.1
4.63	11.06	11.86	857.6	890.8
4.64	11.06	11.85	858.0	891.7
4.65	11.06	11.83	858.7	892.1
4.66	11.06	11.83	858.6	892.6
4.67	11.06	11.82	859.7	893.8
4.68	11.07	11.81	860.1	894.3
4.69	11.06	11.79	861.4	895.0
4.7	11.06	11.78	861.7	895.0
4.71	11.05	11.76	862.5	896.7
4.72	11.07	11.76	863.0	897.3
4.73	11.05	11.74	864.6	897.4
4.74	11.07	11.74	864.4	898.3
4.75	11.07	11.74	865.7	899.3
4.76	11.06	11.71	866.0	899.9
4.77	11.06	11.7	867.1	900.2
4.78	11.07	11.7	867.6	901.4
4.79	11.05	11.68	868.7	902.2
4.8	11.06	11.67	869.0	902.7
4.81	11.05	11.66	869.6	902.6
4.82	11.05	11.65	870.0	903.6
4.83	11.06	11.64	870.6	905.1
4.84	11.05	11.63	870.9	905.4
4.85	11.06	11.62	871.5	906.1
4.86	11.06	11.61	871.9	906.9
4.87	11.06	11.6	872.8	907.5
4.88	11.06	11.59	873.3	908.1
4.89	11.05	11.57	874.1	908.6
4.9	11.06	11.57	874.5	909.4
4.91	11.05	11.56	875.4	910.1
4.92	11.06	11.55	876.0	910.9
4.93	11.07	11.54	876.8	911.0
4.94	11.05	11.52	877.0	912.2
4.95	11.07	11.52	878.4	912.8
4.96	11.07	11.51	878.6	913.3
4.97	11.06	11.49	879.6	913.9
4.98	11.06	11.48	879.7	914.5
4.99	11.07	11.47	880.8	915.4
5.0	11.05	11.46	881.3	915.9
5.01	11.07	11.46	881.3	916.2
5.02	11.07	11.45	881.4	916.9
5.03	11.06	11.43	882.4	917.8
5.04	11.06	11.42	882.8	918.5
5.05	11.07	11.42	883.8	918.3
5.06	11.05	11.4	884.0	919.5
5.07	11.06	11.39	884.8	920.2
5.08	11.06	11.39	885.4	920.9
5.09	11.06	11.37	886.6	921.2
5.1	11.04	11.35	886.6	922.2
5.11	11.06	11.35	887.8	922.7
5.12	11.05	11.34	887.8	922.8
5.13	11.06	11.33	889.0	923.9
5.14	11.05	11.32	889.3	924.0
5.15	11.06	11.3	890.0	925.1
5.16	11.06	11.29	890.6	925.8
5.17	11.06	11.29	890.9	926.1
5.18	11.05	11.27	891.2	927.3
5.19	11.04	11.27	891.8	927.6
5.2	11.06	11.26	892.1	928.2
5.21	11.05	11.25	892.9	928.5
5.22	11.08	11.25	893.2	928.9
5.23	11.07	11.23	894.1	930.0
5.24	11.06	11.22	894.5	930.6
5.25	11.07	11.22	895.6	930.6
5.26	11.07	11.2	895.6	931.7
5.27	11.06	11.2	896.5	932.4
5.28	11.07	11.18	896.8	932.4
5.29	11.06	11.17	897.7	933.4
5.3	11.06	11.16	898.0	934.5
5.31	11.05	11.14	898.7	934.6
5.32	11.07	11.15	899.1	935.3
5.33	11.04	11.12	900.2	935.2
5.34	11.07	11.12	900.0	936.6
5.35	11.05	11.11	900.6	937.0
5.36	11.04	11.09	900.3	937.4
5.37	11.06	11.09	901.2	938.2
5.38	11.06	11.08	901.6	938.4
5.39	11.05	11.07	902.5	939.0
5.4	11.07	11.07	903.0	939.1
5.41	11.05	11.05	903.7	940.0
5.42	11.06	11.05	904.0	941.0
5.43	11.05	11.03	905.1	941.4
5.44	11.06	11.02	905.0	941.2
5.45	11.07	11.02	906.1	942.1
5.46	11.05	11.0	906.0	943.2
5.47	11.06	10.99	906.9	943.3
5.48	11.07	11.0	907.1	943.8
5.49	11.06	10.97	908.1	943.9
5.5	11.06	10.96	907.9	944.7
5.51	11.06	10.95	908.6	945.5
5.52	11.07	10.95	908.4	945.4
5.53	11.06	10.94	909.2	945.7
5.54	11.04	10.92	909.1	946.8
5.55	11.07	10.93	910.2	948.0
5.56	11.05	10.9	910.1	947.2
5.57	11.06	10.9	910.9	948.7
5.58	11.07	10.9	911.0	949.4
5.59	11.06	10.88	911.6	949.6
5.6	11.07	10.89	911.8	949.6
5.61	11.06	10.87	912.7	950.3
5.62	11.05	10.84	912.6	951.2
5.63	11.06	10.85	913.7	951.4
5.64	11.07	10.84	913.8	952.3
5.65	11.06	10.83	914.6	952.2
5.66	11.06	10.82	914.9	953.0
5.67	11.04	10.8	915.6	953.1
5.68	11.06	10.8	915.6	954.2
5.69	11.05	10.79	915.9	955.2
5.7	11.06	10.78	915.8	955.4
5.71	11.08	10.79	916.8	955.6
5.72	11.05	10.76	917.0	955.5
5.73	11.05	10.74	917.9	956.4
5.74	11.05	10.74	918.2	957.0
5.75	11.06	10.73	918.8	957.3
5.76	11.08	10.74	919.3	957.1
5.77	11.07	10.72	920.0	958.6
5.78	11.05	10.7	919.8	959.0
5.79	11.06	10.69	920.9	959.3
5.8	11.07	10.7	920.8	959.3
5.81	11.07	10.69	921.7	960.2
5.82	11.05	10.67	921.8	960.4
5.83	11.06	10.66	922.8	961.4
5.84	11.05	10.65	922.9	961.4
5.85	11.06	10.65	923.2	962.3
5.86	11.06	10.64	923.2	962.8
5.87	11.06	10.63	923.6	963.4
5.88	11.06	10.62	924.1	963.2
5.89	11.06	10.61	924.9	963.6
5.9	11.05	10.6	925.0	964.3
5.91	11.05	10.59	926.2	964.7
5.92	11.06	10.59	926.0	964.8
5.93	11.05	10.57	927.0	965.4
5.94	11.08	10.58	926.9	966.2
5.95	11.06	10.56	927.7	966.9
5.96	11.06	10.56	927.9	966.6
5.97	11.06	10.54	928.5	967.9
5.98	11.07	10.54	928.8	968.3
5.99	11.05	10.52	929.7	968.5
6.0	11.06	10.52	929.8	968.4
6.01	11.05	10.5	930.2	968.8
6.02	11.06	10.49	930.2	969.4
6.03	11.06	10.49	930.7	970.2
6.04	11.06	10.48	931.0	969.8
6.05	11.05	10.47	931.8	971.1
6.06	11.05	10.46	931.8	971.4
6.07	11.06	10.46	932.6	971.7
6.08	11.06	10.44	932.5	971.2
6.09	11.06	10.44	933.5	972.1
6.1	11.05	10.43	933.2	972.6
6.11	11.05	10.42	934.5	973.2
6.12	11.06	10.41	934.5	973.0
6.13	11.04	10.4	935.1	973.2
6.14	11.05	10.39	935.2	974.1
6.15	11.05	10.39	935.7	974.6
6.16	11.05	10.38	936.0	974.6
6.17	11.04	10.37	936.7	975.5
6.18	11.06	10.36	936.6	975.8
6.19	11.04	10.35	937.0	976.4
6.2	11.06	10.35	936.8	976.7
6.21	11.06	10.34	937.9	977.2
6.22	11.06	10.33	937.7	977.7
6.23	11.06	10.33	938.4	977.5
6.24	11.06	10.31	938.5	977.5
6.25	11.07	10.32	939.4	978.8
6.26	11.06	10.3	939.6	979.0
6.27	11.09	10.31	940.2	979.3
6.28	11.06	10.29	940.3	980.0
6.29	11.08	10.29	941.0	980.8
6.3	11.05	10.27	941.0	981.0
6.31	11.07	10.27	942.1	981.2
6.32	11.06	10.25	941.8	981.2
6.33	11.08	10.26	942.7	982.2
6.34	11.06	10.24	942.8	982.1
6.35	11.07	10.23	943.1	982.8
6.36	11.06	10.23	943.1	982.4
6.37	11.04	10.2	943.9	984.0
6.38	11.07	10.21	944.0	983.4
6.39	11.05	10.19	944.5	983.5
6.4	11.05	10.18	944.8	984.0
6.41	11.08	10.2	945.4	984.7
6.42	11.05	10.17	945.4	985.0
6.43	11.08	10.17	946.1	985.2
6.44	11.04	10.15	946.2	985.6
6.45	11.06	10.14	946.9	986.0
6.46	11.06	10.14	946.8	986.4
6.47	11.06	10.13	947.6	987.2
6.48	11.05	10.12	947.2	987.7
6.49	11.07	10.13	948.0	987.8
6.5	11.05	10.1	948.1	988.6
6.51	11.06	10.1	948.6	988.1
6.52	11.06	10.1	948.6	988.8
6.53	11.07	10.09	948.9	989.3
6.54	11.06	10.07	948.8	989.5
6.55	11.06	10.07	949.4	989.8
6.56	11.07	10.07	949.4	990.5
6.57	11.07	10.06	950.1	990.7
6.58	11.06	10.04	950.3	990.9
6.59	11.06	10.05	951.1	991.2
6.6	11.07	10.05	950.8	991.6
6.61	11.06	10.03	951.6	991.8
6.62	11.06	10.02	951.4	992.1
6.63	11.05	10.01	952.0	992.6
6.64	11.06	10.0	952.0	993.0
6.65	11.06	10.0	952.8	993.6
6.66	11.07	9.99	952.8	992.9
6.67	11.04	9.97	953.6	993.8
6.68	11.05	9.96	953.4	994.2
6.69	11.05	9.96	954.0	994.8
6.7	11.07	9.97	954.2	994.5
6.71	11.07	9.97	954.2	995.7
6.72	11.05	9.94	954.2	995.6
6.73	11.04	9.93	954.8	996.1
6.74	11.05	9.92	955.0	996.2
6.75	11.05	9.92	955.8	996.7
6.76	11.06	9.91	955.4	996.8
6.77	11.07	9.92	956.4	997.3
6.78	11.06	9.91	956.3	996.8
6.79	11.08	9.91	957.0	997.9
6.8	11.07	9.89	956.6	998.0
6.81	11.06	9.88	957.7	998.4
6.82	11.05	9.87	957.4	998.5
6.83	11.05	9.86	958.3	999.4
6.84	11.06	9.85	958.3	999.4
6.85	11.05	9.85	959.1	999.7
6.86	11.06	9.85	958.9	999.4
6.87	11.07	9.85	959.7	1000.2
6.88	11.07	9.84	959.5	1000.4
6.89	11.05	9.82	960.0	1000.8
6.9	11.05	9.81	959.8	1000.7
6.91	11.04	9.79	960.5	1001.6
6.92	11.06	9.8	960.5	1001.6
6.93	11.06	9.79	961.4	1001.7
6.94	11.06	9.79	961.3	1002.4
