t[s]	U[V]	I[A]	Piro[C]	TC[C]
-0.01	-0.01	-0.01	645.4	693.8
0.0	9.36	16.24	693.8	645.4
0.01	10.58	18.27	693.8	645.6
0.02	10.86	18.69	693.8	645.6
0.03	10.96	18.79	693.9	645.4
0.04	10.98	18.8	693.8	645.7
0.05	11.01	18.79	693.9	645.6
0.06	11.02	18.77	693.7	645.6
0.07	11.03	18.75	694.0	645.4
0.08	11.03	18.73	693.8	645.9
0.09	11.06	18.72	693.9	645.4
0.1	11.06	18.69	693.9	645.6
0.11	11.06	18.66	693.9	645.6
0.12	11.05	18.63	693.7	645.7
0.13	11.07	18.61	693.9	645.4
0.14	11.06	18.59	693.8	645.5
0.15	11.06	18.55	693.6	645.5
0.16	11.06	18.52	693.8	645.4
0.17	11.06	18.5	693.8	645.6
0.18	11.05	18.47	693.9	645.6
0.19	11.06	18.44	693.8	645.5
0.2	11.06	18.43	693.9	645.6
0.21	11.06	18.41	693.8	645.7
0.22	11.07	18.4	693.8	645.4
0.23	11.07	18.36	693.9	645.4
0.24	11.07	18.34	693.8	645.8
0.25	11.06	18.31	693.8	645.7
0.26	11.07	18.28	693.9	645.5
0.27	11.06	18.26	693.9	645.6
0.28	11.07	18.24	693.9	645.7
0.29	11.06	18.22	693.8	645.5
0.3	11.07	18.19	693.8	645.5
0.31	11.06	18.17	693.8	645.6
0.32	11.08	18.16	693.8	645.4
0.33	11.06	18.14	693.8	645.5
0.34	11.08	18.12	693.8	645.6
0.35	11.07	18.1	693.8	645.6
0.36	11.07	18.07	693.8	645.6
0.37	11.06	18.05	693.8	645.6
0.38	11.07	18.02	693.8	645.2
0.39	11.05	17.99	694.0	645.8
0.4	11.06	17.98	693.8	645.5
0.41	11.05	17.96	693.8	645.4
0.42	11.06	17.94	693.8	645.5
0.43	11.06	17.93	693.9	645.5
0.44	11.06	17.91	693.8	645.6
0.45	11.06	17.9	693.9	645.4
0.46	11.06	17.87	693.8	645.6
0.47	11.05	17.84	693.9	645.5
0.48	11.06	17.84	693.8	645.5
0.49	11.05	17.81	693.8	645.5
0.5	11.07	17.79	693.8	645.5
0.51	11.05	17.76	693.9	645.6
0.52	11.07	17.76	693.8	645.6
0.53	11.07	17.75	693.8	645.6
0.54	11.07	17.72	693.8	645.5
0.55	11.06	17.7	694.0	645.7
0.56	11.07	17.69	693.8	645.4
0.57	11.06	17.65	693.9	645.7
0.58	11.05	17.63	693.8	645.5
0.59	11.06	17.61	693.8	645.4
0.6	11.06	17.6	693.8	645.5
0.61	11.07	17.59	693.8	645.6
0.62	11.07	17.57	693.9	645.7
0.63	11.07	17.54	693.9	645.2
0.64	11.06	17.53	693.8	645.6
0.65	11.07	17.51	693.8	645.3
0.66	11.07	17.49	693.8	645.6
0.67	11.07	17.48	693.9	645.7
0.68	11.07	17.47	693.9	645.4
0.69	11.08	17.45	693.8	645.6
0.7	11.06	17.42	693.8	645.7
0.71	11.06	17.4	693.6	645.7
0.72	11.06	17.38	693.9	645.3
0.73	11.06	17.36	693.8	645.3
0.74	11.07	17.37	693.7	645.6
0.75	11.07	17.34	693.8	645.8
0.76	11.06	17.31	693.9	645.7
0.77	11.06	17.29	693.8	645.7
0.78	11.06	17.28	693.8	645.8
0.79	11.06	17.25	693.8	645.4
0.8	11.07	17.26	693.9	645.5
0.81	11.07	17.22	693.8	645.8
0.82	11.06	17.2	693.8	645.5
0.83	11.06	17.18	693.8	645.7
0.84	11.08	17.19	693.8	645.5
0.85	11.07	17.16	693.9	645.7
0.86	11.06	17.14	693.9	645.5
0.87	11.07	17.12	693.9	645.6
0.88	11.07	17.11	693.8	645.6
0.89	11.08	17.1	693.9	645.4
0.9	11.06	17.07	693.8	645.7
0.91	11.08	17.06	693.7	645.4
0.92	11.07	17.04	693.8	645.4
0.93	11.06	17.0	694.0	645.5
0.94	11.08	17.01	693.7	645.6
0.95	11.06	16.98	693.7	645.4
0.96	11.06	16.96	693.8	645.4
0.97	11.07	16.95	693.9	645.5
0.98	11.08	16.96	693.8	645.6
0.99	11.06	16.92	693.8	645.7
1.0	11.07	16.9	693.8	645.7
1.01	11.07	16.9	693.9	645.5
1.02	11.07	16.87	693.8	645.4
1.03	11.05	16.84	693.8	645.6
1.04	11.06	16.83	693.9	645.4
1.05	11.07	16.83	693.8	645.5
1.06	11.06	16.8	693.8	645.4
1.07	11.07	16.78	693.9	645.7
1.08	11.06	16.76	693.7	645.4
1.09	11.06	16.75	693.8	645.4
1.1	11.08	16.76	693.9	645.6
1.11	11.07	16.73	693.8	645.7
1.12	11.06	16.69	693.8	645.7
1.13	11.06	16.68	693.8	645.6
1.14	11.06	16.65	693.7	645.6
1.15	11.06	16.66	693.8	645.5
1.16	11.07	16.64	693.8	645.5
1.17	11.08	16.64	694.0	645.5
1.18	11.08	16.62	693.7	645.5
1.19	11.07	16.6	693.9	645.1
1.2	11.08	16.59	693.8	645.8
1.21	11.06	16.56	693.9	645.5
1.22	11.06	16.52	693.8	645.5
1.23	11.06	16.52	693.9	645.4
1.24	11.06	16.5	693.8	645.6
1.25	11.05	16.48	693.8	645.6
1.26	11.06	16.47	693.8	645.5
1.27	11.05	16.45	693.8	645.5
1.28	11.06	16.44	693.9	645.6
1.29	11.06	16.42	693.9	645.6
1.3	11.05	16.41	693.8	645.7
1.31	11.06	16.39	693.8	645.4
1.32	11.04	16.36	693.8	645.4
1.33	11.06	16.35	693.9	645.6
1.34	11.05	16.34	693.7	645.8
1.35	11.07	16.33	693.7	645.6
1.36	11.08	16.33	693.8	645.6
1.37	11.07	16.31	693.8	645.6
1.38	11.07	16.29	693.8	645.8
1.39	11.07	16.26	693.8	645.6
1.4	11.05	16.23	693.9	645.6
1.41	11.08	16.24	693.8	645.6
1.42	11.07	16.24	693.8	645.4
1.43	11.07	16.21	693.8	645.4
1.44	11.06	16.19	693.8	645.5
1.45	11.06	16.17	693.8	645.7
1.46	11.08	16.17	693.8	645.6
1.47	11.07	16.14	693.8	645.5
1.48	11.08	16.14	693.8	645.5
1.49	11.07	16.11	693.9	645.6
1.5	11.05	16.08	693.8	645.5
1.51	11.07	16.08	693.9	645.5
1.52	11.06	16.06	693.9	645.5
1.53	11.07	16.04	693.8	645.8
1.54	11.07	16.03	693.8	645.5
1.55	11.06	16.01	693.8	645.6
1.56	11.05	15.99	693.8	645.5
1.57	11.06	15.98	693.9	645.6
1.58	11.07	15.97	693.9	645.8
1.59	11.07	15.95	693.8	645.6
1.6	11.06	15.94	694.0	645.4
1.61	11.07	15.92	693.8	645.7
1.62	11.08	15.92	693.9	645.8
1.63	11.07	15.89	693.8	645.5
1.64	11.08	15.88	693.9	645.4
1.65	11.07	15.87	693.8	645.7
1.66	11.07	15.85	693.8	645.5
1.67	11.07	15.83	693.8	645.6
1.68	11.08	15.81	693.9	645.4
1.69	11.06	15.79	693.8	645.6
1.7	11.07	15.77	693.9	645.5
1.71	11.06	15.76	693.8	645.6
1.72	11.08	15.76	693.9	645.6
1.73	11.06	15.73	693.7	645.4
1.74	11.06	15.71	693.7	645.6
1.75	11.06	15.69	693.7	645.6
1.76	11.06	15.68	693.9	645.4
1.77	11.06	15.67	694.0	645.6
1.78	11.06	15.64	693.9	645.4
1.79	11.05	15.63	693.9	645.8
1.8	11.06	15.62	693.8	645.3
1.81	11.05	15.6	693.9	645.6
1.82	11.08	15.6	693.9	645.5
1.83	11.06	15.57	693.8	645.4
1.84	11.06	15.55	693.8	645.3
1.85	11.06	15.54	693.8	645.6
1.86	11.05	15.52	693.8	645.5
1.87	11.06	15.51	693.9	645.5
1.88	11.07	15.49	693.7	645.4
1.89	11.07	15.47	693.9	645.5
1.9	11.08	15.47	693.8	645.5
1.91	11.06	15.44	693.9	645.5
1.92	11.07	15.43	693.9	645.5
1.93	11.06	15.41	693.8	645.6
1.94	11.06	15.39	693.8	645.4
1.95	11.07	15.38	693.8	645.6
1.96	11.07	15.36	693.8	645.5
1.97	11.06	15.34	693.9	645.6
1.98	11.06	15.33	693.9	645.6
1.99	11.07	15.32	693.8	645.4
2.0	11.06	15.3	693.8	645.3
2.01	11.08	15.29	693.8	645.6
2.02	11.06	15.27	693.9	645.4
2.03	11.06	15.26	694.0	645.6
2.04	11.05	15.23	693.9	645.6
2.05	11.06	15.23	693.8	645.7
2.06	11.06	15.21	693.8	645.7
2.07	11.06	15.18	693.8	645.5
2.08	11.07	15.19	693.8	645.6
2.09	11.06	15.16	693.9	645.5
2.1	11.05	15.15	693.8	645.6
2.11	11.06	15.13	693.9	645.5
2.12	11.06	15.11	693.8	645.5
2.13	11.06	15.1	693.8	645.5
2.14	11.05	15.08	693.9	645.6
2.15	11.07	15.07	693.8	645.6
2.16	11.07	15.06	693.8	645.6
2.17	11.06	15.03	693.8	645.5
2.18	11.06	15.02	693.8	645.6
2.19	11.07	15.01	693.9	645.6
2.2	11.07	14.99	693.9	645.4
2.21	11.07	14.98	693.7	645.5
2.22	11.06	14.96	693.9	645.6
2.23	11.07	14.95	693.9	645.3
2.24	11.07	14.94	693.8	645.7
2.25	11.07	14.92	693.8	645.7
2.26	11.07	14.9	693.9	645.5
2.27	11.06	14.88	693.8	645.5
2.28	11.08	14.87	693.8	645.4
2.29	11.06	14.85	693.9	645.6
2.3	11.06	14.83	693.8	645.5
2.31	11.06	14.82	693.9	645.5
2.32	11.06	14.81	693.7	645.6
2.33	11.07	14.8	693.8	645.7
2.34	11.07	14.78	694.0	645.4
2.35	11.06	14.76	693.8	645.6
2.36	11.06	14.74	693.8	645.4
2.37	11.06	14.72	693.9	645.5
2.38	11.07	14.72	693.7	645.3
2.39	11.06	14.7	693.8	645.5
2.4	11.08	14.69	693.9	645.7
2.41	11.05	14.66	693.9	645.5
2.42	11.06	14.65	693.9	645.5
2.43	11.05	14.63	693.9	645.4
2.44	11.08	14.63	693.8	645.5
2.45	11.08	14.62	693.9	645.6
2.46	11.06	14.59	693.8	645.5
2.47	11.07	14.58	693.8	645.6
2.48	11.06	14.56	693.9	645.5
2.49	11.06	14.54	693.8	645.8
2.5	11.07	14.53	693.8	645.4
2.51	11.07	14.52	693.9	645.6
2.52	11.07	14.5	693.8	645.7
2.53	11.07	14.49	693.8	645.6
2.54	11.06	14.46	693.8	645.6
2.55	11.07	14.46	693.9	645.4
2.56	11.06	14.43	693.9	645.5
2.57	11.06	14.43	693.9	645.7
2.58	11.07	14.41	693.8	645.4
2.59	11.06	14.39	693.9	645.4
2.6	11.08	14.39	693.8	645.5
2.61	11.06	14.37	693.8	645.5
2.62	11.07	14.35	693.8	645.5
2.63	11.06	14.33	693.9	645.5
2.64	11.06	14.31	693.8	645.4
2.65	11.08	14.31	693.8	645.4
2.66	11.06	14.3	693.8	645.6
2.67	11.07	14.28	693.7	645.5
2.68	11.07	14.26	693.9	645.5
2.69	11.07	14.24	693.8	645.6
2.7	11.07	14.23	693.7	645.9
2.71	11.07	14.21	693.8	645.6
2.72	11.05	14.19	693.9	645.4
2.73	11.06	14.17	694.0	645.4
2.74	11.07	14.15	693.9	645.5
2.75	11.08	14.16	693.8	645.5
2.76	11.07	14.14	693.8	645.9
2.77	11.07	14.13	693.8	646.8
2.78	11.08	14.13	693.7	648.2
2.79	11.08	14.08	693.9	650.0
2.8	11.06	14.06	693.8	651.7
2.81	11.08	14.07	693.8	653.0
2.82	11.06	14.05	693.8	655.1
2.83	11.06	14.03	693.8	656.3
2.84	11.06	14.01	693.8	657.1
2.85	11.08	14.0	693.9	659.3
2.86	11.07	13.99	694.1	660.6
2.87	11.06	13.96	693.9	662.7
2.88	11.07	13.95	693.9	663.9
2.89	11.07	13.93	693.8	666.0
2.9	11.06	13.91	693.9	667.6
2.91	11.07	13.9	693.8	668.8
2.92	11.06	13.88	693.8	670.6
2.93	11.07	13.88	693.8	672.1
2.94	11.08	13.88	693.9	673.5
2.95	11.06	13.86	693.9	675.2
2.96	11.06	13.85	693.8	676.4
2.97	11.07	13.83	693.8	678.1
2.98	11.07	13.81	693.8	679.5
2.99	11.08	13.8	693.9	680.9
3.0	11.08	13.78	693.8	681.9
3.01	11.06	13.76	693.8	683.4
3.02	11.07	13.75	693.8	684.2
3.03	11.06	13.73	693.8	685.7
3.04	11.06	13.72	693.8	687.5
3.05	11.06	13.7	693.7	688.9
3.06	11.06	13.69	694.1	689.9
3.07	11.08	13.68	696.5	691.2
3.08	11.06	13.65	697.2	692.6
3.09	11.06	13.65	698.0	694.0
3.1	11.08	13.64	697.4	695.5
3.11	11.07	13.61	701.0	696.4
3.12	11.07	13.61	702.4	697.6
3.13	11.07	13.6	703.7	698.9
3.14	11.08	13.59	703.5	699.7
3.15	11.08	13.57	704.2	701.3
3.16	11.07	13.56	708.2	702.6
3.17	11.06	13.54	708.7	703.6
3.18	11.08	13.53	709.4	704.6
3.19	11.07	13.51	708.4	705.9
3.2	11.08	13.5	712.5	706.8
3.21	11.07	13.48	713.3	707.8
3.22	11.07	13.46	714.4	708.3
3.23	11.08	13.46	714.2	709.5
3.24	11.08	13.45	716.5	710.2
3.25	11.09	13.43	718.8	711.2
3.26	11.08	13.42	719.3	712.1
3.27	11.08	13.4	719.8	712.7
3.28	11.09	13.39	719.3	713.4
3.29	11.08	13.37	723.4	714.4
3.3	11.06	13.35	724.0	715.6
3.31	11.07	13.32	724.6	716.6
3.32	11.05	13.3	724.1	717.5
3.33	11.05	13.29	727.4	718.6
3.34	11.06	13.28	728.8	719.3
3.35	11.06	13.27	729.3	720.3
3.36	11.07	13.26	730.4	721.3
3.37	11.06	13.24	729.4	722.6
3.38	11.07	13.23	733.4	723.4
3.39	11.06	13.21	734.0	724.3
3.4	11.05	13.19	734.5	725.2
3.41	11.07	13.19	733.4	726.3
3.42	11.07	13.18	737.1	726.7
3.43	11.07	13.16	738.0	728.0
3.44	11.04	13.13	739.1	728.8
3.45	11.07	13.13	740.0	729.6
3.46	11.07	13.13	739.7	731.0
3.47	11.09	13.12	743.1	732.4
3.48	11.08	13.1	743.2	733.2
3.49	11.07	13.08	743.8	734.5
3.5	11.07	13.07	743.3	735.8
3.51	11.08	13.05	747.0	737.1
3.52	11.06	13.03	747.9	738.0
3.53	11.07	13.02	748.6	739.3
3.54	11.05	13.0	748.2	740.2
3.55	11.07	12.99	751.1	741.1
3.56	11.07	12.99	752.0	742.3
3.57	11.07	12.97	753.1	743.4
3.58	11.07	12.96	753.6	744.6
3.59	11.07	12.93	753.1	745.6
3.6	11.06	12.92	755.8	746.6
3.61	11.09	12.93	757.3	748.4
3.62	11.06	12.9	757.9	748.9
3.63	11.07	12.89	757.4	750.8
3.64	11.06	12.86	759.3	751.1
3.65	11.06	12.85	761.4	752.2
3.66	11.07	12.85	762.2	753.2
3.67	11.06	12.82	762.1	754.6
3.68	11.08	12.83	762.9	755.1
3.69	11.06	12.79	765.4	756.4
3.7	11.07	12.8	766.4	757.6
3.71	11.07	12.79	767.3	758.3
3.72	11.07	12.77	766.2	759.4
3.73	11.05	12.74	769.5	760.9
3.74	11.06	12.73	769.9	761.4
3.75	11.06	12.72	771.2	763.0
3.76	11.06	12.71	771.7	763.5
3.77	11.06	12.7	771.8	765.0
3.78	11.07	12.69	773.9	765.7
3.79	11.08	12.67	774.8	766.9
3.8	11.07	12.65	774.9	767.5
3.81	11.06	12.63	775.2	768.7
3.82	11.06	12.62	778.0	769.1
3.83	11.07	12.62	778.6	769.9
3.84	11.08	12.62	779.6	770.5
3.85	11.07	12.59	779.6	771.1
3.86	11.06	12.57	781.0	771.8
3.87	11.05	12.56	782.7	772.7
3.88	11.07	12.55	783.2	773.1
3.89	11.06	12.54	784.4	774.3
3.9	11.07	12.53	783.7	774.6
3.91	11.05	12.5	786.4	775.6
3.92	11.07	12.5	787.0	776.1
3.93	11.06	12.49	787.9	777.0
3.94	11.07	12.47	788.3	777.8
3.95	11.06	12.46	789.4	779.0
3.96	11.06	12.44	791.0	779.3
3.97	11.05	12.43	791.5	780.4
3.98	11.06	12.41	792.3	781.1
3.99	11.06	12.4	791.6	781.8
4.0	11.07	12.4	795.0	782.9
4.01	11.06	12.38	795.5	783.7
4.02	11.06	12.37	796.3	784.4
4.03	11.06	12.35	795.8	785.6
4.04	11.05	12.33	796.9	786.0
4.05	11.07	12.34	798.8	787.1
4.06	11.06	12.32	799.3	787.7
4.07	11.06	12.3	799.4	788.8
4.08	11.06	12.29	800.0	789.9
4.09	11.06	12.27	802.0	791.1
4.1	11.07	12.27	802.6	791.3
4.11	11.07	12.26	803.4	792.9
4.12	11.06	12.24	803.5	793.4
4.13	11.07	12.23	804.8	794.2
4.14	11.06	12.21	805.8	795.1
4.15	11.07	12.21	806.8	796.2
4.16	11.07	12.19	807.3	796.5
4.17	11.06	12.18	807.8	797.6
4.18	11.07	12.17	809.3	798.3
4.19	11.06	12.15	810.0	799.2
4.2	11.06	12.14	810.3	800.0
4.21	11.07	12.13	810.1	800.6
4.22	11.05	12.11	812.6	801.3
4.23	11.07	12.11	813.4	802.4
4.24	11.06	12.09	814.4	803.0
4.25	11.07	12.07	814.4	803.8
4.26	11.06	12.06	815.3	804.5
4.27	11.07	12.05	816.8	805.3
4.28	11.06	12.05	816.9	805.5
4.29	11.07	12.02	817.7	806.5
4.3	11.06	12.01	817.8	806.8
4.31	11.07	12.0	820.2	807.6
4.32	11.07	11.99	820.4	808.3
4.33	11.06	11.97	820.9	808.8
4.34	11.06	11.96	820.5	809.5
4.35	11.08	11.96	821.8	810.1
4.36	11.07	11.95	823.2	810.8
4.37	11.06	11.92	824.1	811.9
4.38	11.07	11.92	824.1	812.4
4.39	11.07	11.9	824.8	813.1
4.4	11.07	11.89	826.2	813.9
4.41	11.06	11.88	826.7	814.9
4.42	11.06	11.86	827.4	815.4
4.43	11.05	11.85	827.5	816.1
4.44	11.07	11.85	829.6	817.0
4.45	11.05	11.83	830.1	818.0
4.46	11.06	11.82	830.2	818.4
4.47	11.05	11.81	829.9	819.3
4.48	11.07	11.8	832.1	820.0
4.49	11.07	11.79	832.6	820.7
4.5	11.06	11.77	832.9	821.4
4.51	11.06	11.77	833.8	822.7
4.52	11.06	11.75	834.0	823.3
4.53	11.06	11.74	835.7	824.3
4.54	11.06	11.73	836.3	825.0
4.55	11.07	11.72	836.8	825.6
4.56	11.07	11.7	836.4	826.4
4.57	11.06	11.69	838.5	827.5
4.58	11.07	11.68	839.2	828.0
4.59	11.07	11.68	840.0	829.1
4.6	11.08	11.66	839.8	829.6
4.61	11.06	11.65	840.8	830.1
4.62	11.08	11.64	842.1	830.8
4.63	11.07	11.62	842.7	831.0
4.64	11.07	11.61	842.8	831.6
4.65	11.06	11.6	842.8	832.3
4.66	11.07	11.59	844.7	832.7
4.67	11.07	11.58	845.1	833.4
4.68	11.07	11.57	845.2	833.8
4.69	11.06	11.55	845.7	834.3
4.7	11.06	11.54	846.8	834.8
4.71	11.06	11.52	847.7	835.9
4.72	11.06	11.52	848.2	836.4
4.73	11.05	11.5	848.7	837.2
4.74	11.07	11.5	848.9	837.7
4.75	11.07	11.5	850.7	838.6
4.76	11.05	11.48	851.0	839.4
4.77	11.07	11.46	851.7	839.9
4.78	11.06	11.46	851.7	840.5
4.79	11.06	11.44	853.0	841.4
4.8	11.06	11.43	853.5	841.8
4.81	11.06	11.42	854.1	843.2
4.82	11.07	11.41	854.4	843.2
4.83	11.07	11.4	854.4	844.4
4.84	11.06	11.39	856.4	844.7
4.85	11.07	11.38	856.5	845.6
4.86	11.07	11.37	856.9	846.2
4.87	11.07	11.36	856.9	847.2
4.88	11.07	11.35	858.6	847.6
4.89	11.07	11.33	859.1	848.4
4.9	11.07	11.33	860.1	848.8
4.91	11.07	11.32	860.3	849.4
4.92	11.06	11.3	861.1	849.9
4.93	11.07	11.29	862.4	850.3
4.94	11.06	11.28	862.6	850.9
4.95	11.07	11.28	863.0	851.5
4.96	11.06	11.27	862.9	851.6
4.97	11.06	11.25	864.2	852.6
4.98	11.06	11.24	864.8	852.8
4.99	11.06	11.23	865.4	853.4
5.0	11.06	11.22	864.8	853.8
5.01	11.06	11.21	866.6	854.8
5.02	11.07	11.2	867.0	855.2
5.03	11.06	11.19	867.8	856.0
5.04	11.07	11.18	868.4	856.5
5.05	11.08	11.18	868.3	857.6
5.06	11.06	11.16	869.6	858.0
5.07	11.06	11.14	870.0	858.8
5.08	11.07	11.15	871.1	859.4
5.09	11.06	11.13	870.4	860.2
5.1	11.05	11.1	872.2	860.3
5.11	11.06	11.11	872.8	861.2
5.12	11.06	11.09	873.3	861.4
5.13	11.07	11.08	873.3	862.7
5.14	11.07	11.07	874.3	862.7
5.15	11.06	11.06	874.8	863.6
5.16	11.07	11.05	875.3	863.8
5.17	11.07	11.05	876.2	864.6
5.18	11.06	11.03	876.0	864.5
5.19	11.05	11.02	877.6	865.8
5.2	11.06	11.01	877.6	865.8
5.21	11.06	11.0	878.1	866.4
5.22	11.08	11.0	877.8	866.8
5.23	11.06	10.99	879.5	867.0
5.24	11.07	10.97	879.8	867.6
5.25	11.07	10.97	880.4	867.8
5.26	11.07	10.95	880.4	867.8
5.27	11.08	10.95	881.1	868.5
5.28	11.06	10.93	882.2	868.3
5.29	11.06	10.92	882.8	869.0
5.3	11.06	10.91	883.2	869.2
5.31	11.06	10.9	883.0	869.4
5.32	11.08	10.9	884.2	869.7
5.33	11.06	10.88	885.1	870.1
5.34	11.07	10.87	885.9	870.2
5.35	11.06	10.86	885.8	871.1
5.36	11.06	10.84	886.4	871.2
5.37	11.07	10.84	887.6	872.2
5.38	11.07	10.83	887.7	872.5
5.39	11.07	10.82	887.9	873.5
5.4	11.08	10.82	888.0	873.8
5.41	11.07	10.8	889.2	875.0
5.42	11.07	10.8	889.4	875.2
5.43	11.07	10.78	890.1	876.5
5.44	11.06	10.77	890.0	876.7
5.45	11.08	10.78	891.4	877.5
5.46	11.06	10.75	891.8	878.1
5.47	11.06	10.74	892.4	879.0
5.48	11.06	10.75	892.5	879.6
5.49	11.07	10.73	893.1	880.7
5.5	11.05	10.71	894.5	880.8
5.51	11.06	10.7	894.9	881.7
5.52	11.06	10.7	895.4	881.9
5.53	11.07	10.7	894.4	882.7
5.54	11.06	10.67	896.5	882.8
5.55	11.07	10.68	896.8	883.4
5.56	11.05	10.65	897.0	883.4
5.57	11.07	10.66	896.9	883.8
5.58	11.07	10.65	897.6	884.0
5.59	11.06	10.63	898.3	884.8
5.6	11.08	10.64	898.4	884.8
5.61	11.08	10.62	898.7	885.6
5.62	11.05	10.6	899.3	885.4
5.63	11.06	10.6	900.6	886.7
5.64	11.08	10.6	900.3	886.5
5.65	11.07	10.58	900.9	887.3
5.66	11.06	10.57	901.0	887.4
5.67	11.06	10.55	902.4	888.2
5.68	11.07	10.56	902.3	888.5
5.69	11.07	10.54	903.2	889.4
5.7	11.06	10.53	903.8	889.2
5.71	11.08	10.54	903.4	890.1
5.72	11.07	10.52	904.5	890.3
5.73	11.06	10.5	905.0	890.7
5.74	11.05	10.49	905.3	890.8
5.75	11.05	10.49	905.0	891.8
5.76	11.07	10.49	906.5	891.8
5.77	11.06	10.47	907.2	892.4
5.78	11.06	10.45	907.4	892.3
5.79	11.05	10.45	907.9	893.0
5.8	11.08	10.45	908.1	893.1
5.81	11.07	10.45	908.9	893.5
5.82	11.07	10.43	909.5	893.6
5.83	11.06	10.42	910.2	894.3
5.84	11.06	10.41	909.4	894.6
5.85	11.07	10.41	910.9	895.0
5.86	11.06	10.39	911.2	895.1
5.87	11.06	10.38	911.9	895.8
5.88	11.07	10.37	912.1	895.6
5.89	11.06	10.36	912.3	896.2
5.9	11.06	10.35	912.9	896.5
5.91	11.06	10.34	913.3	897.4
5.92	11.07	10.34	914.0	898.0
5.93	11.06	10.33	913.7	898.7
5.94	11.08	10.33	914.6	898.7
5.95	11.06	10.31	915.1	899.5
5.96	11.07	10.31	915.1	899.6
5.97	11.06	10.3	915.6	900.3
5.98	11.07	10.29	915.7	900.7
5.99	11.06	10.28	917.0	901.1
6.0	11.06	10.27	917.2	901.3
6.01	11.05	10.26	917.7	902.1
6.02	11.07	10.25	917.2	901.9
6.03	11.06	10.25	918.9	902.6
6.04	11.06	10.23	918.6	902.7
6.05	11.05	10.22	919.4	903.4
6.06	11.05	10.21	919.5	903.7
6.07	11.06	10.22	919.7	904.4
6.08	11.06	10.2	920.6	904.1
6.09	11.06	10.19	921.2	905.0
6.1	11.06	10.19	921.2	904.9
6.11	11.06	10.17	921.2	905.6
6.12	11.06	10.17	921.5	905.7
6.13	11.05	10.15	922.4	905.9
6.14	11.06	10.15	922.7	906.5
6.15	11.06	10.14	922.5	906.5
6.16	11.06	10.13	923.2	906.5
6.17	11.05	10.12	923.9	907.3
6.18	11.06	10.12	924.0	907.3
6.19	11.06	10.11	923.9	907.7
6.2	11.05	10.1	925.0	907.7
6.21	11.07	10.1	925.4	908.7
6.22	11.06	10.09	925.6	908.7
6.23	11.07	10.09	926.2	909.4
6.24	11.06	10.07	926.2	909.6
6.25	11.08	10.08	927.0	910.1
6.26	11.07	10.06	927.0	910.3
6.27	11.09	10.07	927.3	911.1
6.28	11.06	10.04	927.3	911.2
6.29	11.08	10.05	928.8	912.0
6.3	11.06	10.02	929.1	911.7
6.31	11.08	10.03	929.7	912.8
6.32	11.07	10.01	929.1	912.7
6.33	11.08	10.01	930.4	913.3
6.34	11.06	9.99	930.5	913.4
6.35	11.07	9.99	931.0	914.2
6.36	11.06	9.98	931.3	914.3
6.37	11.05	9.96	931.7	914.8
6.38	11.06	9.96	932.0	915.0
6.39	11.06	9.95	932.2	915.6
6.4	11.05	9.94	932.4	915.7
6.41	11.09	9.95	932.9	916.5
6.42	11.06	9.93	933.5	916.4
6.43	11.08	9.93	934.2	917.1
6.44	11.06	9.91	934.0	917.1
6.45	11.06	9.9	934.2	917.6
6.46	11.07	9.9	935.1	917.4
6.47	11.06	9.89	935.4	918.0
6.48	11.06	9.88	935.5	917.9
6.49	11.08	9.89	935.9	918.8
6.5	11.06	9.86	936.4	919.1
6.51	11.06	9.85	936.6	919.6
6.52	11.07	9.86	936.6	920.2
6.53	11.07	9.85	937.1	921.0
6.54	11.06	9.83	937.5	921.0
6.55	11.05	9.83	938.1	921.8
6.56	11.08	9.83	938.1	921.7
6.57	11.06	9.82	938.8	922.6
6.58	11.06	9.8	938.4	922.4
6.59	11.06	9.81	939.5	922.9
6.6	11.08	9.8	939.4	922.9
6.61	11.06	9.79	940.0	923.3
6.62	11.06	9.78	939.4	923.2
6.63	11.06	9.77	940.6	923.7
6.64	11.07	9.76	940.9	923.9
6.65	11.07	9.76	941.2	924.2
6.66	11.07	9.75	941.2	924.5
6.67	11.05	9.74	941.4	924.6
6.68	11.05	9.72	942.1	925.0
6.69	11.06	9.73	942.2	925.6
6.7	11.09	9.73	942.1	925.7
6.71	11.08	9.73	942.3	926.3
6.72	11.06	9.7	943.6	926.0
6.73	11.05	9.69	943.8	926.3
6.74	11.06	9.69	943.7	926.2
6.75	11.06	9.68	943.8	927.0
6.76	11.06	9.68	944.8	927.2
6.77	11.07	9.68	945.3	927.4
6.78	11.08	9.67	945.3	927.6
6.79	11.08	9.67	945.6	928.8
6.8	11.07	9.66	945.7	928.3
6.81	11.07	9.65	946.5	929.4
6.82	11.06	9.63	946.6	929.5
6.83	11.05	9.62	946.5	929.8
6.84	11.05	9.61	946.6	930.3
6.85	11.06	9.61	947.7	930.7
6.86	11.06	9.61	947.5	931.0
6.87	11.07	9.61	947.9	931.2
6.88	11.07	9.6	947.9	931.5
6.89	11.06	9.59	948.6	932.0
6.9	11.05	9.57	949.1	932.4
6.91	11.05	9.56	949.3	933.1
6.92	11.05	9.56	949.4	932.8
6.93	11.07	9.56	949.8	933.7
6.94	11.06	9.55	950.4	933.3
6.95	11.07	9.55	950.6	934.2
6.96	11.07	9.55	951.1	934.2
